shared name	Zod_molecularFormula	Zod_adduct	Zod_ZodiacScore	Zod_TreeScore	Zod_numExplainedPeaks	Zod_explainedIntensity	Zod_id	Zod_massErrorPrecursor(ppm)	Zod_medianAbsoluteMassErrorFragmentPeaks(ppm)
3096	C47H95NO5	[M - H2O + H]+	1.0	69.122	25	0.345	5283_CARA_C18_pos_SIRIUS_3096	-24442.359	5.194
25116	C36H68O3	[M + H3N + H]+	1.0	68.791	24	0.709	2683_CARA_C18_pos_SIRIUS_25116	1.815	5.515
303	C45H89N3	[M + Na]+	1.0	64.108	24	0.374	1918_CARA_C18_pos_SIRIUS_303	5.656	7.858
22776	C23H46O3	[M + H3N + H]+	1.0	63.131	12	0.588	1367_CARA_C18_pos_SIRIUS_22776	-2.886	3.253
17947	C29H58O4	[M + H3N + H]+	1.0	65.321	14	0.929	5540_CARA_C18_pos_SIRIUS_17947	-6.625	6.004
33204	C46H86O5	[M + H3N + H]+	1.0	68.472	22	0.526	6936_CARA_C18_pos_SIRIUS_33204	-0.613	4.149
5183	C14H24O2	[M + H3N + H]+	1.0	68.156	26	0.828	7856_CARA_C18_pos_SIRIUS_5183	-4.358	9.859
4085	C16H34O2	[M + Na]+	1.0	64.756	16	0.9	7874_CARA_C18_pos_SIRIUS_4085	3.196	7.456
806	C18H38O2	[M + Na]+	1.0	62.366	12	1.0	2176_CARA_C18_pos_SIRIUS_806	3.553	2.113
12593	C14H24O2	[M + H]+	1.0	65.416	10	0.661	3279_CARA_C18_pos_SIRIUS_12593	-9.354	9.549
2611	C10H16O5	[M + H3N + H]+	1.0	65.897	15	0.991	7785_CARA_C18_pos_SIRIUS_2611	-5.976	10.233
4897	C35H66O6	[M + H3N + H]+	1.0	67.373	13	0.992	5324_CARA_C18_pos_SIRIUS_4897	-6.27	3.589
1209	C45H89NO3	[M - H2O + H]+	1.0	67.224	25	0.763	1383_CARA_C18_pos_SIRIUS_1209	-26703.393	5.484
34618	C36H75N3O4	[M - H2O + H]+	1.0	66.896	29	0.807	3591_CARA_C18_pos_SIRIUS_34618	-30191.226	4.731
5131	C30H59NO4	[M + H]+	1.0	66.483	14	0.814	1927_CARA_C18_pos_SIRIUS_5131	-9.401	7.458
1145	C18H36O4	[M + H]+	1.0	61.773	10	0.757	1558_CARA_C18_pos_SIRIUS_1145	-3.896	5.292
3009	C32H63NO3	[M + H]+	1.0	59.778	16	0.975	7686_CARA_C18_pos_SIRIUS_3009	-6.8	3.882
20647	C16H30O4	[M + H]+	1.0	65.886	17	0.806	7667_CARA_C18_pos_SIRIUS_20647	-4.825	10.678
20192	C42H84O	[M + H3N + H]+	1.0	65.847	16	0.373	5112_CARA_C18_pos_SIRIUS_20192	9.085	6.103
1218	C30H58O3	[M - H2O + H]+	1.0	58.856	12	0.72	6637_CARA_C18_pos_SIRIUS_1218	-40082.113	5.029
1882	C36H68O3	[M + H3N + H]+	1.0	65.757	15	0.585	3675_CARA_C18_pos_SIRIUS_1882	-9.658	6.146
1770	C21H42O2	[M + H3N + H]+	1.0	60.992	16	0.938	6711_CARA_C18_pos_SIRIUS_1770	-6.116	5.491
1327	C40H80O2	[M + H3N + H]+	1.0	58.842	13	0.913	1591_CARA_C18_pos_SIRIUS_1327	-7.791	6.813
325	C19H38O4	[M + H3N + H]+	1.0	60.018	19	0.996	1997_CARA_C18_pos_SIRIUS_325	-5.843	9.141
9449	C23H46N2O3	[M + H3N + H]+	1.0	64.279	18	0.737	2922_CARA_C18_pos_SIRIUS_9449	-2.087	4.654
2879	C34H71N5O3	[M - H2O + H]+	1.0	64.762	30	0.376	15_CARA_C18_pos_SIRIUS_2879	-31020.492	6.061
16453	C16H34O3	[M + Na]+	1.0	61.674	12	0.626	7720_CARA_C18_pos_SIRIUS_16453	1.966	3.485
2091	C40H76O5	[M + H3N + H]+	1.0	64.188	14	0.761	4934_CARA_C18_pos_SIRIUS_2091	-1.071	5.502
26272	C28H52O4	[M + H3N + H]+	1.0	64.115	15	0.811	4213_CARA_C18_pos_SIRIUS_26272	-1.883	6.176
10585	C14H25NO2	[M + H3N + H]+	1.0	61.789	10	0.877	6191_CARA_C18_pos_SIRIUS_10585	-6.433	7.558
20632	C37H83N7O4	[M - H4O2 + H]+	1.0	62.892	40	0.913	5522_CARA_C18_pos_SIRIUS_20632	-55034.596	6.644
26600	C25H49N3O5	[M + H]+	1.0	63.884	33	0.845	7412_CARA_C18_pos_SIRIUS_26600	6.355	5.492
33888	C32H60O4	[M + H3N + H]+	1.0	63.862	14	0.591	594_CARA_C18_pos_SIRIUS_33888	-0.163	6.862
33928	C37H77N3O5	[M - H2O + H]+	1.0	63.619	35	0.459	528_CARA_C18_pos_SIRIUS_33928	-28749.081	5.244
3821	C40H83N7O3	[M + H]+	1.0	63.499	33	0.825	8065_CARA_C18_pos_SIRIUS_3821	-3.54	3.106
22346	C33H68N4O3	[M - H2O + H]+	1.0	63.209	16	0.81	4255_CARA_C18_pos_SIRIUS_22346	-32647.747	5.227
744	C46H89N3O5	[M - H4O2 + H]+	1.0	63.101	42	0.727	2015_CARA_C18_pos_SIRIUS_744	-49444.65	6.785
554	C36H72O2	[M + H3N + H]+	1.0	55.988	12	0.929	2543_CARA_C18_pos_SIRIUS_554	-6.414	3.527
660	C41H80O2	[M + H3N + H]+	1.0	55.599	29	0.849	5931_CARA_C18_pos_SIRIUS_660	-6.034	4.671
1205	C34H67NO3	[M + H]+	1.0	56.502	13	0.977	3254_CARA_C18_pos_SIRIUS_1205	-3.29	4.435
317	C21H42O4	[M + H3N + H]+	1.0	57.168	19	0.994	4535_CARA_C18_pos_SIRIUS_317	-3.548	8.342
5129	C29H54O2	[M + H3N + H]+	1.0	58.783	10	0.675	4896_CARA_C18_pos_SIRIUS_5129	-7.529	4.855
26787	C20H36O	[M + Na]+	1.0	58.788	10	0.785	1906_CARA_C18_pos_SIRIUS_26787	0.836	4.915
6930	C37H77N5O5	[M - H2O + H]+	1.0	61.89	28	0.42	4117_CARA_C18_pos_SIRIUS_6930	-27511.763	4.704
488	C41H78O2	[M + H3N + H]+	1.0	54.757	34	0.885	8043_CARA_C18_pos_SIRIUS_488	-6.618	5.904
228	C40H78O2	[M + H3N + H]+	1.0	54.18	11	0.915	3002_CARA_C18_pos_SIRIUS_228	-6.584	3.839
22916	C18H34O4	[M + H3N + H]+	1.0	61.651	18	0.827	4241_CARA_C18_pos_SIRIUS_22916	-5.222	7.721
1085	C43H85NO5	[M - H2O + H]+	1.0	61.651	15	0.813	831_CARA_C18_pos_SIRIUS_1085	-26539.051	8.114
9143	C43H83N3O3	[M + H3N + H]+	1.0	61.63	22	0.709	6504_CARA_C18_pos_SIRIUS_9143	-5.609	6.515
6858	C38H76N4O2	[M + H]+	1.0	61.446	14	0.765	7482_CARA_C18_pos_SIRIUS_6858	0.798	5.041
467	C22H44O2	[M + H3N + H]+	1.0	56.014	12	0.99	1049_CARA_C18_pos_SIRIUS_467	-5.18	6.197
25069	C13H12O	[M - H2O + H]+	1.0	58.683	13	0.966	6236_CARA_C18_pos_SIRIUS_25069	-107796.644	8.305
7424	C27H54O4	[M + H]+	1.0	61.186	12	0.86	32_CARA_C18_pos_SIRIUS_7424	-4.029	5.205
15177	C22H44N6O2	[M + H3N + H]+	1.0	61.168	11	0.991	2421_CARA_C18_pos_SIRIUS_15177	-5.2	9.955
6821	C20H41NO3	[M + H]+	1.0	58.638	16	0.853	7171_CARA_C18_pos_SIRIUS_6821	-9.354	7.602
1179	C30H61NO3	[M - H2O + H]+	1.0	56.06	12	0.575	1611_CARA_C18_pos_SIRIUS_1179	-38619.822	5.77
33024	C30H61N5O2	[M + H3N + H]+	1.0	57.33	12	0.758	5886_CARA_C18_pos_SIRIUS_33024	-4.897	9.402
9071	C41H78N2O5	[M + H3N + H]+	1.0	60.905	35	0.813	4625_CARA_C18_pos_SIRIUS_9071	3.303	3.479
16011	C32H61NO4	[M + H]+	1.0	60.871	16	0.908	8122_CARA_C18_pos_SIRIUS_16011	7.749	3.79
30492	C22H42O2	[M + Na]+	1.0	58.504	14	0.458	5139_CARA_C18_pos_SIRIUS_30492	1.38	6.848
5728	C46H90O2	[M + H3N + H]+	1.0	54.114	15	0.576	3058_CARA_C18_pos_SIRIUS_5728	-8.095	7.345
5053	C18H36O4	[M + H3N + H]+	1.0	60.551	18	0.972	786_CARA_C18_pos_SIRIUS_5053	-3.545	4.937
5674	C20H38O2	[M + Na]+	1.0	58.705	15	0.704	2263_CARA_C18_pos_SIRIUS_5674	2.397	6.224
2929	C46H90O5	[M - H2O + H]+	1.0	60.366	31	0.926	6484_CARA_C18_pos_SIRIUS_2929	-25525.551	4.923
276	C33H64O5	[M + H3N + H]+	1.0	55.415	13	0.983	66_CARA_C18_pos_SIRIUS_276	-6.626	6.162
2327	C42H84O2	[M + H3N + H]+	1.0	54.026	12	0.933	7641_CARA_C18_pos_SIRIUS_2327	-8.232	4.712
1922	C35H69NO3	[M + H]+	1.0	56.662	15	0.796	2248_CARA_C18_pos_SIRIUS_1922	-8.545	4.074
714	C49H99NO4	[M - H2O + H]+	1.0	60.135	32	0.631	7604_CARA_C18_pos_SIRIUS_714	-24057.904	3.679
2415	C36H70O3	[M + H3N + H]+	1.0	60.07	15	0.659	6639_CARA_C18_pos_SIRIUS_2415	-8.832	5.394
1757	C46H90O5	[M + H3N + H]+	1.0	53.978	23	0.76	7511_CARA_C18_pos_SIRIUS_1757	-5.875	4.093
1043	C23H40O13	[M + H3N + H]+	1.0	52.104	21	0.986	1416_CARA_C18_pos_SIRIUS_1043	-2.613	2.987
12802	C37H77N5O3	[M + H]+	1.0	59.881	33	0.3	7457_CARA_C18_pos_SIRIUS_12802	-2.994	5.465
365	C36H66O5	[M + H3N + H]+	1.0	53.531	13	0.985	5431_CARA_C18_pos_SIRIUS_365	-2.767	2.62
22695	C30H60O3	[M + H3N + H]+	1.0	59.777	12	0.726	1755_CARA_C18_pos_SIRIUS_22695	-8.163	3.69
13519	C19H38O4	[M - H2O + H]+	1.0	54.384	38	0.849	7162_CARA_C18_pos_SIRIUS_13519	-57494.574	10.77
23413	C33H62O6	[M + H3N + H]+	1.0	54.953	9	0.912	6812_CARA_C18_pos_SIRIUS_23413	-6.577	4.359
772	C35H66O5	[M + H]+	1.0	53.629	13	0.744	5255_CARA_C18_pos_SIRIUS_772	-0.355	8.138
23218	C22H44O3	[M + H]+	1.0	53.96	18	0.901	7551_CARA_C18_pos_SIRIUS_23218	-3.979	7.882
29301	C9H15B2N2O	[M + Na]+	1.0	59.263	23	0.489	54_CARA_C18_pos_SIRIUS_29301	-5.867	7.702
8203	C33H62O5	[M + H]+	1.0	57.354	12	0.866	5769_CARA_C18_pos_SIRIUS_8203	2.036	5.716
655	C34H66O4	[M + H3N + H]+	1.0	53.473	13	0.978	1842_CARA_C18_pos_SIRIUS_655	-5.276	5.092
11200	C39H78N4O3	[M + H3N + H]+	1.0	56.023	24	0.28	7471_CARA_C18_pos_SIRIUS_11200	-5.71	3.495
31209	C24H53NO3S	[M - H2O + H]+	1.0	58.783	19	0.952	4645_CARA_C18_pos_SIRIUS_31209	-43044.813	8.758
29344	C12H20O2	[M + H3N + H]+	1.0	56.658	9	0.794	5235_CARA_C18_pos_SIRIUS_29344	-4.928	6.656
2357	C14H28N6O5	[M + H]+	1.0	55.701	14	0.888	4854_CARA_C18_pos_SIRIUS_2357	2.784	7.554
6942	C19H39NO3	[M + H]+	1.0	56.564	13	0.874	3746_CARA_C18_pos_SIRIUS_6942	-3.847	6.697
21919	C24H46O3	[M + H3N + H]+	1.0	56.774	10	0.95	8009_CARA_C18_pos_SIRIUS_21919	0.697	8.127
7165	C40H83NO4	[M + H]+	1.0	54.286	22	0.89	4537_CARA_C18_pos_SIRIUS_7165	-8.226	2.807
429	C35H66O4	[M + H3N + H]+	1.0	53.102	15	0.956	1144_CARA_C18_pos_SIRIUS_429	-4.813	3.889
2795	C39H81N5O2	[M + H]+	1.0	58.657	31	0.232	5306_CARA_C18_pos_SIRIUS_2795	1.374	3.616
22503	C9H19NO4	[M + H]+	1.0	53.984	22	0.886	6893_CARA_C18_pos_SIRIUS_22503	-3.321	7.548
32445	C38H77NO4	[M + H]+	1.0	58.558	21	0.736	1572_CARA_C18_pos_SIRIUS_32445	-7.569	4.925
29677	C33H63NO4	[M + H]+	1.0	52.758	12	0.693	6449_CARA_C18_pos_SIRIUS_29677	-1.088	4.754
830	C28H56O2	[M + H3N + H]+	1.0	54.039	13	0.702	2937_CARA_C18_pos_SIRIUS_830	-6.456	6.356
112	C39H79NO3	[M - H2O + H]+	1.0	50.937	35	0.85	319_CARA_C18_pos_SIRIUS_112	-30398.581	6.237
25537	C18H36O3	[M + H]+	1.0	53.451	11	0.967	6588_CARA_C18_pos_SIRIUS_25537	-5.05	2.542
33199	C46H91N3O2	[M + Na]+	1.0	53.567	14	0.93	6584_CARA_C18_pos_SIRIUS_33199	5.198	6.29
1460	C36H72N6O2	[M + H3N + H]+	1.0	58.091	37	0.547	6989_CARA_C18_pos_SIRIUS_1460	9.707	5.524
1255	C18H36O2	[M + H3N + H]+	1.0	52.108	25	0.957	2708_CARA_C18_pos_SIRIUS_1255	-2.17	12.137
29570	C14H34N8O4	[M - H4O2 + H]+	1.0	56.42	13	0.928	5395_CARA_C18_pos_SIRIUS_29570	-104937.958	5.072
22678	C32H69N3O3	[M + Na]+	1.0	56.73	15	0.655	6884_CARA_C18_pos_SIRIUS_22678	-4.614	4.391
374	C35H68O4	[M + H3N + H]+	1.0	53.187	12	0.965	2374_CARA_C18_pos_SIRIUS_374	-9.441	4.237
20331	C16H28O	[M + Na]+	1.0	57.543	13	0.987	8148_CARA_C18_pos_SIRIUS_20331	7.19	7.32
2009	C16H32O3	[M - H2O + H]+	1.0	53.533	10	0.431	3203_CARA_C18_pos_SIRIUS_2009	-70570.775	16.748
2873	C41H82O4	[M + H3N + H]+	1.0	53.339	16	0.904	4497_CARA_C18_pos_SIRIUS_2873	-7.518	5.185
413	C41H83N5O4	[M + H]+	1.0	54.683	31	0.656	7264_CARA_C18_pos_SIRIUS_413	5.512	8.139
1716	C43H85NO3	[M + H]+	1.0	57.461	22	0.468	1656_CARA_C18_pos_SIRIUS_1716	-5.449	5.179
19907	C24H46O3	[M + H3N + H]+	1.0	56.773	10	0.95	582_CARA_C18_pos_SIRIUS_19907	-9.044	8.127
422	C20H32O2	[M + H]+	1.0	54.811	19	0.738	6453_CARA_C18_pos_SIRIUS_422	-5.919	5.122
7909	C20H38O4	[M + H]+	1.0	52.941	8	0.8	7909_CARA_C18_pos_SIRIUS_7909	-2.581	1.333
24538	C24H49B2NO4	[M + H]+	1.0	57.101	15	0.956	6122_CARA_C18_pos_SIRIUS_24538	-3.459	9.866
7321	C36H71NO3	[M + H3N + H]+	1.0	57.095	27	0.496	755_CARA_C18_pos_SIRIUS_7321	2.364	4.573
126	C45H84O6	[M + H3N + H]+	1.0	57.049	28	0.725	136_CARA_C18_pos_SIRIUS_126	-3.948	3.951
1324	C38H76O2	[M + H3N + H]+	1.0	50.07	12	0.915	5423_CARA_C18_pos_SIRIUS_1324	-6.964	2.438
482	C45H90N4O2	[M + H3N + H]+	1.0	56.952	26	0.362	1153_CARA_C18_pos_SIRIUS_482	6.51	5.753
22065	C47H92O4	[M + H3N + H]+	1.0	52.083	24	0.768	7722_CARA_C18_pos_SIRIUS_22065	-1.336	3.066
2418	C38H83N7O5	[M - H4O2 + H]+	1.0	56.848	28	0.676	834_CARA_C18_pos_SIRIUS_2418	-52760.495	6.631
561	C13H22O3	[M + H3N + H]+	1.0	51.854	9	0.949	3669_CARA_C18_pos_SIRIUS_561	-4.178	5.853
2007	C34H65NO3	[M + H]+	1.0	53.521	20	0.47	483_CARA_C18_pos_SIRIUS_2007	-5.259	6.37
12981	C12H24O	[M + Na]+	1.0	53.749	11	0.895	453_CARA_C18_pos_SIRIUS_12981	-0.174	5.684
11043	C36H69O2P	[M + H3N + H]+	1.0	52.301	31	0.926	6909_CARA_C18_pos_SIRIUS_11043	1.47	5.95
635	C16H32O2	[M - H2O + H]+	1.0	51.42	10	0.667	2404_CARA_C18_pos_SIRIUS_635	-75288.959	11.631
4935	C20H40O4	[M + H3N + H]+	1.0	55.381	15	0.927	4640_CARA_C18_pos_SIRIUS_4935	-7.963	9.02
875	C29H50O3	[M - H2O + H]+	1.0	50.57	31	0.878	7971_CARA_C18_pos_SIRIUS_875	-41946.729	3.422
12299	C23H51N7O3	[M + H]+	1.0	51.983	12	0.985	6101_CARA_C18_pos_SIRIUS_12299	-8.885	4.597
167	C32H64O2	[M + H3N + H]+	1.0	50.713	12	0.954	7216_CARA_C18_pos_SIRIUS_167	-6.132	2.306
7476	C30H61NO2	[M + Na]+	1.0	55.91	24	0.839	1245_CARA_C18_pos_SIRIUS_7476	-3.162	4.728
1188	C41H78O2	[M + H]+	1.0	52.45	14	0.694	5494_CARA_C18_pos_SIRIUS_1188	-6.723	4.228
13156	C37H75N3O5	[M - H4O2 + H]+	1.0	55.812	29	0.797	774_CARA_C18_pos_SIRIUS_13156	-59393.96	6.543
4038	C35H64F3N3O	[M + H]+	1.0	55.766	22	0.848	3223_CARA_C18_pos_SIRIUS_4038	8.451	3.877
22733	C34H64O4	[M + H3N + H]+	1.0	55.727	21	0.725	192_CARA_C18_pos_SIRIUS_22733	-0.877	5.296
1485	C39H83NO3	[M - H2O + H]+	1.0	48.65	11	0.964	2886_CARA_C18_pos_SIRIUS_1485	-30194.221	6.304
12566	C39H72O6	[M + H3N + H]+	1.0	55.317	18	0.955	5923_CARA_C18_pos_SIRIUS_12566	-3.69	6.737
29400	C19H36O4	[M + H3N + H]+	1.0	54.47	16	0.982	4124_CARA_C18_pos_SIRIUS_29400	2.93	7.126
7997	C20H38O3	[M + H3N + H]+	1.0	55.286	10	0.6	3886_CARA_C18_pos_SIRIUS_7997	-5.869	5.88
1149	C36H75N5O2	[M + H]+	1.0	55.088	13	0.629	2322_CARA_C18_pos_SIRIUS_1149	9.084	7.04
1425	C38H74O5	[M + H3N + H]+	1.0	51.513	12	0.941	3916_CARA_C18_pos_SIRIUS_1425	-5.013	6.413
13109	C16H28	[M + H]+	1.0	53.095	12	0.856	7396_CARA_C18_pos_SIRIUS_13109	-6.678	9.525
1056	C14H24O2	[M + H3N + H]+	1.0	53.575	14	0.749	3410_CARA_C18_pos_SIRIUS_1056	-3.945	7.989
26992	C43H89N5O5	[M - H4O2 + H]+	1.0	54.852	36	0.684	4550_CARA_C18_pos_SIRIUS_26992	-49977.295	5.098
130	C30H60O2	[M + H3N + H]+	1.0	49.592	18	0.928	7509_CARA_C18_pos_SIRIUS_130	-6.497	6.16
29497	C40H83NO4	[M + H]+	1.0	51.286	20	0.942	6346_CARA_C18_pos_SIRIUS_29497	-9.471	4.256
2714	C36H73N5O2	[M + H]+	1.0	54.631	22	0.355	7499_CARA_C18_pos_SIRIUS_2714	5.089	4.523
30807	C20H22O3	[M + H]+	1.0	49.048	14	0.982	5805_CARA_C18_pos_SIRIUS_30807	-2.156	5.061
22088	C16H30O2	[M + H3N + H]+	1.0	54.494	7	0.595	4454_CARA_C18_pos_SIRIUS_22088	-6.265	5.595
535	C35H75N7O3	[M - H2O + H]+	1.0	54.4	19	0.858	2087_CARA_C18_pos_SIRIUS_535	-28843.982	3.202
29608	C10H14N2	[M + H]+	1.0	54.361	19	0.966	2220_CARA_C18_pos_SIRIUS_29608	-5.977	9.403
336	C20H40O2	[M + H3N + H]+	1.0	49.244	17	0.116	492_CARA_C18_pos_SIRIUS_336	-4.105	9.743
148	C39H72O7	[M + H3N + H]+	1.0	46.575	14	0.967	5440_CARA_C18_pos_SIRIUS_148	-5.414	3.405
27026	C12H22O5	[M - H2O + H]+	1.0	48.672	12	0.945	903_CARA_C18_pos_SIRIUS_27026	-78599.22	10.06
22321	C40H83N5O3	[M - H2O + H]+	1.0	53.734	34	0.289	5673_CARA_C18_pos_SIRIUS_22321	-27091.638	3.683
3996	C26H50O2	[M + H3N + H]+	1.0	49.437	8	0.683	2607_CARA_C18_pos_SIRIUS_3996	-8.26	8.079
16766	C18H36O3	[M + H3N + H]+	1.0	52.96	19	0.736	5546_CARA_C18_pos_SIRIUS_16766	-8.39	6.78
6873	C34H69N3O4	[M + Na]+	1.0	52.958	12	0.555	79_CARA_C18_pos_SIRIUS_6873	3.745	4.786
32501	C22H44O7	[M + H3N + H]+	1.0	49.506	22	0.848	2562_CARA_C18_pos_SIRIUS_32501	-2.804	5.564
2013	C17H34O3	[M - H2O + H]+	1.0	47.618	9	0.696	607_CARA_C18_pos_SIRIUS_2013	-66897.402	7.838
1174	C31H58O5	[M + H3N + H]+	1.0	45.854	20	0.966	5271_CARA_C18_pos_SIRIUS_1174	2.554	4.76
20637	C33H63NO4	[M + H3N + H]+	1.0	52.649	25	0.734	5816_CARA_C18_pos_SIRIUS_20637	-5.104	6.25
2237	C18H35NO3	[M + H]+	1.0	52.633	13	0.965	3302_CARA_C18_pos_SIRIUS_2237	-2.133	7.272
637	C33H65NO4	[M + H]+	1.0	52.477	16	0.866	7480_CARA_C18_pos_SIRIUS_637	-4.692	4.459
18944	C33H60O5	[M + H3N + H]+	1.0	47.358	23	0.921	6517_CARA_C18_pos_SIRIUS_18944	1.261	5.104
35191	C35H73N5O2	[M + H]+	1.0	52.214	23	0.531	5003_CARA_C18_pos_SIRIUS_35191	8.376	3.933
30561	C20H39NO3	[M + H]+	1.0	52.094	13	0.878	7902_CARA_C18_pos_SIRIUS_30561	-5.173	6.438
21056	C20H36O3	[M + H3N + H]+	1.0	51.999	21	0.81	6459_CARA_C18_pos_SIRIUS_21056	-6.633	8.384
456	C39H76O2	[M + H3N + H]+	1.0	44.636	31	0.8	1093_CARA_C18_pos_SIRIUS_456	-6.823	5.316
18571	C20H36O3	[M + H3N + H]+	1.0	51.89	9	0.777	7601_CARA_C18_pos_SIRIUS_18571	-3.712	7.46
4581	C24H46O2	[M + H3N + H]+	1.0	46.842	14	0.917	1987_CARA_C18_pos_SIRIUS_4581	-5.219	6.004
20340	C37H70O6	[M + H3N + H]+	1.0	48.8	16	0.462	7757_CARA_C18_pos_SIRIUS_20340	9.282	5.313
23481	C17H34O4	[M + H3N + H]+	1.0	51.13	16	0.972	5442_CARA_C18_pos_SIRIUS_23481	-5.73	7.364
33240	C22H49N5	[M + Na]+	1.0	51.587	10	0.683	6838_CARA_C18_pos_SIRIUS_33240	-5.702	10.826
2160	C33H65NO3	[M + H]+	1.0	46.758	15	0.979	4473_CARA_C18_pos_SIRIUS_2160	-3.663	4.725
3303	C23H42O3	[M + H3N + H]+	1.0	47.007	19	0.922	5195_CARA_C18_pos_SIRIUS_3303	-4.217	3.538
358	C46H93NO5	[M - H2O + H]+	1.0	51.449	27	0.955	5250_CARA_C18_pos_SIRIUS_358	-24926.092	4.676
27157	C39H70O5	[M + H3N + H]+	1.0	46.531	24	0.954	886_CARA_C18_pos_SIRIUS_27157	-3.065	2.821
613	C18H36O3	[M + H3N + H]+	1.0	46.45	14	0.977	280_CARA_C18_pos_SIRIUS_613	-3.363	3.974
22559	C40H86N4O6	[M - H4O2 + H]+	1.0	50.921	29	0.728	5410_CARA_C18_pos_SIRIUS_22559	-52699.809	4.695
449	C18H37NO2	[M + H]+	1.0	45.801	13	0.956	1658_CARA_C18_pos_SIRIUS_449	1.978	7.042
2514	C39H77NO3	[M + H]+	1.0	50.812	32	0.915	8048_CARA_C18_pos_SIRIUS_2514	-9.237	4.487
430	C37H75NO5	[M - H2O + H]+	1.0	44.089	27	0.764	5897_CARA_C18_pos_SIRIUS_430	-30197.781	6.4
284	C34H66O5	[M + H3N + H]+	1.0	45.207	14	0.982	3838_CARA_C18_pos_SIRIUS_284	-2.883	4.178
23066	C37H68O5	[M + H3N + H]+	1.0	43.772	15	0.958	5974_CARA_C18_pos_SIRIUS_23066	-2.786	2.917
111	C31H61N5	[M + H3N + H]+	1.0	42.988	12	0.524	5530_CARA_C18_pos_SIRIUS_111	-2.919	8.134
2352	C19H39N5O7	[M - H2O + H]+	1.0	47.44	15	0.96	5042_CARA_C18_pos_SIRIUS_2352	-41673.019	4.969
12574	C10H20O	[M + Na]+	1.0	48.455	7	0.682	7256_CARA_C18_pos_SIRIUS_12574	7.056	9.982
8445	C16H30O2	[M + Na]+	1.0	48.063	8	0.57	243_CARA_C18_pos_SIRIUS_8445	4.686	6.402
5731	C20H43NO2	[M + H]+	1.0	50.528	16	0.944	5755_CARA_C18_pos_SIRIUS_5731	-6.83	6.664
2222	C11H24O2	[M + Na]+	1.0	47.912	9	0.904	1801_CARA_C18_pos_SIRIUS_2222	4.969	4.952
34891	C34H66O4	[M + H3N + H]+	1.0	43.565	10	0.992	2094_CARA_C18_pos_SIRIUS_34891	-4.018	3.988
505	C20H43NO2	[M + H]+	1.0	45.536	16	0.977	2773_CARA_C18_pos_SIRIUS_505	-5.619	6.042
4242	C32H60O4	[M + H3N + H]+	1.0	50.397	18	0.892	2839_CARA_C18_pos_SIRIUS_4242	-5.292	5.333
2530	C38H72O3	[M + H3N + H]+	1.0	50.366	32	0.826	1785_CARA_C18_pos_SIRIUS_2530	-5.671	4.924
19178	C35H72O7	[M + Na]+	1.0	50.334	8	0.587	2758_CARA_C18_pos_SIRIUS_19178	-4.662	4.058
1247	C38H74O4	[M + H3N + H]+	1.0	46.35	11	0.829	119_CARA_C18_pos_SIRIUS_1247	-6.263	4.505
1111	C30H63NO2	[M + Na]+	1.0	49.864	14	0.721	327_CARA_C18_pos_SIRIUS_1111	-2.642	7.673
30546	C16H30O4	[M - H2O + H]+	1.0	47.174	7	0.555	8064_CARA_C18_pos_SIRIUS_30546	-66904.124	5.746
24326	C12H14O6S	[M + Na]+	1.0	44.991	14	0.947	7999_CARA_C18_pos_SIRIUS_24326	2.492	6.365
17053	C34H57B	[M + Na]+	1.0	50.076	10	0.81	995_CARA_C18_pos_SIRIUS_17053	1.235	5.497
26142	C26H52O5	[M + H3N + H]+	1.0	44.396	9	0.958	2667_CARA_C18_pos_SIRIUS_26142	-3.677	5.415
3039	C43H86O2	[M + H3N + H]+	1.0	45.237	9	0.764	2144_CARA_C18_pos_SIRIUS_3039	-6.14	3.151
545	C17H37NO2	[M + H]+	1.0	44.257	10	0.943	7503_CARA_C18_pos_SIRIUS_545	-1.408	1.808
649	C29H58O3	[M - H2O + H]+	1.0	42.175	11	0.479	3290_CARA_C18_pos_SIRIUS_649	-41180.252	3.698
1556	C20H40O3	[M + H3N + H]+	1.0	45.161	14	0.817	6_CARA_C18_pos_SIRIUS_1556	-5.69	4.916
6507	C31H61NO2	[M + Na]+	1.0	49.629	16	0.837	3271_CARA_C18_pos_SIRIUS_6507	-1.892	7.262
24161	C14H36N6O3	[M - H2O + H]+	1.0	49.119	20	0.458	5935_CARA_C18_pos_SIRIUS_24161	-56406.017	4.2
260	C30H52O2	[M - H2O + H]+	1.0	43.303	16	0.741	1241_CARA_C18_pos_SIRIUS_260	-42143.266	6.588
1571	C34H67NO3	[M + H]+	1.0	49.489	11	0.81	5314_CARA_C18_pos_SIRIUS_1571	-3.29	3.317
32911	C9H21NO2	[M + Na]+	1.0	49.38	8	0.584	1194_CARA_C18_pos_SIRIUS_32911	7.32	6.59
2113	C20H38O2	[M + H]+	1.0	46.631	6	0.632	5874_CARA_C18_pos_SIRIUS_2113	-5.001	5.248
23629	C15H28O2	[M + H]+	1.0	44.279	6	0.607	4424_CARA_C18_pos_SIRIUS_23629	-5.002	7.53
2656	C45H89NO4	[M + Na]+	1.0	49.066	11	0.659	6312_CARA_C18_pos_SIRIUS_2656	-1.48	4.894
7659	C44H87NO5	[M - H2O + H]+	1.0	47.56	13	0.901	6592_CARA_C18_pos_SIRIUS_7659	-26005.524	5.678
