shared_name	Zod_molecularFormula	Zod_adduct	Zod_ZodiacScore	Zod_TreeScore	Zod_numExplainedPeaks	Zod_explainedIntensity	Zod_id	Zod_massErrorPrecursor(ppm)	Zod_medianAbsoluteMassErrorFragmentPeaks(ppm)
264	C3H2BO2	[M + Br]-	1.0	14.888	4	0.588	2431_CARA_HILIC_neg_SIRIUS_charge0_removed_264	12.571	12.892
8885	C5H7NO3	[M - H]-	1.0	12.136	8	0.742	4241_CARA_HILIC_neg_SIRIUS_charge0_removed_8885	-0.13	1.44
3724	C16H30O3	[M - H]-	1.0	11.625	2	0.549	4_CARA_HILIC_neg_SIRIUS_charge0_removed_3724	0.303	1.126
3820	C2H2O3	[M - H]-	1.0	12.86	2	1.0	3620_CARA_HILIC_neg_SIRIUS_charge0_removed_3820	2.501	2.637
3031	C20H40O3	[M - H]-	1.0	10.097	2	0.958	4081_CARA_HILIC_neg_SIRIUS_charge0_removed_3031	-4.182	3.067
975	C2H4O4S2	[M - H]-	1.0	14.725	4	1.0	89_CARA_HILIC_neg_SIRIUS_charge0_removed_975	-3.383	4.402
4739	C16H39BO6	[M - H4O2 - H]-	1.0	14.673	8	0.51	2901_CARA_HILIC_neg_SIRIUS_charge0_removed_4739	-119959.304	7.561
4748	C19H36ClN3O	[M - H]-	1.0	14.667	2	0.691	3504_CARA_HILIC_neg_SIRIUS_charge0_removed_4748	2.487	0.072
2459	C16H31NO3	[M - H]-	1.0	14.653	7	0.953	728_CARA_HILIC_neg_SIRIUS_charge0_removed_2459	-0.061	3.351
1088	C6H8N4O2	[M - H]-	1.0	14.647	3	0.75	3408_CARA_HILIC_neg_SIRIUS_charge0_removed_1088	-3.885	10.103
442	C3H2BO2	[M + Br]-	1.0	14.64	4	0.585	795_CARA_HILIC_neg_SIRIUS_charge0_removed_442	12.571	11.798
5148	C6H12N2O3	[M - H]-	1.0	14.639	4	0.719	3746_CARA_HILIC_neg_SIRIUS_charge0_removed_5148	-1.985	15.781
835	C4H3F2IN2O	[M - H]-	1.0	14.589	5	0.812	1428_CARA_HILIC_neg_SIRIUS_charge0_removed_835	7.567	6.934
4340	C5H7NO3	[M - H]-	1.0	11.896	8	0.728	3841_CARA_HILIC_neg_SIRIUS_charge0_removed_4340	2.994	2.28
6014	C26H47ClN2	[M + Cl]-	1.0	14.558	2	0.526	2085_CARA_HILIC_neg_SIRIUS_charge0_removed_6014	7.482	1.426
1794	C5H11NO2S	[M - H]-	1.0	9.744	3	0.989	3774_CARA_HILIC_neg_SIRIUS_charge0_removed_1794	-1.17	2.241
438	C2H4O4S2	[M - H]-	1.0	14.492	4	0.994	2539_CARA_HILIC_neg_SIRIUS_charge0_removed_438	-1.447	3.732
957	C2H4O4S2	[M - H]-	1.0	14.491	4	1.0	2930_CARA_HILIC_neg_SIRIUS_charge0_removed_957	-6.61	5.154
2483	C30H60N2O3	[M + Cl]-	1.0	2.897	2	0.947	3559_CARA_HILIC_neg_SIRIUS_charge0_removed_2483	-2.437	3.343
4896	C16H16N4O2	[M - H]-	1.0	14.385	3	0.886	2747_CARA_HILIC_neg_SIRIUS_charge0_removed_4896	-3.556	2.268
2677	C14H27NO3	[M - H]-	1.0	14.41	6	0.959	2050_CARA_HILIC_neg_SIRIUS_charge0_removed_2677	3.446	2.103
36	C3H8N2O6S2	[M + Br]-	1.0	14.396	7	0.995	3452_CARA_HILIC_neg_SIRIUS_charge0_removed_36	3.333	3.189
1854	C24H51NO5	[M - H]-	1.0	12.012	5	0.951	2444_CARA_HILIC_neg_SIRIUS_charge0_removed_1854	-8.436	2.591
2015	C22H47NO5	[M - H]-	1.0	8.493	5	0.971	4186_CARA_HILIC_neg_SIRIUS_charge0_removed_2015	-4.074	4.286
2713	C32H60O4	[M - H]-	1.0	14.331	5	0.912	2287_CARA_HILIC_neg_SIRIUS_charge0_removed_2713	-5.289	3.174
9019	C33H61NO6	[M - H]-	1.0	7.81	3	0.817	2593_CARA_HILIC_neg_SIRIUS_charge0_removed_9019	1.92	0.198
6318	C3H3NO3	[M - H]-	1.0	14.296	2	1.0	5469_CARA_HILIC_neg_SIRIUS_charge0_removed_6318	0.835	7.089
7881	C24H49NO5	[M - H]-	1.0	11.557	3	0.729	1379_CARA_HILIC_neg_SIRIUS_charge0_removed_7881	-3.479	5.102
6316	C7H6O2	[M - H]-	1.0	12.229	3	1.0	2755_CARA_HILIC_neg_SIRIUS_charge0_removed_6316	-4.156	2.781
7906	C2H2O3	[M - H]-	1.0	11.975	2	1.0	2381_CARA_HILIC_neg_SIRIUS_charge0_removed_7906	-1.609	13.485
3695	C10H20O2	[M - H]-	1.0	11.952	2	0.408	901_CARA_HILIC_neg_SIRIUS_charge0_removed_3695	-2.649	7.765
9448	C23H48N2O4	[M - H]-	1.0	14.026	3	0.842	1296_CARA_HILIC_neg_SIRIUS_charge0_removed_9448	-5.132	9.316
3530	C6H13NO6	[M - H2O - H]-	1.0	12.511	6	0.904	5019_CARA_HILIC_neg_SIRIUS_charge0_removed_3530	-102301.485	7.423
5491	C18H32O3	[M - H]-	1.0	13.938	3	0.176	916_CARA_HILIC_neg_SIRIUS_charge0_removed_5491	-3.958	3.756
2149	C6H12O6	[M - H]-	1.0	13.918	3	0.364	5213_CARA_HILIC_neg_SIRIUS_charge0_removed_2149	-2.858	5.144
535	C2H6O5S2	[M - H2O - H]-	1.0	13.909	5	1.0	3833_CARA_HILIC_neg_SIRIUS_charge0_removed_535	-116240.815	4.916
6211	C15H28O2	[M - H]-	1.0	11.222	4	0.032	5101_CARA_HILIC_neg_SIRIUS_charge0_removed_6211	-1.897	6.26
1525	C6H4Cl3NO3S	[M - H]-	1.0	13.729	4	0.486	2205_CARA_HILIC_neg_SIRIUS_charge0_removed_1525	-5.369	5.385
812	C3H3NO2	[M - H]-	1.0	11.175	2	0.829	4450_CARA_HILIC_neg_SIRIUS_charge0_removed_812	-0.022	4.314
5477	C3H3NO2	[M - H]-	1.0	11.194	2	1.0	666_CARA_HILIC_neg_SIRIUS_charge0_removed_5477	-1.213	3.182
1758	C7H14N2O3	[M - H]-	1.0	13.357	5	0.077	735_CARA_HILIC_neg_SIRIUS_charge0_removed_1758	-2.114	3.823
121	C13H26O2	[M - H]-	1.0	8.507	4	0.102	578_CARA_HILIC_neg_SIRIUS_charge0_removed_121	-0.955	2.804
1007	C15H29NO3	[M - H]-	1.0	8.028	3	1.0	5575_CARA_HILIC_neg_SIRIUS_charge0_removed_1007	2.341	3.43
1757	C20H43NO5	[M - H]-	1.0	8.614	5	0.98	4128_CARA_HILIC_neg_SIRIUS_charge0_removed_1757	-1.719	1.757
5881	C24H47N3O4	[M - H]-	1.0	10.921	5	0.959	1776_CARA_HILIC_neg_SIRIUS_charge0_removed_5881	-1.545	2.47
2999	C24H49NO6	[M - H]-	1.0	8.753	3	0.624	1927_CARA_HILIC_neg_SIRIUS_charge0_removed_2999	-4.059	0.361
5146	C28H55NO4	[M - H]-	1.0	13.042	2	0.846	4463_CARA_HILIC_neg_SIRIUS_charge0_removed_5146	-2.205	3.956
4229	C12H22N4O8	[M - H4O2 - H]-	1.0	13.5	9	0.183	1447_CARA_HILIC_neg_SIRIUS_charge0_removed_4229	-115045.917	2.232
7573	C6H7NO5S2	[M - H]-	1.0	13.439	7	0.919	4846_CARA_HILIC_neg_SIRIUS_charge0_removed_7573	-7.577	6.905
3291	C8H20BN5O3	[M - H]-	1.0	13.422	2	0.671	4904_CARA_HILIC_neg_SIRIUS_charge0_removed_3291	4.215	6.359
4495	C6H6O5	[M - H]-	1.0	12.867	2	0.136	3686_CARA_HILIC_neg_SIRIUS_charge0_removed_4495	-5.393	10.308
1553	C3H8O5S	[M - H]-	1.0	13.395	5	0.971	3340_CARA_HILIC_neg_SIRIUS_charge0_removed_1553	-4.309	7.776
754	C9H12BrNO4S2	[M - H]-	1.0	13.376	3	0.661	5570_CARA_HILIC_neg_SIRIUS_charge0_removed_754	-0.987	2.086
2388	C20H41NO4	[M - H]-	1.0	13.296	4	0.977	2226_CARA_HILIC_neg_SIRIUS_charge0_removed_2388	0.607	0.787
6089	C4H7NO4	[M - H]-	1.0	10.928	2	1.0	2191_CARA_HILIC_neg_SIRIUS_charge0_removed_6089	-2.509	9.26
1744	C11H22N2O3	[M - H]-	1.0	8.064	5	0.98	3843_CARA_HILIC_neg_SIRIUS_charge0_removed_1744	-1.598	2.603
308	C15H29NO3	[M - H]-	1.0	13.185	8	0.991	4937_CARA_HILIC_neg_SIRIUS_charge0_removed_308	2.711	3.039
3427	C30H63NO4	[M - H]-	1.0	13.126	7	0.888	3127_CARA_HILIC_neg_SIRIUS_charge0_removed_3427	-8.858	6.257
6202	C13H26O2	[M - H]-	1.0	8.17	2	0.075	1020_CARA_HILIC_neg_SIRIUS_charge0_removed_6202	-3.301	2.696
7538	C3H3N3O3	[M - H]-	1.0	13.056	3	0.993	2208_CARA_HILIC_neg_SIRIUS_charge0_removed_7538	2.621	2.284
6221	C23H44O6	[M - H]-	1.0	10.171	3	0.708	3915_CARA_HILIC_neg_SIRIUS_charge0_removed_6221	6.711	5.901
6045	C16H29NO3	[M - H]-	1.0	12.925	4	0.97	5455_CARA_HILIC_neg_SIRIUS_charge0_removed_6045	-1.302	4.122
1262	C12H23NO3	[M - H]-	1.0	8.022	3	1.0	3499_CARA_HILIC_neg_SIRIUS_charge0_removed_1262	-1.39	1.429
10505	C5H13NO4S	[M - H]-	1.0	12.851	3	0.829	503_CARA_HILIC_neg_SIRIUS_charge0_removed_10505	-3.035	2.82
4510	C7H13N3O5	[M - H]-	1.0	12.847	7	1.0	4620_CARA_HILIC_neg_SIRIUS_charge0_removed_4510	-2.953	5.188
3741	C7H12N2O3	[M - H]-	1.0	12.351	3	1.0	1960_CARA_HILIC_neg_SIRIUS_charge0_removed_3741	-5.353	3.087
3911	C18H34O5	[M - H4O2 - H]-	1.0	11.001	7	0.813	5140_CARA_HILIC_neg_SIRIUS_charge0_removed_3911	-122855.843	5.225
4577	C3H7NO2	[M - H]-	1.0	10.484	2	1.0	3921_CARA_HILIC_neg_SIRIUS_charge0_removed_4577	-1.159	19.367
1775	C28H59NO2	[M + Cl]-	1.0	0.688	1	0.0	4834_CARA_HILIC_neg_SIRIUS_charge0_removed_1775	-3.529	3.427
3269	C6H12O8S	[M - H2O - H]-	1.0	8.064	8	0.955	3873_CARA_HILIC_neg_SIRIUS_charge0_removed_3269	-80043.571	9.185
2001	C16H30O2	[M - H]-	1.0	9.369	3	0.259	2193_CARA_HILIC_neg_SIRIUS_charge0_removed_2001	-0.015	3.797
3826	C10H13NO4S3	[M - H]-	1.0	12.709	5	0.984	4718_CARA_HILIC_neg_SIRIUS_charge0_removed_3826	4.92	4.513
440	C3H6N6O4	[M - H]-	1.0	10.02	3	0.95	2969_CARA_HILIC_neg_SIRIUS_charge0_removed_440	-6.222	6.819
1311	C3H8O7S3	[M + Cl]-	1.0	12.576	4	1.0	4367_CARA_HILIC_neg_SIRIUS_charge0_removed_1311	-6.332	2.466
5613	C6H6O3S	[M - H]-	1.0	12.548	4	0.719	55_CARA_HILIC_neg_SIRIUS_charge0_removed_5613	-1.201	2.33
1370	C4H10ClNO7S2	[M - H2O - H]-	1.0	12.511	8	1.0	4523_CARA_HILIC_neg_SIRIUS_charge0_removed_1370	-68241.489	6.708
4028	C2H3NO3	[M - H]-	1.0	12.484	2	1.0	4146_CARA_HILIC_neg_SIRIUS_charge0_removed_4028	-2.46	5.989
3368	C3H6O5S	[M - H]-	1.0	10.001	3	0.909	5151_CARA_HILIC_neg_SIRIUS_charge0_removed_3368	-1.424	4.798
6408	C17H32O2	[M - H]-	1.0	10.985	3	0.479	584_CARA_HILIC_neg_SIRIUS_charge0_removed_6408	-4.692	4.286
2304	C9H17N3O5	[M - H]-	1.0	12.458	4	0.943	2788_CARA_HILIC_neg_SIRIUS_charge0_removed_2304	-6.681	3.026
4433	C9H18N2O4S	[M - H]-	1.0	12.454	5	0.368	4264_CARA_HILIC_neg_SIRIUS_charge0_removed_4433	-2.214	1.532
1489	C12H23NO3	[M - H]-	1.0	7.518	3	1.0	4169_CARA_HILIC_neg_SIRIUS_charge0_removed_1489	-1.828	3.41
3746	C6H9N3O2	[M - H]-	1.0	10.378	2	0.861	1497_CARA_HILIC_neg_SIRIUS_charge0_removed_3746	-1.948	7.901
1438	C17H14N4O3	[M - H]-	1.0	7.266	2	0.868	4653_CARA_HILIC_neg_SIRIUS_charge0_removed_1438	-2.223	3.308
6001	C11H18O5	[M - H]-	1.0	12.375	2	0.415	1147_CARA_HILIC_neg_SIRIUS_charge0_removed_6001	-0.643	1.667
167	C16H34O3	[M - H2O - H]-	1.0	6.806	3	0.046	1804_CARA_HILIC_neg_SIRIUS_charge0_removed_167	-70567.104	3.046
1276	C3H8O7S3	[M + Cl]-	1.0	12.315	4	1.0	3508_CARA_HILIC_neg_SIRIUS_charge0_removed_1276	-6.681	2.466
5400	C30H58O4	[M - H]-	1.0	12.299	5	0.953	1880_CARA_HILIC_neg_SIRIUS_charge0_removed_5400	0.553	8.703
676	C9H6Cl3N3O6	[M + Br]-	1.0	12.288	6	0.994	1996_CARA_HILIC_neg_SIRIUS_charge0_removed_676	7.334	4.759
2611	C5H10O4	[M - H]-	1.0	9.438	3	0.92	3022_CARA_HILIC_neg_SIRIUS_charge0_removed_2611	1.26	11.907
1689	C14H26O2	[M - H]-	1.0	8.969	3	0.437	4032_CARA_HILIC_neg_SIRIUS_charge0_removed_1689	-1.792	2.136
994	C8H16O6S	[M - H]-	1.0	12.247	6	1.0	4748_CARA_HILIC_neg_SIRIUS_charge0_removed_994	-2.02	1.871
779	C3H8O7S3	[M + Cl]-	1.0	12.233	4	1.0	4385_CARA_HILIC_neg_SIRIUS_charge0_removed_779	-6.332	3.303
659	C35H62O3	[M - H]-	1.0	5.848	1	0.0	5582_CARA_HILIC_neg_SIRIUS_charge0_removed_659	6.196	1.774
1947	C9H6Cl2N2O3S	[M + Br]-	1.0	12.223	6	0.998	4509_CARA_HILIC_neg_SIRIUS_charge0_removed_1947	1.876	5.045
19	C4H2N2O4	[M - H]-	1.0	12.221	3	0.992	1037_CARA_HILIC_neg_SIRIUS_charge0_removed_19	0.141	8.607
5472	C18H32O2	[M - H]-	1.0	9.42	2	0.009	381_CARA_HILIC_neg_SIRIUS_charge0_removed_5472	-4.848	6.724
59	C15H30O2	[M - H]-	1.0	7.128	2	0.211	4827_CARA_HILIC_neg_SIRIUS_charge0_removed_59	-0.845	5.522
516	C18H38O3	[M - H2O - H]-	1.0	6.771	3	0.098	4642_CARA_HILIC_neg_SIRIUS_charge0_removed_516	-63587.285	6.459
3822	C12H20N4O3	[M - H]-	1.0	11.295	7	0.839	4039_CARA_HILIC_neg_SIRIUS_charge0_removed_3822	-1.737	2.607
848	C15H22O2	[M - H]-	1.0	6.878	2	0.132	3781_CARA_HILIC_neg_SIRIUS_charge0_removed_848	-7.306	8.502
6218	C14H28O3	[M - H2O - H]-	1.0	8.932	3	0.025	1512_CARA_HILIC_neg_SIRIUS_charge0_removed_6218	-79983.73	1.599
1879	C22H44O2	[M - H]-	1.0	6.699	3	0.778	5014_CARA_HILIC_neg_SIRIUS_charge0_removed_1879	-3.696	8.072
3377	C20H38O3	[M - H]-	1.0	8.274	3	1.0	4803_CARA_HILIC_neg_SIRIUS_charge0_removed_3377	-1.902	4.042
7081	C30H66N10O3	[M - H]-	1.0	11.785	4	0.424	2837_CARA_HILIC_neg_SIRIUS_charge0_removed_7081	-2.868	4.669
8627	C6H8O3S	[M + Cl]-	1.0	11.688	2	0.994	4536_CARA_HILIC_neg_SIRIUS_charge0_removed_8627	-2.135	8.947
8443	C2HCl2O3	[M - H]-	1.0	11.607	3	0.603	3899_CARA_HILIC_neg_SIRIUS_charge0_removed_8443	0.72	5.744
942	C9H18O2	[M - H]-	1.0	8.786	2	1.0	490_CARA_HILIC_neg_SIRIUS_charge0_removed_942	-1.294	9.665
621	C16H34O3	[M - H2O - H]-	1.0	6.506	3	0.108	5057_CARA_HILIC_neg_SIRIUS_charge0_removed_621	-70566.685	4.9
10801	C24H49NO4	[M - H]-	1.0	11.532	5	1.0	1731_CARA_HILIC_neg_SIRIUS_charge0_removed_10801	8.006	12.432
3737	C17H32O2	[M - H]-	1.0	8.916	2	0.464	2102_CARA_HILIC_neg_SIRIUS_charge0_removed_3737	-3.569	1.933
2237	C18H34O2	[M - H]-	1.0	8.087	2	0.501	4050_CARA_HILIC_neg_SIRIUS_charge0_removed_2237	-3.214	3.573
9197	C9H18O2	[M - H]-	1.0	8.838	2	1.0	2783_CARA_HILIC_neg_SIRIUS_charge0_removed_9197	-3.204	9.298
1389	H5O5P	[M + Br]-	1.0	11.379	3	0.844	764_CARA_HILIC_neg_SIRIUS_charge0_removed_1389	-3.312	3.849
1507	C3H4N2O4S2	[M + Br]-	1.0	11.353	4	0.648	3764_CARA_HILIC_neg_SIRIUS_charge0_removed_1507	-0.125	2.429
8721	C6H4Cl3NO3S	[M - H]-	1.0	11.351	3	0.525	2854_CARA_HILIC_neg_SIRIUS_charge0_removed_8721	-4.274	6.175
5988	C22H35BN2O	[M - H]-	1.0	11.338	3	1.0	1357_CARA_HILIC_neg_SIRIUS_charge0_removed_5988	-6.527	2.939
6297	C7H14N2O3	[M - H]-	1.0	10.521	3	0.342	630_CARA_HILIC_neg_SIRIUS_charge0_removed_6297	-4.425	9.386
595	C9H18O2	[M - H]-	1.0	8.232	2	0.043	4964_CARA_HILIC_neg_SIRIUS_charge0_removed_595	-5.113	9.695
4327	C3H2BO2	[M + Br]-	1.0	11.231	3	0.56	4487_CARA_HILIC_neg_SIRIUS_charge0_removed_4327	10.683	10.799
2329	C14H28O2	[M - H]-	1.0	5.758	1	0.0	3400_CARA_HILIC_neg_SIRIUS_charge0_removed_2329	-1.997	2.729
202	CHCl2NO3S	[M + Br]-	1.0	11.143	2	0.425	5169_CARA_HILIC_neg_SIRIUS_charge0_removed_202	-7.446	7.226
1849	C25H45NO4	[M - H]-	1.0	5.369	3	0.943	2775_CARA_HILIC_neg_SIRIUS_charge0_removed_1849	-3.984	3.636
2183	C15H30O2	[M - H]-	1.0	5.871	1	0.0	1563_CARA_HILIC_neg_SIRIUS_charge0_removed_2183	-0.845	1.521
5465	C17H32O2	[M - H]-	1.0	8.65	2	0.405	1864_CARA_HILIC_neg_SIRIUS_charge0_removed_5465	-3.569	3.695
6983	C12H25NO7	[M - H]-	1.0	11.019	4	0.993	5059_CARA_HILIC_neg_SIRIUS_charge0_removed_6983	-2.807	3.002
5462	C17H36O3	[M - H2O - H]-	1.0	8.051	3	0.04	2550_CARA_HILIC_neg_SIRIUS_charge0_removed_5462	-66895.534	4.839
1111	C2H6O5S2	[M - H4O2 - H]-	1.0	10.892	5	0.844	2449_CARA_HILIC_neg_SIRIUS_charge0_removed_1111	-263055.422	9.034
2248	C14H28O2	[M - H]-	1.0	5.798	1	0.0	4240_CARA_HILIC_neg_SIRIUS_charge0_removed_2248	-3.317	2.312
9194	C23H47N3O3	[M - H]-	1.0	4.85	3	0.294	2711_CARA_HILIC_neg_SIRIUS_charge0_removed_9194	-2.342	2.249
8562	C9H18O4	[M - H2O - H]-	1.0	10.798	4	1.0	1969_CARA_HILIC_neg_SIRIUS_charge0_removed_8562	-105266.055	3.566
1458	C7H12O6S	[M - H]-	1.0	10.794	6	0.917	5434_CARA_HILIC_neg_SIRIUS_charge0_removed_1458	-2.164	8.89
3879	C21H45NO3	[M + Cl]-	1.0	10.761	2	0.534	223_CARA_HILIC_neg_SIRIUS_charge0_removed_3879	-7.977	3.668
1929	C3H2BO2	[M + Br]-	1.0	10.756	3	0.567	854_CARA_HILIC_neg_SIRIUS_charge0_removed_1929	9.425	10.799
2307	C16H32O4	[M - H2O - H]-	1.0	8.358	3	1.0	1770_CARA_HILIC_neg_SIRIUS_charge0_removed_2307	-66899.877	2.468
2371	C14H28O3S	[M - H]-	1.0	10.719	6	0.806	3454_CARA_HILIC_neg_SIRIUS_charge0_removed_2371	-0.143	1.22
5461	C17H32O3	[M - H]-	1.0	10.697	2	0.251	1968_CARA_HILIC_neg_SIRIUS_charge0_removed_5461	7.879	4.825
3735	C12H24O2	[M - H]-	1.0	5.849	1	0.0	1982_CARA_HILIC_neg_SIRIUS_charge0_removed_3735	-4.286	1.776
2589	C26H55NO3	[M + Cl]-	1.0	0.853	1	0.0	3232_CARA_HILIC_neg_SIRIUS_charge0_removed_2589	-0.852	1.725
7451	C8H18O4S	[M - H]-	1.0	10.585	4	0.975	551_CARA_HILIC_neg_SIRIUS_charge0_removed_7451	-2.887	8.654
9871	C11H8O3	[M - H]-	1.0	10.512	3	1.0	3916_CARA_HILIC_neg_SIRIUS_charge0_removed_9871	2.311	0.305
1116	ClH2NO4S2	[M - H]-	1.0	10.458	2	0.75	4149_CARA_HILIC_neg_SIRIUS_charge0_removed_1116	-10.684	10.452
2254	C4H5F3O2	[M - H]-	1.0	10.454	2	0.941	1739_CARA_HILIC_neg_SIRIUS_charge0_removed_2254	-2.749	0.798
7118	C6H7NO4	[M - H]-	1.0	10.302	3	0.214	4756_CARA_HILIC_neg_SIRIUS_charge0_removed_7118	-2.764	6.989
8968	C5H8N2	[M - H]-	1.0	7.319	2	0.21	4862_CARA_HILIC_neg_SIRIUS_charge0_removed_8968	-0.755	3.241
7945	C24H49NO5	[M - H]-	1.0	9.921	3	0.887	2924_CARA_HILIC_neg_SIRIUS_charge0_removed_7945	-4.176	5.102
5481	C14H26O2	[M - H]-	1.0	7.511	2	0.083	3372_CARA_HILIC_neg_SIRIUS_charge0_removed_5481	-1.792	10.733
2826	C11H16N2O3S3	[M - H]-	1.0	10.079	5	0.984	4970_CARA_HILIC_neg_SIRIUS_charge0_removed_2826	2.73	2.149
1811	C30H20N4O23S6	[M - H]-	1.0	9.95	2	0.411	4023_CARA_HILIC_neg_SIRIUS_charge0_removed_1811	-9.732	7.884
500	C3H11NO7P2S	[M - H]-	1.0	9.108	4	0.871	2472_CARA_HILIC_neg_SIRIUS_charge0_removed_500	7.634	5.359
4315	C2H3Cl2O4	[M - H2O - H]-	1.0	9.811	4	0.601	1631_CARA_HILIC_neg_SIRIUS_charge0_removed_4315	-126899.791	8.49
35	C28H48N8O14	[M - H]-	1.0	9.81	4	0.991	4137_CARA_HILIC_neg_SIRIUS_charge0_removed_35	1.777	1.755
7465	C2HCl2O3	[M - H]-	1.0	9.645	3	0.582	4743_CARA_HILIC_neg_SIRIUS_charge0_removed_7465	2.834	3.384
2828	C13H28O4S	[M - H]-	1.0	3.66	4	0.975	5015_CARA_HILIC_neg_SIRIUS_charge0_removed_2828	1.598	1.422
8386	C12H26O4S	[M - H]-	1.0	2.737	3	0.926	2249_CARA_HILIC_neg_SIRIUS_charge0_removed_8386	-2.277	2.282
7029	C9H19NO4	[M - H]-	1.0	6.45	3	0.737	3197_CARA_HILIC_neg_SIRIUS_charge0_removed_7029	-0.645	0.662
1716	C20H38O4	[M - H4O2 - H]-	1.0	6.179	3	1.0	734_CARA_HILIC_neg_SIRIUS_charge0_removed_1716	-118007.723	2.439
2412	C30H65NO6	[M - H2O - H]-	1.0	5.395	4	0.918	4347_CARA_HILIC_neg_SIRIUS_charge0_removed_2412	-34873.377	0.798
4772	C21H39N3O	[M - H]-	1.0	3.549	3	0.834	4019_CARA_HILIC_neg_SIRIUS_charge0_removed_4772	-0.679	8.017
1777	C16H30O2	[M - H]-	1.0	5.898	1	0.0	2944_CARA_HILIC_neg_SIRIUS_charge0_removed_1777	0.775	1.218
1792	C22H47NO4	[M - H]-	1.0	7.558	4	0.903	20_CARA_HILIC_neg_SIRIUS_charge0_removed_1792	-3.946	3.799
2365	C16H32O3S	[M - H]-	1.0	9.111	6	0.869	3493_CARA_HILIC_neg_SIRIUS_charge0_removed_2365	-0.46	1.99
2415	C28H58N2O3	[M - H]-	1.0	2.867	2	0.883	4210_CARA_HILIC_neg_SIRIUS_charge0_removed_2415	-1.847	3.688
6143	C12H25N3O3	[M - H]-	1.0	5.698	3	0.6	2425_CARA_HILIC_neg_SIRIUS_charge0_removed_6143	-1.221	3.476
3736	C8H16O2	[M - H]-	1.0	5.88	1	0.0	1215_CARA_HILIC_neg_SIRIUS_charge0_removed_3736	-1.77	1.99
11053	C16H30O2	[M - H]-	1.0	8.873	2	0.486	611_CARA_HILIC_neg_SIRIUS_charge0_removed_11053	-0.805	1.746
805	C9H18O2	[M - H]-	1.0	5.825	1	0.0	4993_CARA_HILIC_neg_SIRIUS_charge0_removed_805	-1.931	2.581
170	C9H4Cl2N2O2S	[M + Br]-	1.0	8.829	5	0.834	4630_CARA_HILIC_neg_SIRIUS_charge0_removed_170	6.973	4.818
3821	C14H28O2	[M - H]-	1.0	5.707	1	0.0	1035_CARA_HILIC_neg_SIRIUS_charge0_removed_3821	-4.198	3.243
882	C6H14N2O2	[M - H]-	1.0	5.925	2	0.259	5330_CARA_HILIC_neg_SIRIUS_charge0_removed_882	0.336	6.453
5487	C18H32O2	[M - H]-	1.0	5.741	1	0.0	5225_CARA_HILIC_neg_SIRIUS_charge0_removed_5487	-4.132	2.902
6923	C13H22N4O5	[M - H]-	1.0	8.41	4	0.316	5051_CARA_HILIC_neg_SIRIUS_charge0_removed_6923	-1.735	2.165
5268	C23H46N2O3	[M - H]-	1.0	0.884	1	0.0	1937_CARA_HILIC_neg_SIRIUS_charge0_removed_5268	-1.427	1.372
8377	C12H26O4S	[M - H]-	1.0	3.03	3	0.889	342_CARA_HILIC_neg_SIRIUS_charge0_removed_8377	-1.9	1.563
8397	C5H8BrN3O9	[M - H2O - H]-	1.0	8.155	4	0.753	4034_CARA_HILIC_neg_SIRIUS_charge0_removed_8397	-57361.97	5.234
2662	C8H15N3O4	[M - H]-	1.0	7.972	6	1.0	774_CARA_HILIC_neg_SIRIUS_charge0_removed_2662	-0.368	7.625
533	C14H30O4S	[M - H]-	1.0	1.517	4	0.589	909_CARA_HILIC_neg_SIRIUS_charge0_removed_533	-1.378	3.109
9849	C12H26O4S	[M - H]-	1.0	2.752	3	0.52	5450_CARA_HILIC_neg_SIRIUS_charge0_removed_9849	-1.523	2.267
4975	C26H54N2O3	[M - H]-	1.0	3.255	3	1.0	5112_CARA_HILIC_neg_SIRIUS_charge0_removed_4975	-2.644	5.219
2688	C31H65NO4	[M - H]-	1.0	7.448	4	0.827	1156_CARA_HILIC_neg_SIRIUS_charge0_removed_2688	-2.494	2.365
6012	C22H44N4O3	[M - H]-	1.0	5.729	3	0.299	593_CARA_HILIC_neg_SIRIUS_charge0_removed_6012	-4.777	5.254
2062	C12H26O4S	[M - H]-	1.0	3.318	3	0.67	2531_CARA_HILIC_neg_SIRIUS_charge0_removed_2062	-0.015	2.031
8381	C12H26O4S	[M - H]-	1.0	1.815	2	0.612	5000_CARA_HILIC_neg_SIRIUS_charge0_removed_8381	-3.409	1.494
9491	C14H30O4S	[M - H]-	1.0	0.12	2	0.668	709_CARA_HILIC_neg_SIRIUS_charge0_removed_9491	-2.742	2.142
8436	C5H6BrN3O8	[M - H]-	1.0	7.348	2	0.633	4354_CARA_HILIC_neg_SIRIUS_charge0_removed_8436	9.398	2.155
2445	C16H34O4S	[M - H]-	1.0	1.549	3	0.947	1356_CARA_HILIC_neg_SIRIUS_charge0_removed_2445	-0.013	2.031
6243	C2H7NO3S	[M - H]-	1.0	7.102	2	1.0	1725_CARA_HILIC_neg_SIRIUS_charge0_removed_6243	-4.739	5.456
8125	C30H56O4	[M - H]-	1.0	7.043	3	1.0	1139_CARA_HILIC_neg_SIRIUS_charge0_removed_8125	-3.929	4.394
4734	C11H2F18O4	[M - H]-	1.0	6.829	5	0.725	339_CARA_HILIC_neg_SIRIUS_charge0_removed_4734	0.018	1.891
