Row_ID	p_value|groups|oily-norm	p_value|base|sebum	p_value|base|skicon
1979	0.959	0.556	0.156
1980	0.93	0.876	0.485
1981	0.474	0.801	0.251
1982	0.414	0.207	0.19
1983	0.366	0.138	0.113
1984	0.98	0.407	0.816
1985	0.506	0.269	0.498
1986	0.029	0.018	0.946
1987	0.712	0.93	0.151
1989	0.362	0.074	0.894
1990	0.063	0.337	0.092
1992	0.699	0.646	0.593
1994	0.93	0.47	0.086
1997	0.805	0.233	0.941
1998	0.32	0.589	0.393
1999	0.911	0.835	0.067
2001	0.068	0.257	0.294
2003	0.964	0.56	0.359
2004	0.466	0.219	0.095
2005	0.315	0.072	0.755
2006	0.655	0.526	0.8
2007	0.973	0.156	0.586
2009	0.693	0.117	0.235
2011	0.308	0.112	0.419
2013	0.764	0.204	0.458
2014	0.498	0.536	0.131
2015	0.005	0.005	0.905
2016	0.477	0.512	0.885
2017	0.046	0.017	0.107
2018	0.251	0.293	0.03
2019	0.497	0.268	0.272
2020	0.296	0.957	0.214
2021	0.502	0.443	0.028
2023	0.363	0.307	0.612
2024	0.989	0.714	0.706
2025	0.762	0.683	0.139
2026	0.222	0.166	0.086
2027	0.343	0.531	0.531
2028	0.581	0.268	0.149
2029	0.102	0.186	0.36
2030	0.53	0.546	0.924
2031	0.158	0.562	0.645
2034	0.482	0.55	0.53
2037	0.826	0.918	0.552
2040	0.679	0.685	0.06
2043	0.111	0.114	0.205
2046	0.901	0.303	0.273
2047	0.838	0.686	0.076
2048	0.537	0.175	0.103
2049	0.91	0.629	0.45
2050	0.401	0.374	0.59
2051	0.454	0.506	0.441
2052	0.727	0.657	1
2053	0.65	0.607	0.927
2054	0.36	0.277	0.571
2055	0.486	0.567	0.114
2056	0.011	0.115	0.149
2057	0.094	0.068	0.864
2058	0.906	0.754	0.166
2059	0.008	0.017	0.691
2060	0.41	0.629	0.275
2061	0.632	0.909	0.35
2062	0.762	0.758	0.033
2063	0.209	0.521	0.558
2064	0.552	0.287	0.147
2065	0.898	0.618	0.966
2066	0.288	0.938	0.073
2067	0.551	0.292	0.71
2069	0.678	0.911	0.879
2071	0.32	0.253	0.546
2072	0.171	0.058	0.357
2073	0.716	0.956	0.062
2075	0.831	0.701	0.119
2077	0.08	0.102	0.678
2080	0.486	0.521	0.972
2081	0.901	0.419	0.002
2083	0.885	0.484	0.984
2084	0.129	0.201	0.162
2086	0.869	0.578	0.67
2088	0.76	0.921	0.22
2092	0.727	0.985	0.033
2093	0.764	0.914	0.499
2094	0.204	0.068	0.299
2095	0.849	0.491	0.668
2098	0.06	0.017	0.802
2099	0.855	0.324	0.718
2100	0.769	0.262	0.941
2102	0.108	0.498	0.244
2103	0.105	0.009	0.467
2104	0.259	0.122	0.154
2106	0.14	0.132	0.905
2107	0.792	0.755	0.564
2109	0.038	0.179	0.116
2111	0.23	0.533	0.567
2112	0.765	0.476	0.946
2113	0.016	0.006	0.331
2114	0.662	0.575	0.273
2116	0.326	0.305	0.044
2119	0.052	0.032	0.707
2120	0.665	0.309	0.038
2121	0.001	0.026	0.345
2122	0.733	0.543	0.607
2125	0.18	0.19	0.535
2127	0.624	0.627	0.412
2128	0.002	0.017	0.093
2131	0.591	0.414	0.277
2134	0.768	0.769	0.004
2135	0.264	0.147	0.241
2136	0.999	0.066	0.009
2137	0.037	0.105	0.031
2138	0.701	0.41	0.119
2139	0.055	0.174	0.54
2140	0.781	0.852	0.172
2142	0.012	0.011	0.254
2144	0.6	0.532	0.258
2147	0.891	0.954	0.48
2148	0.021	0.057	0.419
2152	0.509	0.541	0.678
2154	0.004	0.04	0.656
2155	0.682	0.187	0.336
2156	0.468	0.178	0.294
2160	0.114	0.254	0.877
2161	0.632	0.84	0.015
2163	0.681	0.948	0.151
2166	0.65	0.073	0.127
2167	0.274	0.31	0.514
2169	0.831	0.427	0.579
2171	0.674	0.72	0.456
2172	0.886	0.635	0.62
2174	0.008	0.165	0.144
2178	0.383	0.756	0.925
2179	0.293	0.33	0.561
2181	0.716	0.869	0.772
2183	0.475	0.742	0.01
2185	0.829	0.595	0.018
2187	0.071	0.053	0.773
2188	0.53	0.522	0.62
2189	0.093	0.418	0.021
2191	0.728	0.861	0.757
2192	0.083	0.184	0.474
2194	0.504	0.167	0.273
2195	0.635	0.682	0.323
2196	0.207	0.34	0.345
2197	0	0.007	0.686
2198	0.822	0.679	0.382
2199	0.021	0.007	0.556
2200	0.269	0.145	0.144
2201	0.242	0.354	0.03
2202	0.347	0.214	0.315
2203	0.765	0.649	0.423
2204	0.027	0.271	0.123
2207	0.08	0.04	0.773
2209	0.001	0.002	0.028
2211	0.951	0.542	0.156
2214	0.094	0.18	0.998
2215	0.236	0.599	0.777
2216	0.992	0.932	0.556
2217	0.819	0.252	0.152
2218	0.023	0.028	0.238
2219	0.337	0.325	0.077
2220	0.25	0.054	0.8
2221	0.656	0.862	0.479
2222	0.73	0.629	0.932
2223	0.143	0.081	0.031
2224	0.018	0.013	0.601
2226	0.687	0.914	0.141
2227	0.439	0.242	0.145
2228	0.471	0.846	0.261
2229	0.754	0.819	0.74
2231	0.918	0.614	0.554
2232	0.228	0.135	0.144
2233	0.693	0.359	0.065
2234	0.231	0.386	0.088
2235	0.927	0.926	0.148
2237	0.35	0.074	0.321
2238	0.166	0.405	0.114
2240	0.438	0.53	0.914
2241	0.082	0.007	0.995
2242	0.359	0.287	0.252
2243	0.293	0.693	0.512
2244	0.544	0.411	0.948
2245	0.707	0.548	0.01
2246	0.026	0.006	0.661
2248	0.429	0.41	0.629
2249	0.909	0.627	0.977
2250	0.539	0.356	0.169
2252	0.569	0.317	0.888
2253	0.455	0.122	0.459
2254	0.013	0.037	0.561
2255	0.577	0.443	0.139
2256	0.702	0.635	0.799
2258	0.511	0.817	0.627
2261	0.142	0.257	0.032
2263	0.061	0.046	0.554
2264	0.706	0.308	0.041
2267	0.404	0.47	0.04
2268	0.764	0.864	0.02
2269	0.884	0.849	0.032
2270	0.387	0.325	0.416
2271	0.303	0.433	0.161
2273	0.909	0.34	0.007
2275	0.653	0.266	0.634
2276	0.777	0.966	0.754
2278	0.527	0.406	0.558
2284	0.622	0.285	0.797
2285	0.486	0.084	0.463
2286	0.003	0.014	0.422
2288	0.572	0.451	0.861
2290	0.649	0.735	0.849
2292	0.157	0.299	0.983
2293	0.402	0.016	0.8
2294	0.142	0.016	0.109
2295	0.772	0.653	0.769
2296	0.433	0.896	0.123
2300	0.009	0.019	0.61
2304	0.026	0.017	0.862
2306	0.803	0.489	0.002
2309	0.969	0.724	0.572
2311	0.553	0.933	0.675
2313	0.272	0.16	0.202
2314	0.789	0.918	0.143
2315	0.918	0.683	0.359
2316	0.281	0.125	0.24
2317	0.41	0.366	0.192
2318	0.4	0.158	0.694
2319	0.918	0.798	0.789
2321	0.83	0.761	0.03
2322	0.182	0.058	0.433
2326	0.619	0.508	0.282
2333	0.281	0.424	0.726
2334	0.969	0.789	0.886
2335	0.492	0.98	0.434
2337	0.954	0.323	0.444
2341	0.649	0.822	0.896
2345	0.303	0.477	0.444
2352	0.483	0.697	0.18
2353	0.534	0.189	0.772
2359	0.609	0.912	0.016
2360	0.149	0.199	0.1
2361	0.067	0.005	0.002
2363	0.024	0.08	0.404
2365	0.113	0.539	0.006
2366	0.128	0.529	0.877
2368	0.051	0.19	0.058
2369	0.633	0.893	0.035
2371	0.337	0.227	0.109
2372	0.029	0.206	0.218
2374	0.303	0.558	0.04
2375	0.047	0.285	0.653
2376	0.864	0.783	0.562
2379	0.683	0.614	0.435
2380	0.091	0.085	0.421
2381	0.882	0.923	0.714
2383	0.543	0.381	0.651
2384	0.273	0.159	0.612
2385	0.533	0.991	0.147
2387	0.12	0.06	0.369
2388	0.186	0.918	0.709
2389	0.196	0.112	0.18
2390	0.796	0.95	0.41
2391	0.079	0.706	0.785
2393	0.206	0.182	0.034
2394	0.313	0.802	0.129
2400	0.225	0.492	0.041
2401	0.302	0.299	0.026
2403	0.944	0.908	0.1
2404	0.259	0.169	0.619
2405	0.021	0.037	0.16
2407	0.402	0.417	0.746
2408	0.913	0.94	0.647
2409	0.129	0.164	0.675
2410	0.155	0.322	0.696
2411	0.088	0.096	0.898
2412	0.239	0.237	0.416
2413	0.224	0.336	0.915
2414	0.336	0.295	0.044
2415	0.029	0.015	0.794
2416	0.244	0.768	0.194
2418	0.886	0.874	0.124
2419	0.196	0.314	0.956
2421	0.073	0.376	0.402
2422	0.068	0.368	0.04
2423	0.222	0.539	0.874
2424	0.003	0.002	0.642
2425	0.042	0.187	0.583
2426	0.505	0.838	0.572
2428	0.427	0.721	0.464
2431	0.108	0.268	0.159
2432	0.095	0.058	0.065
2434	0.285	0.607	0.251
2435	0.499	0.2	0.279
2436	0.101	0.455	0.569
2438	0.034	0.466	0.985
2439	0.767	0.381	0.032
2440	0.576	0.184	0.32
2441	0.024	0.025	0.976
2442	0.327	0.369	0.032
2443	0.598	0.434	0.237
2444	0.534	0.39	0.667
2445	0.091	0.441	0.053
2446	0.738	0.59	0.922
2449	0.023	0.006	0.871
2451	0.196	0.628	0.098
2453	0.976	0.155	0.305
2454	0.932	0.809	0.006
2455	0.059	0.63	0.207
2456	0.34	0.047	0.446
2457	0.113	0.047	0.908
2458	0.045	0.845	0.28
2459	0.006	0.013	0.466
2460	0.184	0.97	0.508
2463	0.059	0.036	0.248
2464	0.455	0.418	0.073
2465	0.946	0.67	0.575
2466	0.002	0.009	0.343
2467	0.792	0.403	0.199
2468	0.835	0.92	0.464
2469	0.158	0.186	0.707
2471	0.051	0.048	0.853
2473	0.732	0.563	0.959
2474	0.012	0.041	0.51
2476	0.444	0.592	0.467
2477	0.021	0.048	0.325
2478	0.064	0.027	0.149
2479	0.814	0.401	0.332
2480	0.252	0.713	0.526
2481	0.785	0.482	0.062
2482	0.941	0.507	0.792
2486	0.647	0.692	0.027
2490	0.448	0.108	0.306
2491	0.464	0.61	0.069
2492	0.434	0.596	0.747
2493	0.153	0.029	0.06
2494	0	0.001	0.827
2495	0.408	0.641	0.027
2496	0.317	0.136	0.548
2497	0.477	0.487	0.579
2498	0.268	0.061	0.278
2499	0.289	0.092	0.982
2500	0.844	0.741	0.004
2501	0.899	0.889	0.274
2502	0.059	0.129	0.144
2504	0.091	0.026	0.761
2505	0.247	0.059	0.934
2506	0.406	0.984	0.2
2507	0.143	0.094	0.612
2509	0.313	0.143	0.132
2511	0.499	0.749	0.706
2512	0.095	0.134	0.635
2513	0.224	0.532	0.386
2514	0.116	0.117	0.409
2515	0.465	0.19	0.654
2516	0.311	0.103	0.633
2517	0.004	0.004	0.846
2518	0.379	0.302	0.298
2519	0.597	0.794	0.545
2520	0.005	0.005	0.449
2521	0.127	0.157	0.761
2522	0.737	0.669	0.265
2523	0.414	0.788	0.157
2524	0.286	0.867	0.034
2525	0.19	0.613	0.341
2527	0.013	0.003	0.52
2528	0.123	0.075	0.801
2529	0.327	0.307	0.877
2530	0.824	0.153	0.912
2531	0.253	0.452	0.722
2532	0.787	0.625	0.398
2533	0.008	0.023	0.34
2534	0.216	0.091	0.555
2535	0.004	0.002	0.533
2537	0.385	0.429	0.927
2539	0.379	0.082	0.509
2541	0.006	0.004	0.211
2543	0.927	0.742	0.146
2545	0.046	0.062	0.139
2547	0.804	0.901	0.729
2548	0.757	0.54	0.098
2549	0.623	0.62	0.496
2550	0.116	0.111	0.309
2551	0.642	0.394	0.782
2552	0.525	0.376	0.771
2554	0.692	0.973	0.801
2555	0.596	0.253	0.43
2556	0.616	0.742	0.644
2557	0.781	0.345	0.449
2558	0.042	0.079	0.721
2559	0.365	0.503	0.059
2560	0.782	0.924	0.256
2561	0.918	0.841	0.147
2562	0.077	0.011	0.105
2563	0.416	0.814	0.005
2564	0.178	0.224	0.637
2565	0.515	0.199	0.615
2566	0.691	0.203	0.775
2567	0.362	0.562	0.485
2568	0.044	0.033	0.301
2569	0.624	0.445	0.345
2570	0.443	0.812	0.134
2571	0.444	0.622	0.4
2572	0.767	0.709	0.064
2573	0.402	0.527	0.051
2574	0.38	0.557	0.054
2575	0.662	0.864	0.453
2576	0.679	0.353	0.532
2578	0.574	0.301	0.404
2579	0.714	0.831	0.02
2580	0.153	0.007	0.841
2581	0.706	0.391	0.235
2582	0.272	0.559	0.001
2583	0.265	0.098	0.657
2584	0.307	0.487	0.203
2585	0.61	0.203	0.205
2587	0.969	0.566	0.462
2588	0.529	0.383	0.19
2589	0.442	0.377	0.016
2591	0.066	0.326	0.008
2592	0.466	0.148	0.26
2593	0.373	0.332	0.9
2594	0.175	0.782	0.403
2595	0.276	0.362	0.225
2596	0.487	0.693	0.918
2597	0.564	0.3	0.859
2598	0.006	0.018	0.771
2599	0.622	0.579	0.545
2600	0.087	0.095	0.706
2601	0.301	0.248	0.053
2603	0.004	0.004	0.721
2604	0.726	0.389	0.594
2605	0.66	0.495	0.132
2606	0.333	0.912	0.659
2607	0.842	0.81	0.848
2609	0.304	0.279	0.083
2611	0.302	0.379	0.022
2613	0.826	0.432	0.357
2614	0.81	0.277	0.554
2615	0.308	0.374	0.03
2616	0.078	0.039	0.836
2617	0.97	0.813	0.857
2618	0.11	0.114	0.838
2619	0.075	0.012	0.739
2620	0.993	0.889	0.164
2621	0.03	0.064	0.005
2622	0.503	0.678	0.106
2624	0.615	0.415	0.364
2625	0.938	0.285	0.199
2626	0.054	0.037	0.03
2627	0.199	0.031	0.003
2628	0.842	0.365	0.445
2629	0.163	0.135	0.599
2630	0.39	0.802	0.543
2634	0.451	0.666	0.148
2635	0.157	0.14	0.944
2636	0.329	0.714	0.583
2637	0.232	0.123	0.208
2638	0.976	0.384	1
2639	0.182	0.157	0.036
2640	0.503	0.401	0.273
2641	0.412	0.642	0.044
2642	0.011	0.004	0.973
2643	0.635	0.344	0.168
2646	0.391	0.137	0.045
2647	0.719	0.587	0.851
2649	0.458	0.263	0.925
2650	0.303	0.296	0.021
2652	0.076	0.096	0.151
2653	0.323	0.1	0.027
2655	0.783	0.323	0.444
2658	0.008	0.018	0.088
2659	0.326	0.565	0.014
2660	0.213	0.376	0.03
2661	0.256	0.291	0.147
2662	0.646	0.879	0.485
2664	0.104	0.06	0.707
2665	0.303	0.276	0.02
2667	0.06	0.028	0.559
2669	0.277	0.328	0.683
2673	0.3	0.253	0.057
2674	0.354	0.227	0.091
2675	0.733	0.803	0.986
2677	0.236	0.57	0.688
2678	0.884	0.65	0.05
2679	0.942	0.832	0.549
2682	0.286	0.262	0.179
2683	0.456	0.12	0.191
2684	0.12	0.198	0.458
2685	0.823	0.847	0.907
2686	0.675	0.707	0.172
2687	0.026	0.029	0.55
2688	0.636	0.774	0.809
2689	0.698	0.765	0.504
2690	0.013	0.136	0.078
2691	0.017	0.157	0.001
2692	0.886	0.453	0.376
2693	0.693	0.374	0.83
2694	0.5	0.433	0.2
2695	0.92	0.229	0.157
2696	0.121	0.021	0.04
2697	0.01	0.04	0.885
2698	0.01	0.067	0.002
2699	0.026	0.004	0.218
2700	0.009	0.032	0.883
2702	0.299	0.269	0.016
2703	0.447	0.267	0.097
2704	0.558	0.688	0.191
2705	0.08	0.188	0.682
2706	0.593	0.603	0.079
2708	0.764	0.315	0.394
2709	0.607	0.617	0.183
2710	0.933	0.324	0.396
2711	0.072	0.022	0.876
2712	0.42	0.656	0.841
2713	0.803	0.97	0.665
2714	0.035	0.038	0.026
2715	0.373	0.04	0.1
2716	0.062	0.117	0.071
2719	0.49	0.126	0.326
2720	0.13	0.283	0.17
2721	0.801	0.3	0.33
2722	0.465	0.992	0.552
2724	0.568	0.321	0.866
2725	0.838	0.775	0.241
2726	0.147	0.045	0.553
2727	0.264	0.495	0.199
2728	0.467	0.747	0.825
2729	0.933	0.599	0.051
2730	0.334	0.643	0.717
2731	0.733	0.85	0.647
2733	0.136	0.201	0.225
2734	0.378	0.119	0.083
2735	0.223	0.333	0.023
2736	0.877	0.675	0.781
2737	0.237	0.643	0.205
2740	0.226	0.398	0.865
2742	0.588	0.815	0.776
2743	0.726	0.773	0.075
2744	0.853	0.492	0.043
2746	0.787	0.51	0.229
2747	0.408	0.691	0.709
2748	0.076	0.056	0.323
2751	0.498	0.79	0.732
2752	0.116	0.127	0.944
2753	0.017	0.011	0.099
2754	0.212	0.054	0.069
2755	0.238	0.114	0.056
2758	0.419	0.191	0.473
2760	0.02	0.105	0.306
2761	0.091	0.103	0.856
2762	0.377	0.225	0.888
2763	0.457	0.219	0.017
2764	0.715	0.941	0.068
2765	0.686	0.745	0.152
2766	0.871	0.564	0.834
2767	0.169	0.666	0.331
2768	0.301	0.327	0.061
2769	0.187	0.234	0.318
2770	0.973	0.417	0.7
2771	0.644	0.914	0.688
2772	0.292	0.469	0.036
2777	0.11	0.21	0.001
2778	0.068	0.046	0.627
2779	0.945	0.716	0.473
2780	0.977	0.893	0.685
2781	0.627	0.908	0.5
2782	0.485	0.544	0.396
2783	0.652	0.524	0.591
2784	0.694	0.931	0.627
2785	0.002	0.001	0.052
2786	0.016	0.097	0.003
2787	0.729	0.522	0.526
2788	0.571	0.749	0.249
2789	0.058	0.104	0.919
2790	0.004	0.006	0.097
2791	0.682	0.812	0.015
2792	0.318	0.646	0.677
2793	0.024	0.015	0.009
2794	0.398	0.862	0.252
2795	0.879	0.692	0.662
2796	0.408	0.438	0.027
2797	0.824	0.171	0.831
2798	0.127	0.252	0.002
2799	0.694	0.459	0.961
2800	0.624	0.54	0.266
2801	0.897	0.575	0.461
2802	0.828	0.408	0.079
2803	0.516	0.403	0.101
2804	0.643	0.661	0.856
2806	0.507	0.958	0.276
2810	0.841	0.086	0.129
2811	0.112	0.139	0.986
2812	0.226	0.975	0.353
2814	0.182	0.227	0.234
2816	0.789	0.7	0.369
2818	0.58	0.715	0.035
2821	0.638	0.45	0.025
2822	0.826	0.436	0.104
2823	0.518	0.635	0.657
2824	0.003	0.004	0.852
2826	0.028	0.063	0.857
2828	0.569	0.277	0.205
2829	0.999	0.379	0.377
2830	0.734	0.362	0.394
2831	0.892	0.825	0.231
2832	0.577	0.79	0.368
2833	0.687	0.641	0.437
2836	0.248	0.296	0.026
2837	0.008	0.013	0.169
2838	0.53	0.186	0.909
2839	0.91	0.254	0.601
2841	0.481	0.642	0.1
2842	0.525	0.693	0.701
2845	0.039	0.065	0.95
2846	0.093	0.204	0.014
2847	0.392	0.531	0.036
2848	0.757	0.246	0.122
2849	0.773	0.59	0.669
2850	0.486	0.154	0.025
2851	0.817	0.462	0.87
2852	0.724	0.315	0.952
2853	0.047	0.016	0.089
2855	0.029	0.021	0.994
2858	0.46	0.848	0.969
2859	0.49	0.138	0.464
2860	0.765	0.955	0.603
2861	0.822	0.78	0.692
2862	0.682	0.886	0.655
2863	0.013	0.046	0.013
2864	0.574	0.211	0.144
2865	0.142	0.167	0.953
2866	0.364	0.704	0.704
2867	0.178	0.154	0.011
2868	0.508	0.268	0.041
2869	0.55	0.229	0.893
2871	0.873	0.28	0.064
2873	0.631	0.647	0.099
2874	0.58	0.174	0.349
2875	0.028	0.155	0.083
2876	0.27	0.362	0.003
2877	0.782	0.572	0.641
2880	0.711	0.252	0.027
2881	0.315	0.301	0.761
2882	0.095	0.21	0
2883	0.864	0.8	0.494
2884	0.012	0.017	0.735
2885	0.972	0.921	0.88
2887	0.973	0.853	0.321
2888	0.463	0.868	0.842
2889	0.749	0.91	0.117
2890	0.13	0.068	0.84
2891	0.93	0.793	0.99
2892	0.069	0.118	0.921
2893	0.821	0.618	0.118
2894	0.373	0.116	0.72
2895	0.827	0.865	0.349
2896	0.173	0.07	0.053
2897	0.493	0.525	0.063
2898	0.633	0.385	0.482
2900	0.031	0.127	0.165
2901	0.649	0.307	0.201
2902	0.953	0.676	0.146
2903	0.143	0.161	0.04
2904	0.19	0.164	0.238
2905	0.472	0.333	0.446
2907	0.201	0.191	0.776
2910	0.859	0.453	0.094
2911	0.642	0.365	0.253
2912	0.667	0.592	0.074
2913	0.411	0.677	0.07
2914	0	0.001	0.023
2915	0.441	0.181	0.089
2916	0.654	0.373	0.846
2917	0.742	0.657	0.423
2918	0.962	0.625	0.71
2919	0.865	0.585	0.547
2920	0.954	0.465	0.024
2921	0.845	0.711	0.487
2922	0.3	0.971	0.19
2923	0.804	0.597	0.867
2926	0.932	0.527	0.703
2927	0.052	0.098	0.667
2928	0.111	0.323	0.727
2929	0.824	0.635	0.351
2930	0.872	0.348	0.358
2931	0.571	0.346	0.074
2932	0.738	0.425	0.995
2934	0.69	0.629	0.488
2935	0.028	0.042	0.754
2936	0.779	0.67	0.221
2937	0.94	0.928	0.117
2938	0.504	0.571	0.798
2939	0.486	0.453	0.543
2941	0.614	0.84	0.205
2942	0.592	0.245	0.77
2943	0.924	0.38	0.535
2944	0.369	0.3	0.074
2946	0.638	0.295	0.156
2948	0.502	0.788	0.177
2950	0.004	0.018	0.598
2951	0.974	0.898	0.77
2953	0.48	0.227	0.067
2954	0.269	0.458	0.705
2955	0.34	0.053	0.384
2957	0.985	0.313	0.676
2958	0.673	0.317	0.736
2959	0.625	0.453	0.137
2960	0.135	0.49	0.424
2961	0.933	0.65	0.92
2962	0.389	0.855	0.347
2963	0.612	0.257	0.095
2964	0.204	0.906	0.485
2966	0.06	0.123	0.878
2967	0.991	0.987	0.887
2968	0.064	0.025	0.288
2969	0.256	0.295	0.043
2971	0.529	0.918	0.331
2972	0.759	0.97	0.119
2973	0.085	0.038	0.291
2974	0.564	0.374	0.007
2975	0.447	0.478	0.615
2976	0.09	0.083	0.009
2977	0.707	0.706	0.497
2978	0.622	0.322	0.048
2979	0.309	0.386	0.718
2980	0.958	0.509	0.707
2984	0.298	0.622	0.021
2985	0.149	0.031	0.397
2986	0.522	0.215	0.071
2987	0.438	0.835	0.042
2988	0.112	0.752	0.076
2989	0.818	0.851	0.052
2990	0.633	0.932	0.143
2991	0.621	0.278	0.09
2992	0.647	0.671	0.05
2994	0.067	0.008	0.4
2996	0.907	0.97	0.266
2997	0.807	0.754	0.985
2999	0.824	0.834	0.23
3001	0.218	0.181	0.46
3003	0.608	0.413	0.948
3004	0.375	0.103	0.061
3005	0.379	0.686	0.232
3007	0.594	0.168	0.546
3008	0.113	0.118	0.432
3009	0.677	0.63	0.328
3010	0.665	0.453	0.065
3011	0.533	0.529	0.821
3012	0.338	0.813	0.708
3014	0.149	0.068	0.005
3016	0.338	0.093	0.032
3017	0.958	0.631	0.147
3018	0.044	0.003	0.525
3019	0.352	0.462	0.707
3020	0.437	0.413	0.408
3022	0.854	0.437	0.527
3023	0.894	0.445	0.81
3026	0.74	0.962	0.92
3027	0.941	0.868	0.273
3028	0.228	0.246	0.02
3029	0.728	0.194	0.573
3030	0.753	0.8	0.379
3032	0.003	0.016	0.898
3033	0.665	0.303	0.105
3034	0.101	0.09	0.091
3035	0.642	0.663	0.761
3036	0.437	0.169	0.178
3037	0.589	0.497	0.05
3040	0.163	0.043	0.993
3043	0.582	0.03	0.002
3044	0.701	0.726	0.95
3045	0.466	0.942	0.29
3046	0.388	0.069	0.014
3049	0.271	0.18	0.018
3051	0.068	0.215	0.133
3052	0.857	0.32	0.051
3054	0.58	0.135	0.126
3055	0.708	0.563	0.231
3056	0.884	0.224	0.244
3057	0.769	0.249	0.211
3058	0.835	0.971	0.27
3059	0.355	0.76	0.182
3060	0.296	0.415	0.326
3061	0.003	0.043	0.117
3062	0.305	0.255	0.904
3063	0.015	0.044	0.365
3064	0.751	0.467	0.49
3065	0.666	0.74	0.675
3066	0.219	0.87	0.005
3067	0.515	0.677	0.549
3068	0.203	0.153	0.823
3069	0.004	0.002	0.661
3071	0.504	0.113	0.047
3073	0.235	0.276	0.018
3074	0.059	0.033	0.049
3075	0.486	0.325	0.4
3076	0.062	0.214	0.789
3077	0.601	0.499	0.465
3079	0.439	0.796	0.948
3080	0.931	0.221	0.478
3082	0.851	0.943	0.824
3083	0.677	0.56	0.447
3085	0.545	0.282	0.003
3086	0.302	0.107	0.141
3088	0.623	0.251	0.17
3089	0.64	0.605	0
3090	0.63	0.534	0.246
3093	0.565	0.629	0.406
3094	0.13	0.274	0.44
3095	0.771	0.18	0.164
3096	0.475	0.304	0.556
3097	0.966	0.483	0.458
3098	0.9	0.892	0.313
3102	0.514	0.512	0.021
3103	0.133	0.204	0.123
3104	0.691	0.295	0.032
3105	0.453	0.342	0.008
3106	0.316	0.267	0.042
3107	0.525	0.63	0.294
3108	0.035	0.02	0.826
3109	0.364	0.248	0.467
3111	0.946	0.827	0.308
3112	0.162	0.277	0.038
3113	0.428	0.24	0.314
3114	0.857	0.814	0.127
3116	0.053	0.015	0.866
3117	0.241	0.089	0.127
3118	0.244	0.118	0.931
3119	0.741	0.972	0.091
3120	0.247	0.027	0.484
3121	0.761	0.912	0.21
3122	0.618	0.876	0.272
3124	0.39	0.805	0.766
3127	0.73	0.545	0.056
3128	0.773	0.559	0.075
3129	0.519	0.275	0.012
3131	0.736	0.174	0.519
3132	0.29	0.077	0.931
3134	0.047	0.031	0.223
3135	0.015	0.013	0.086
3137	0.628	0.86	0.215
3138	0.768	0.779	0.495
3139	0.609	0.52	0.252
3142	0.699	0.537	0.113
3143	0.335	0.099	0.925
3144	0.297	0.156	0.549
3145	0.86	0.336	0.136
3146	0.2	0.491	0.881
3147	0.894	0.829	0.222
3148	0.291	0.303	0.899
3149	0.318	0.741	0.02
3151	0.4	0.157	0.015
3152	0.54	0.695	0.02
3154	0.696	0.928	0.932
3155	0.076	0.013	0.623
3157	0.79	0.802	0.616
3159	0.206	0.027	0.373
3161	0.547	0.552	0.284
3162	0.015	0.016	0.589
3163	0.009	0.014	0.565
3164	0.036	0.144	0.698
3166	0.266	0.752	0.563
3167	0.7	0.444	0.02
3168	0.152	0.115	0.205
3170	0.319	0.081	0.082
3171	0.329	0.654	0.014
3173	0.001	0.005	0.709
3174	0.41	0.331	0.004
3176	0.232	0.47	0.103
3179	0.436	0.093	0.033
3180	0.19	0.39	0.191
3181	0.752	0.995	0.192
3182	0.266	0.539	0.604
3183	0.602	0.598	0.545
3184	0.165	0.161	0.63
3185	0.224	0.162	0.743
3186	0.107	0.61	0.008
3187	0.529	0.535	0.15
3188	0.368	0.175	0.484
3189	0.266	0.111	0.336
3190	0.023	0.01	0.341
3191	0.657	0.43	0.392
3193	0.014	0.016	0.215
3194	0.714	0.902	0.306
3195	0.015	0.049	0.343
3196	0.813	0.217	0.11
3197	0.623	0.757	0.44
3199	0.586	0.791	0.66
3202	0.45	0.496	0.049
3203	0.814	0.058	0.014
3204	0.614	0.491	0.431
3205	0.005	0.002	0.354
3208	0.035	0.028	0.454
3209	0.085	0.29	0.346
3210	0.885	0.821	0.132
3211	0.366	0.208	0.044
3214	0.033	0.019	0.583
3215	0.561	0.143	0.113
3217	0.234	0.098	0.353
3218	0.313	0.151	0.771
3219	0.773	0.73	0.574
3220	0.917	0.511	0.159
3221	0.869	0.913	0.033
3223	0.09	0.011	0.886
3224	0.109	0.093	0.014
3227	0.449	0.768	0.005
3231	0.707	0.674	0.368
3233	0.93	0.744	0.523
3235	0.933	0.308	0.097
3236	0.894	0.762	0.436
3237	0.016	0.028	0.014
3238	0.305	0.365	0.018
3240	0.011	0.009	0.412
3241	0.851	0.855	0.039
3243	0.345	0.615	0.711
3245	0.632	0.228	0.078
3246	0.072	0.051	0.576
3247	0.293	0.189	0.979
3248	0.429	0.019	0.005
3249	0.035	0.021	0.961
3254	0.056	0.119	0.907
3255	0.369	0.667	0.957
3256	0.893	0.508	0.115
3257	0.39	0.121	0.458
3259	0.364	0.295	0.182
3260	0.161	0.276	0.374
3261	0.085	0.035	0.068
3262	0.869	0.783	0.223
3263	0.839	0.741	0.327
3264	0.608	0.281	0.502
3265	0.29	0.23	0.87
3266	0.911	0.345	0.392
3267	0.347	0.243	0.869
