rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	ionMass	retentionTimeInSeconds	id
2630	C16H15NO	[M - H2O - H]-	C16H13N	0.8653266331658294	5.383381774694305	5.383381774694305	0.0	3	0.5522682045581501	0.7272054895930783	0.7272054895930783	-82580.44061903258	218.0975	70.272	5208_CARA_HILIC_neg_SIRIUS_charge0_removed_8610
2631	C20H40N2O11	[M - H]-	C20H40N2O11	0.8653266331658291	15.370558800002467	12.28982323987228	3.0807355601301865	3	0.5189566766535434	-2.4704301251787077	3.2653563298096207	-0.6904170576164901	483.2556	131.034	881_CARA_HILIC_neg_SIRIUS_charge0_removed_3387
2632	C6H14N2O4S	[M + Br]-	C6H14N2O4S	0.8643216080402011	48.066777247982316	48.066777247982316	0.0	16	0.805043148296743	-0.1603401860410271	3.534809391965542	-4.8916324328902645	288.9849	97.83	4917_CARA_HILIC_neg_SIRIUS_charge0_removed_8752
2633	C11H17NO9	[M - H]-	C11H17NO9	0.864321608040201	13.356547667672169	8.597742615368416	4.758805052303753	2	0.9919109960213602	-2.2217392636541	2.2217392636541	-2.4655849406391717	306.0823	103.547	4346_CARA_HILIC_neg_SIRIUS_charge0_removed_2192
2634	C36H53NO2S2	[M - H]-	C36H53NO2S2	0.864321608040201	5.761913062973034	-0.7495915673400058	6.5115046303130395	1	0.0	1.6464340581336094	1.6464340581336094	-1.506677129867442	594.3436	99.917	1282_CARA_HILIC_neg_SIRIUS_charge0_removed_9021
2635	C17H24O18	[M + Br]-	C17H24O18	0.8628140703517588	11.407025515048332	11.407025515048332	0.0	3	0.279229228424015	3.6656005737956017	3.6656005737956017	-4.116900209880464	595.0127	156.354	387_CARA_HILIC_neg_SIRIUS_charge0_removed_2733
2636	C6H7BN6O4	[M - H]-	C6H7BN6O4	0.8623115577889449	22.585079492730614	22.585079492730614	0.0	6	0.6532589007521606	2.145060869327137	3.6274352353631647	4.921416448932931	236.0597	144.726	2709_CARA_HILIC_neg_SIRIUS_charge0_removed_9155
2637	C22H46N6O8	[M - H]-	C22H46N6O8	0.8623115577889447	10.927266937978043	6.691828980569512	4.235437957408531	3	0.750278321673738	-1.1509594190257295	1.1509594190257295	-7.549932546000869	521.3265	232.775	3012_CARA_HILIC_neg_SIRIUS_charge0_removed_2177
2638	C7H10N4O4S3	[M - H]-	C7H10N4O4S3	0.8618090452261307	31.743884515817534	31.743884515817534	0.0	10	0.8150731399176421	-2.185685706474402	6.272895494236105	-8.548701631038789	308.9765	70.576	3356_CARA_HILIC_neg_SIRIUS_charge0_removed_8619
2639	C8H2Br3ClF3NO2	[M - H]-	C8H2Br3ClF3NO2	0.8618090452261307	6.90760782404076	6.90760782404076	0.0	2	0.496753484194987	-1.8463503218151835	3.350306569534024	3.7087685536474337	471.7221	95.215	4981_CARA_HILIC_neg_SIRIUS_charge0_removed_8637
2640	C16H24N5O8P	[M - H]-	C16H24N5O8P	0.8603015075376885	23.163567204777955	23.163567204777955	0.0	9	0.9792156440696768	-2.2203655621757803	3.6950821778329135	9.2924713122335	444.1331	82.693	822_CARA_HILIC_neg_SIRIUS_charge0_removed_2168
2641	C32H54O7	[M - H]-	C32H54O7	0.8603015075376885	7.409102570015854	7.409102570015854	0.0	2	0.979994970837027	3.2181609673358116	7.29970935564391	-4.509863003906847	549.3772	97.965	152_CARA_HILIC_neg_SIRIUS_charge0_removed_11125
2642	C22H45N7O2	[M - H]-	C22H45N7O2	0.8603015075376885	6.498736111090018	3.549839151653161	2.948896959436857	4	0.617578769406755	-5.7300307185792745	7.79042321952973	-9.803146534758309	438.3519	112.996	5486_CARA_HILIC_neg_SIRIUS_charge0_removed_3916
2643	C2H3Br2O4P	[M + Cl]-	C2H3Br2O4P	0.8603015075376884	2.1747077085900792	2.1747077085900792	0.0	4	0.28944988757696877	-8.288055625008706	9.95261313457658	2.634614902345717	314.7838	94.431	5075_CARA_HILIC_neg_SIRIUS_charge0_removed_5587
2644	C20H16O19	[M + Br]-	C20H16O19	0.8597989949748746	7.3055647185576085	7.3055647185576085	0.0	2	0.6931674597937545	8.172642686849958	8.172642686849958	8.820722664184578	638.9531	79.848	3942_CARA_HILIC_neg_SIRIUS_charge0_removed_1417
2645	C7H7NO9P2	[M - H]-	C7H7NO9P2	0.8592964824120604	41.9909261127133	41.9909261127133	0.0	13	0.9131415134062726	1.4952900939408287	6.001725012358336	3.137208381169808	309.9533	75.446	2527_CARA_HILIC_neg_SIRIUS_charge0_removed_8391
2646	C14H26F2N4O4S	[M - H]-	C14H26F2N4O4S	0.8592964824120604	10.06098621467066	10.06098621467066	0.0	6	0.53524592504281	-1.5464429131135442	2.897667326358107	-7.324205005251567	383.1542	75.488	1083_CARA_HILIC_neg_SIRIUS_charge0_removed_9637
2647	C32H62O18	[M - H]-	C32H62O18	0.8592964824120602	10.04774699835108	5.038865667757559	5.008881330593521	1	0.0	3.3013724617337754	3.3013724617337754	2.4016044036194573	733.3881	84.119	4538_CARA_HILIC_neg_SIRIUS_charge0_removed_3325
2648	C8H10N2O6	[M - H]-	C8H10N2O6	0.8587939698492463	28.621695531427346	26.103556323151793	2.518139208275554	5	0.5959042095619697	2.64464998882858	6.815032280487976	3.450866897272817	229.0474	102.422	2975_CARA_HILIC_neg_SIRIUS_charge0_removed_2984
2649	C9H3Cl4NO5S	[M - H]-	C9H3Cl4NO5S	0.8582914572864322	27.363688337338097	27.363688337338097	0.0	6	0.7715777505359325	2.0602387163164506	2.4873428099361448	4.982226871629316	375.8432	112.972	4728_CARA_HILIC_neg_SIRIUS_charge0_removed_8399
2650	C15H15BrN2O6	[M - H]-	C15H15BrN2O6	0.8567839195979899	18.247233238167997	18.247233238167997	0.0	5	0.9579204153573498	-2.004816968263137	5.0857486524405715	-3.455512794919935	397.0027	157.751	4660_CARA_HILIC_neg_SIRIUS_charge0_removed_1196
2651	C19H46N6O4	[M - H]-	C19H46N6O4	0.8562814070351761	12.406331433547502	12.406331433547502	0.0	4	0.6964091635130691	0.5730882354030288	4.830716049973541	-1.845259070649368	421.35	111.131	320_CARA_HILIC_neg_SIRIUS_charge0_removed_8466
2652	C15H22BN5O2	[M - H]-	C15H22BN5O2	0.8562814070351761	8.854920610992322	8.854920610992322	0.0	3	0.8101735657771443	5.5183446696356055	5.5183446696356055	5.075307312331909	313.1846	233.33	130_CARA_HILIC_neg_SIRIUS_charge0_removed_4541
2653	C15H16N4O5	[M - H]-	C15H16N4O5	0.8562814070351759	39.82466488376789	39.82466488376789	0.0	10	0.9369405988278262	-2.844737457787945	2.844737457787945	-8.435949977525382	331.102	230.882	322_CARA_HILIC_neg_SIRIUS_charge0_removed_9992
2654	C4H7ClN2O5	[M + Cl]-	C4H7ClN2O5	0.8562814070351759	19.105713303956296	19.105713303956296	0.0	5	0.8348550825427611	7.134227065739089	7.643122603764363	8.368838855397373	232.9757	349.362	1704_CARA_HILIC_neg_SIRIUS_charge0_removed_4091
2655	C38H73NO5	[M - H]-	C38H73NO5	0.8557788944723617	3.2845714285303074	3.2845714285303074	0.0	2	0.533399790465461	-11.845558824504616	11.845558824504616	7.392248303065723	622.5462	103.956	2573_CARA_HILIC_neg_SIRIUS_charge0_removed_5058
2656	C38H75N3O3	[M - H]-	C38H75N3O3	0.8552763819095479	2.3952215581942196	2.3952215581942196	0.0	2	0.4252250615166699	4.435548458258687	4.435548458258687	1.1814735003994707	620.5743	102.339	2461_CARA_HILIC_neg_SIRIUS_charge0_removed_10711
2657	C10H8FNO4S2	[M - H]-	C10H8FNO4S2	0.8552763819095478	65.469800481378	65.469800481378	0.0	23	0.4370894828252148	-2.918209654475065	5.066034618463745	5.203434833492029	287.9821	94.096	1043_CARA_HILIC_neg_SIRIUS_charge0_removed_4303
2658	C20H29F2N5O5	[M - H]-	C20H29F2N5O5	0.8547738693467337	31.127297411227307	31.127297411227307	0.0	15	0.9776807966716394	-5.1611842779228025	5.205957031630958	0.6597537706685476	456.2067	103.685	3041_CARA_HILIC_neg_SIRIUS_charge0_removed_6158
2659	C28H49N5O4	[M - H]-	C28H49N5O4	0.8542713567839197	13.890153516865537	13.890153516865537	0.0	4	0.8634473468033133	-1.4082249043983859	5.901620660867772	-4.781530808961926	518.3687	96.056	1553_CARA_HILIC_neg_SIRIUS_charge0_removed_8215
2660	C31H57NO4	[M - H]-	C31H57NO4	0.8542713567839197	9.720969195264344	4.277323859805925	5.443645335458418	3	0.6548689925848773	0.6511331285832809	2.096699636530885	-2.1382470167667735	506.4204	100.511	2985_CARA_HILIC_neg_SIRIUS_charge0_removed_1589
2661	C12H31N9	[M - H]-	C12H31N9	0.8542713567839197	2.5210374779273863	-0.593774999059467	3.1148124769868533	1	0.0	-4.2917432823814	4.2917432823814	-3.881745561684564	300.2618	65.491	1855_CARA_HILIC_neg_SIRIUS_charge0_removed_8195
2662	C14H24N4O8	[M - H]-	C14H24N4O8	0.8542713567839196	34.38162800310263	34.38162800310263	0.0	13	0.8309155928991234	-2.8651861745871816	5.007371705978707	-3.831196128636795	375.1507	81.468	2984_CARA_HILIC_neg_SIRIUS_charge0_removed_4796
2663	C26H51N3O3	[M + Cl]-	C26H51N3O3	0.8542713567839196	9.030196967884105	9.030196967884105	0.0	2	0.4709943685445274	-4.8278396196433455	4.8278396196433455	-6.232606374530069	488.3594	97.913	1627_CARA_HILIC_neg_SIRIUS_charge0_removed_3697
2664	C24H50NO7P	[M + Cl]-	C24H50NO7P	0.8542713567839195	27.275825022171	14.73079587190858	12.545029150262419	6	0.9546010644673187	0.8729775482828429	2.0765687583988317	1.7144357725592119	530.3028	111.405	3201_CARA_HILIC_neg_SIRIUS_charge0_removed_5541
2665	C24H35NO5	[M - H]-	C24H35NO5	0.8537688442211057	21.201462408336894	18.23032826229026	2.971134146046633	7	0.7165684460663758	5.169781996157002	5.169781996157002	4.932733553503694	416.2463	92.39	692_CARA_HILIC_neg_SIRIUS_charge0_removed_6056
2666	C7H14N2O6S	[M - H2O - H]-	C7H12N2O5S	0.8537688442211055	5.262723974493646	5.262723974493646	0.0	7	0.8044035740982609	1.1393406343083858	4.986070514981465	-76629.29578912382	235.0391	103.615	548_CARA_HILIC_neg_SIRIUS_charge0_removed_5426
2667	C15H21N7O6	[M - H]-	C15H21N7O6	0.8527638190954774	27.36178541134436	25.03201449036772	2.329770920976638	9	0.8358033900357439	-3.139517855636418	3.139517855636418	-0.9005251317485452	394.1477	129.902	5243_CARA_HILIC_neg_SIRIUS_charge0_removed_4757
2668	C16H9Br3N4O5	[M - H]-	C16H9Br3N4O5	0.8527638190954773	42.34524716036395	42.34524716036395	0.0	13	0.968845210880963	0.26108230604560806	2.730445062614569	-1.6222577833373002	572.8041	187.413	1912_CARA_HILIC_neg_SIRIUS_charge0_removed_1129
2669	C12H2F20O4	[M - H]-	C12H2F20O4	0.8522613065326633	7.498802333420588	7.498802333420588	0.0	7	0.9546915223639068	-0.5435629090640131	3.3063062958769223	3.7413652046129617	588.9583	73.437	5408_CARA_HILIC_neg_SIRIUS_charge0_removed_137
2670	C14H20F3N7O2	[M - H]-	C14H20F3N7O2	0.8517587939698493	32.648906189201256	32.648906189201256	0.0	13	0.5157233292924085	-1.7667238568409362	4.761554482918427	5.12861846890374	374.1577	140.606	4103_CARA_HILIC_neg_SIRIUS_charge0_removed_4249
2671	C11H22N2O3S	[M - H]-	C11H22N2O3S	0.8517587939698492	20.423739486297542	20.423739486297542	0.0	7	0.8674086738637647	-6.409990499631065	7.159262740586616	-3.9716793123276686	261.1268	126.484	1678_CARA_HILIC_neg_SIRIUS_charge0_removed_2799
2672	C26H42O23	[M - H]-	C26H42O23	0.8517587939698492	16.17323999901209	11.065271913129397	5.107968085882693	2	0.7754855658445013	-5.565062358508364	5.565062358508364	-0.9860624805441682	721.2037	144.713	1384_CARA_HILIC_neg_SIRIUS_charge0_removed_5385
2673	C23H47N3O6S	[M - H]-	C23H47N3O6S	0.8517587939698492	8.413686968472827	1.721021895772024	6.6926650727008035	2	1.0	-1.1013238881904543	1.1013238881904543	-1.3828097739820913	492.3106	89.707	3099_CARA_HILIC_neg_SIRIUS_charge0_removed_10429
2674	C28H26O7	[M + Br]-	C28H26O7	0.8512562814070352	23.063329919745822	23.063329919745822	0.0	4	0.38817772406657947	2.2586122258195775	3.855284427902238	1.9185888579912553	553.0878	131.514	71_CARA_HILIC_neg_SIRIUS_charge0_removed_3154
2675	C31H58N2O5	[M - H]-	C31H58N2O5	0.8512562814070352	10.016040303250431	9.823893806698539	0.19214649655189264	3	0.7418989831486593	-5.181539070471802	5.181539070471802	0.9368627573289058	537.4278	117.101	1112_CARA_HILIC_neg_SIRIUS_charge0_removed_2879
2676	C18H12Cl2F3NO6	[M + Cl]-	C18H12Cl2F3NO6	0.850753768844221	41.51554115171441	41.51554115171441	0.0	15	0.8045857980519867	-0.8278034604962451	3.862585178249823	-1.7568806106959316	499.9679	73.03	3615_CARA_HILIC_neg_SIRIUS_charge0_removed_344
2677	C4H3Cl2N3O3	[M - H]-	C4H3Cl2N3O3	0.8507537688442209	55.54372188237074	55.54372188237074	0.0	16	0.4711269258797957	-2.018052955501308	5.818995849650049	9.193321882557504	209.9498	103.058	4432_CARA_HILIC_neg_SIRIUS_charge0_removed_2003
2678	C38H70N8O3	[M - H]-	C38H70N8O3	0.850251256281407	10.92297399122125	5.551167202530317	5.371806788690932	2	0.9484397474712866	-2.960027040854925	2.960027040854925	-3.0802348392200085	685.5477	101.734	225_CARA_HILIC_neg_SIRIUS_charge0_removed_5929
2679	C44H83NO9	[M - H]-	C44H83NO9	0.849748743718593	24.47285130308795	24.47285130308795	0.0	8	0.8703338678892097	2.4956043527894085	3.3882134876200465	3.5040442124936653	768.6022	86.343	493_CARA_HILIC_neg_SIRIUS_charge0_removed_4366
2680	C10H15N9O4	[M - H]-	C10H15N9O4	0.849748743718593	21.645445156010897	21.645445156010897	0.0	7	0.5682256998427135	1.0316605984664988	1.6026637356566	4.863929885560814	324.119	159.505	5454_CARA_HILIC_neg_SIRIUS_charge0_removed_8805
2681	C3H9N5O4	[M + Br]-	C3H9N5O4	0.849748743718593	9.709575248183732	9.709575248183732	0.0	3	1.0	0.34824993787962466	10.849092093547721	-7.905379204129233	257.9823	118.705	1374_CARA_HILIC_neg_SIRIUS_charge0_removed_9388
2682	C22H14O14	[M + Br]-	C22H14O14	0.849748743718593	4.863590467436597	4.863590467436597	0.0	1	0.0	9.924677876036403	9.924677876036403	8.880423398415065	580.9624	68.705	431_CARA_HILIC_neg_SIRIUS_charge0_removed_1534
2683	C15H14BrNO7	[M - H]-	C15H14BrNO7	0.8492462311557789	24.790406979108486	24.790406979108486	0.0	8	0.9871301025461475	-1.1011204033512947	1.9370250361173595	-2.732340276146689	397.987	158.442	2666_CARA_HILIC_neg_SIRIUS_charge0_removed_2317
2684	C7H15NO7	[M - H4O2 - H]-	C7H11NO5	0.8492462311557789	15.10795502792389	15.10795502792389	0.0	4	1.0	-3.936718806163584	5.432008900104413	-191545.1668883704	188.0563	142.613	2698_CARA_HILIC_neg_SIRIUS_charge0_removed_2341
2685	C5H7F5O6	[M - H4O2 - H]-	C5H3F5O4	0.848241206030151	24.26992442824813	24.26992442824813	0.0	5	0.9563439200851978	-4.241018440517212	4.241018440517212	-163004.0228208215	220.9872	122.213	2081_CARA_HILIC_neg_SIRIUS_charge0_removed_7580
2686	C12H13N2P	[M - H]-	C12H13N2P	0.8482412060301507	14.141023447546079	14.141023447546079	0.0	3	0.3753092955550241	-1.6927089603327996	1.6927089603327996	7.631749198218651	215.076	122.346	4629_CARA_HILIC_neg_SIRIUS_charge0_removed_5159
2687	C12H15N9O3	[M - H]-	C12H15N9O3	0.8477386934673368	40.7558510010075	40.7558510010075	0.0	11	0.921507475003274	-4.7307406370469165	4.773459635008325	3.2852591342248805	332.1236	87.397	4336_CARA_HILIC_neg_SIRIUS_charge0_removed_4622
2688	C26H52O8	[M + Br]-	C26H52O8	0.8477386934673365	11.337459823501021	11.337459823501021	0.0	4	0.40918530836936623	-1.5177361422021427	7.366075570474545	8.919628046318426	571.2902	87.427	2106_CARA_HILIC_neg_SIRIUS_charge0_removed_2513
2689	C27H46O5	[M - H]-	C27H46O5	0.8472361809045227	8.86460562987728	6.0	2.86460562987728	1	0.0	NaN	NaN	9.907781023650983	449.3317	108.376	4517_CARA_HILIC_neg_SIRIUS_charge0_removed_2127
2690	C23H39O2	[M - H]-	C23H39O2	0.8467336683417088	11.266907723292082	7.804382608695462	3.4625251145966196	2	0.3590537712625342	2.492359279876783	2.492359279876783	-0.37262642231772114	346.2876	109.093	3633_CARA_HILIC_neg_SIRIUS_charge0_removed_4995
2691	C13H24N4O7	[M - H]-	C13H24N4O7	0.8467336683417086	23.653701188934594	23.530251535130933	0.12344965380366046	12	0.8987818673077889	-2.4852654723959606	6.61183323783073	-2.657753609681351	347.1563	111.093	138_CARA_HILIC_neg_SIRIUS_charge0_removed_4208
2692	C11H7Cl3O6	[M + Cl]-	C11H7Cl3O6	0.8467336683417086	15.813824738453546	15.813824738453546	0.0	6	0.5004710598706614	0.037793945763821446	2.236838632180606	3.14150891571103	374.9014	70.005	2123_CARA_HILIC_neg_SIRIUS_charge0_removed_1498
2693	C17H41N3O2S	[M - H]-	C17H41N3O2S	0.8462311557788944	6.533171930557318	6.533171930557318	0.0	2	0.6370957145245654	8.732396447953409	8.732396447953409	-9.626833945985554	350.2813	112.976	1168_CARA_HILIC_neg_SIRIUS_charge0_removed_3398
2694	C28H49Cl	[M + Cl]-	C28H49Cl	0.8452261306532666	20.952486523074093	13.385866318396989	7.566620204677105	2	0.9555170307945406	-10.42880454394201	10.42880454394201	-7.424493830950981	455.3183	113.362	2456_CARA_HILIC_neg_SIRIUS_charge0_removed_2961
2695	C46H84O	[M - H]-	C46H84O	0.8452261306532665	9.556818466725726	5.4319909906187664	4.12482747610696	1	0.0	-5.729884473201248	5.729884473201248	-5.740668191985727	651.6412	95.462	976_CARA_HILIC_neg_SIRIUS_charge0_removed_8368
2696	C13H19N3O6	[M - H]-	C13H19N3O6	0.8452261306532663	34.617726945112864	34.617726945112864	0.0	9	0.9363724111818109	0.03256867465418484	5.195570367287786	-4.8343030802848395	312.1186	82.995	4259_CARA_HILIC_neg_SIRIUS_charge0_removed_4328
2697	C4H7F3N2O4S	[M + Br]-	C4H7F3N2O4S	0.8452261306532663	30.51873660111667	30.51873660111667	0.0	7	0.7076758068675371	-3.0985786622795404	5.357168371436532	-5.868205116490046	314.9249	184.425	749_CARA_HILIC_neg_SIRIUS_charge0_removed_8430
2698	C14H5Cl4F4N3O2S	[M + Br]-	C14H5Cl4F4N3O2S	0.8447236180904522	23.631287048821516	23.631287048821516	0.0	10	0.9761718621092845	-0.4495572181065274	4.309176978395987	3.5610306350411083	573.8002	174.608	1157_CARA_HILIC_neg_SIRIUS_charge0_removed_1144
2699	C22H40N2O5	[M - H]-	C22H40N2O5	0.8442211055276383	20.338140580502877	20.338140580502877	0.0	4	0.4843542504872673	-3.2122026180012924	3.2122026180012924	-4.245059224035359	411.2847	89.025	76_CARA_HILIC_neg_SIRIUS_charge0_removed_5860
2700	C21H29O6	[M + Cl]-	C21H29O6	0.8437185929648241	8.475675088829023	8.475675088829023	0.0	5	0.26861207783444413	-3.5908730280394825	4.606808882413805	9.911184903547873	412.1699	130.13	1257_CARA_HILIC_neg_SIRIUS_charge0_removed_8093
2701	C18H28F2N2O3	[M - H]-	C18H28F2N2O3	0.8432160804020102	8.550429750835757	8.550429750835757	0.0	6	0.4659332058737468	-0.7880073061855445	2.136879976149562	-0.06367284787919977	357.1995	76.998	3293_CARA_HILIC_neg_SIRIUS_charge0_removed_8530
2702	C13H19FN6O3	[M - H]-	C13H19FN6O3	0.842713567839196	17.630814114338193	17.630814114338193	0.0	5	0.48852809084215726	2.547964495653972	2.547964495653972	4.028254810358775	325.1443	147.451	149_CARA_HILIC_neg_SIRIUS_charge0_removed_9426
2703	C45H89N3O5S	[M - H]-	C45H89N3O5S	0.842713567839196	15.204724255396481	15.204724255396481	0.0	10	0.8847655244021164	-1.7307256031057756	5.168153895824662	7.388357733055114	782.6508	96.165	3793_CARA_HILIC_neg_SIRIUS_charge0_removed_4672
2704	C25H42O9	[M - H]-	C25H42O9	0.842211055276382	9.86194973931767	5.752351305842862	4.109598433474807	2	0.8034886817702581	-2.4669219254052535	6.806205537766777	3.901949071477436	485.2775	50.96	3603_CARA_HILIC_neg_SIRIUS_charge0_removed_7389
2705	C11H17B2N5O4	[M - H]-	C11H17B2N5O4	0.8412060301507538	40.071171190616525	40.071171190616525	0.0	10	0.8265298574028431	-2.4205560512736515	6.8407142862387325	0.1602800578833618	302.1467	177.813	787_CARA_HILIC_neg_SIRIUS_charge0_removed_4654
2706	C29H50O14	[M - H4O2 - H]-	C29H46O12	0.8412060301507538	12.316736896097986	9.596281169267398	2.7204557268305876	3	0.522215851808892	4.401371245114391	4.401371245114391	-61540.5430402174	585.2935	73.507	4687_CARA_HILIC_neg_SIRIUS_charge0_removed_3103
2707	C42H52O15	[M - H]-	C42H52O15	0.8412060301507538	11.591700264216167	6.920385333104376	4.671314931111791	3	0.19455680272879047	4.07697277761455	4.07697277761455	6.9851455046107045	795.3289	155.528	4213_CARA_HILIC_neg_SIRIUS_charge0_removed_6433
2708	C2H2ClN3O4	[M + Br]-	C2H2ClN3O4	0.8412060301507538	5.230546249762663	5.230546249762663	0.0	3	0.3681395079270239	8.175727437814917	8.175727437814917	9.073387532272069	245.8945	81.144	609_CARA_HILIC_neg_SIRIUS_charge0_removed_592
2709	C19H8O	[M + Br]-	C19H8O	0.8412060301507537	5.348826696616536	5.348826696616536	0.0	1	0.0	6.411370907556732	6.411370907556732	3.9260774686371636	330.9777	71.126	1138_CARA_HILIC_neg_SIRIUS_charge0_removed_5601
2710	C19H38N2O3	[M - H]-	C19H38N2O3	0.8402010050251257	17.26034587069071	12.757262742290134	4.503083128400576	4	0.4671959529740622	-3.2567163550573817	4.330009322691751	-4.297427502785102	341.2795	101.651	3997_CARA_HILIC_neg_SIRIUS_charge0_removed_6446
2711	C16H20ClF2NO3	[M + Cl]-	C16H20ClF2NO3	0.8402010050251256	34.922387392151194	34.922387392151194	0.0	13	0.9835124788725276	-4.981212251311773	4.981212251311773	-4.9175361266782565	382.0775	123.521	5498_CARA_HILIC_neg_SIRIUS_charge0_removed_9106
2712	C7H10ClFN2O3	[M - H]-	C7H10ClFN2O3	0.8402010050251256	6.126281128136937	6.126281128136937	0.0	3	0.33781477968373846	-1.0711798201974132	1.0711798201974132	-2.787212887252796	223.0285	111.986	4212_CARA_HILIC_neg_SIRIUS_charge0_removed_3825
2713	C10H18O9	[M - H]-	C10H18O9	0.8396984924623117	34.38408512220151	31.766343014307154	2.61774210789436	10	0.8449850689462567	2.050884219670355	8.291979798566071	3.893060489300284	281.0889	89.31	2110_CARA_HILIC_neg_SIRIUS_charge0_removed_4756
2714	C14H25N5O7	[M - H]-	C14H25N5O7	0.8396984924623117	17.723959093960904	17.723959093960904	0.0	10	0.8761544566844246	5.448206782980971	5.999323861266788	6.890737544594295	374.1707	77.713	3165_CARA_HILIC_neg_SIRIUS_charge0_removed_3557
2715	C26H44O8	[M - H]-	C26H44O8	0.8396984924623117	5.710676812625165	5.548978881479842	0.16169793114532283	1	0.0	4.719291087937853	4.719291087937853	3.6376805340454417	483.2981	71.614	3469_CARA_HILIC_neg_SIRIUS_charge0_removed_2339
2716	C11H21BN4O3S	[M - H]-	C11H21BN4O3S	0.8396984924623115	27.34164116366785	27.34164116366785	0.0	12	0.8775611065454684	-1.4824199676826915	6.6645930519843875	-8.711043127678938	298.1365	75.419	290_CARA_HILIC_neg_SIRIUS_charge0_removed_6423
2717	C16H31NO6	[M - H]-	C16H31NO6	0.8396984924623114	7.681298028881373	2.123075941233364	5.558222087648009	3	0.4622258487489209	-7.073125998317796	7.073125998317796	-3.495594488166338	332.2067	80.935	2181_CARA_HILIC_neg_SIRIUS_charge0_removed_4106
2718	C45H64O19	[M + Cl]-	C45H64O19	0.8386934673366834	9.476371085159597	5.993129943255573	3.4832411419040237	1	0.0	0.08580935402252263	0.08580935402252263	-1.145982005499798	943.3725	79.457	2833_CARA_HILIC_neg_SIRIUS_charge0_removed_9255
2719	C17H29ClO9S	[M - H4O2 - H]-	C17H25ClO7S	0.8381909547738694	65.96772818166298	65.96772818166298	0.0	16	0.7660438188354333	0.9255889170752158	6.004298378137931	-88472.87699220475	407.0977	126.09	4627_CARA_HILIC_neg_SIRIUS_charge0_removed_10640
2720	C16H24N4O9S	[M - H]-	C16H24N4O9S	0.8381909547738693	36.037668435983036	36.037668435983036	0.0	13	0.9480458468879694	-1.0929449055260303	5.439220865387367	5.763764296303318	447.1217	160.469	4022_CARA_HILIC_neg_SIRIUS_charge0_removed_8522
2721	C14H24N4O8	[M - H]-	C14H24N4O8	0.8371859296482415	60.2355770916107	60.2355770916107	0.0	13	0.9671553727460331	-1.745883824424234	4.2635411850692115	-4.6308784676143775	375.1504	106.995	2895_CARA_HILIC_neg_SIRIUS_charge0_removed_5183
2722	C7H7BFNO4	[M + Br]-	C7H7BFNO4	0.8371859296482413	19.71426451579315	19.71426451579315	0.0	10	0.78935425285948	3.73873333165088	9.96002420641408	-8.78667439359266	276.9653	93.492	1980_CARA_HILIC_neg_SIRIUS_charge0_removed_6005
2723	C13H30O5S	[M - H2O - H]-	C13H28O4S	0.8361809045226132	5.866775489152642	-0.029268017698981907	5.8960435068516235	3	0.9302588288793904	-0.43280998338663595	0.6304316571455642	-64515.23660270237	279.1638	54.572	2567_CARA_HILIC_neg_SIRIUS_charge0_removed_2802
2724	C9H8Cl4F2O2	[M + Cl]-	C9H8Cl4F2O2	0.8361809045226131	48.838869947758134	48.838869947758134	0.0	12	0.8147733301505783	-1.6972942201566243	3.039989028178646	-4.012041004626435	360.8926	140.687	665_CARA_HILIC_neg_SIRIUS_charge0_removed_583
2725	C30H23Cl4F3N4O4	[M + Br]-	C30H23Cl4F3N4O4	0.8361809045226131	18.74956661509784	18.74956661509784	0.0	14	0.8655468067223278	0.8125674591076657	4.420141744505696	-9.546489150081868	778.954	69.329	1361_CARA_HILIC_neg_SIRIUS_charge0_removed_877
2726	C14H7F9N4O3	[M + Cl]-	C14H7F9N4O3	0.8361809045226131	18.376041029634653	18.376041029634653	0.0	8	0.9863451534886865	-0.24552382999742536	0.7970109315089765	-8.547012025878459	485.0027	194.789	2033_CARA_HILIC_neg_SIRIUS_charge0_removed_1908
2727	C26H44N4O14	[M - H]-	C26H44N4O14	0.8356783919597989	20.37364800070833	20.37364800070833	0.0	7	0.9596370622283208	1.2006412506262634	1.3356857753842335	-3.81824129175681	635.2757	83.128	860_CARA_HILIC_neg_SIRIUS_charge0_removed_4374
2728	C15H24N4O7	[M - H]-	C15H24N4O7	0.8346733668341709	14.555809934465032	12.379294672183285	2.176515262281746	10	0.8222184812371971	-0.8281604796714841	6.259313712207613	-5.988484351452509	371.155	103.404	579_CARA_HILIC_neg_SIRIUS_charge0_removed_4288
2729	C15H15N5O6	[M - H]-	C15H15N5O6	0.8346733668341708	48.28293782847683	48.28293782847683	0.0	11	0.7971944372243378	-4.607798069822954	5.228551238560702	-7.100255127478778	360.0924	93.063	5204_CARA_HILIC_neg_SIRIUS_charge0_removed_4502
2730	C39H64O22	[M - H]-	C39H64O22	0.8341708542713567	15.228466555310096	9.828027655950674	5.400438899359421	4	0.6728298589428899	2.792448407812806	2.792448407812806	2.5501529862601724	883.3839	92.046	4356_CARA_HILIC_neg_SIRIUS_charge0_removed_4121
