Row_ID	p_volc_dir|groups|oily-norm	p_volc_dir|base|sebum	p_volc_dir|base|skicon
26052	-0.059	0.177	-0.736
26053	0.298	0.405	-1.829
26054	0.221	0.154	-2.098
26057	0.651	0.344	0.33
26059	-0.135	-0.099	-0.719
26060	1.096	0.12	-1.621
26062	0.778	0.194	-0.854
26063	-0.626	-0.639	-0.689
26064	0.347	0.858	-1.298
26065	0.213	0.708	-2.382
26066	-0.143	-0.006	-0.392
26067	-0.119	0.118	-0.339
26068	-0.123	-0.458	0.277
26075	-0.35	-0.024	0.228
26084	-0.686	-0.814	-0.135
26086	0.232	-0.049	-0.429
26088	-0.551	-0.319	0.055
26093	0.009	-0.349	-0.536
26096	-0.483	-0.006	-0.548
26097	1.67	0.542	-0.162
26099	0.731	-0.18	0.008
26102	-0.022	0.048	-1.28
26114	-0.281	-0.134	-1.902
26122	0.609	1.364	-0.725
26126	0.263	0.732	-0.613
26131	-0.091	0.015	0.47
26135	0.027	0.017	0.059
26137	-1.756	-1.345	-0.058
26139	-0.297	0.088	0.521
26142	-0.166	0.323	-0.738
26143	-0.305	-0.687	-0.878
26145	0.308	0.156	0.43
26148	0.631	0.828	-0.158
26152	0.824	0.985	0.43
26153	-0.43	-0.059	0.011
26157	1.034	1.639	-0.036
26158	0.987	1.673	-0.344
26159	-1.051	-0.398	2.004
26160	-0.687	-0.497	-0.024
26161	0.223	0.538	-0.212
26165	-0.352	-0.185	-0.185
26173	0.558	0.842	-0.599
26175	-0.321	-0.409	-0.926
26177	-0.489	-0.652	-0.753
26178	-0.172	-0.11	0.107
26179	-0.277	0.006	-0.292
26183	1.206	1.448	-0.312
26186	0.281	0.112	1.253
26187	-0.135	0.307	0.286
26199	-0.052	0.181	-0.185
26207	1.038	1.894	0.287
26212	-0.025	0.072	0.135
26213	-0.006	0.135	-0.257
26214	0.003	0.007	-0.155
26224	1.367	2.074	0.012
26229	0.59	0.826	0.202
26237	1.327	2.202	0.092
26243	0.102	0.4	0.061
26251	0.817	0.358	-0.027
26257	0.561	1.18	-0.143
26261	0.151	0.28	-0.29
26262	0.377	0.171	0.396
26272	1.04	1.245	-1.227
26276	-1.577	-2.269	-0.636
26288	0.685	0.759	-0.292
26291	0.37	0.345	1.293
26292	0.051	-0.112	-0.096
26302	1.115	1.677	0.484
26310	-0.173	-0.106	-0.054
26312	2.348	1.598	-0.82
26317	-0.556	-0.861	-0.357
26328	-0.576	-0.04	1.051
26329	-0.246	0.076	0.138
26340	0.259	0.251	0.355
26342	2.878	2.492	-0.79
26343	0.285	1.016	0.801
26351	0.212	0.201	0.35
26369	0.296	0.528	-0.411
26373	-0.042	-0.451	-0.182
26374	-0.415	-0.483	0.496
26395	-0.013	-0.205	0.033
26398	0.376	0.481	-0.709
26405	-0.065	0.005	0.694
26416	0.661	0.375	0.286
26417	-0.009	-0.565	0.31
26427	0.06	0.076	0.4
26434	-0.001	0.032	-0.029
26435	0.489	0.871	0.014
26439	-0.408	-0.095	-0.184
26440	-0.239	-0.694	-0.766
26445	0.162	0.017	-0.093
26446	-0.021	0.311	-0.782
26447	-0.332	0.022	-0.23
26454	-4.269	-3.497	0.359
26458	-0.257	-0.304	0.121
26461	-0.312	0.064	-0.11
26462	-0.392	-0.206	-0.233
26468	-1.532	-2.212	1.051
26470	0.295	-0.027	-0.119
26485	0.565	0.929	0.318
26497	-0.374	-0.178	1.007
26508	-0.885	-0.346	2.014
26516	0.095	-0.101	1.077
26518	0.374	-0.023	-2.048
26519	0.755	0.325	-0.325
26521	-0.073	-0.133	-0.24
26523	0.637	0.411	-0.228
26524	-0.062	-0.96	-0.117
26525	-0.186	-0.639	0.789
26526	0.347	0.046	-0.405
26527	0.257	-0.199	-0.872
26528	0.413	0.286	-0.669
26529	-1.187	-1.564	0.284
26530	-0.302	-0.577	0.026
26532	-1.096	-1.008	0.033
26533	-0.079	-0.093	-0.559
26534	0.194	-0.108	-0.642
26537	1.8	2.218	-2.284
26538	-2.435	-2.181	0.979
26539	1.856	1.022	-0.495
26540	0.99	0.401	-1.36
26542	-0.013	0.548	0.534
26543	1.131	0.452	-0.609
26547	0.081	-0.454	0.133
26549	-0.112	0.018	0.075
26550	-0.151	0.066	0.103
26552	0.448	0.356	0.153
26553	-0.026	0.019	-0.425
26554	0.236	0.38	0.12
26555	-0.628	-0.679	0.97
26556	-0.153	-0.098	0.539
26557	0.278	-0.149	-0.611
26561	-0.044	-0.632	-0.051
26565	0.301	0.255	-0.387
26566	0.437	0.18	-0.439
26568	0.355	0.151	0.303
26569	0.081	-0.42	-1.676
26570	1.319	1.487	-0.382
26573	0.334	0.052	0.015
26574	-0.072	-0.335	-0.009
26575	-0.14	-0.205	0.533
26577	0.085	-0.005	-1.343
26578	0.865	0.104	-0.354
26579	-0.066	-0.298	-0.232
26580	-0.011	-0.138	0.226
26585	0.179	0.057	-0.64
26586	0.018	0.028	-0.631
26587	1.756	1.542	0.187
26589	0.666	0.679	-0.763
26591	0.731	0.14	-1.093
26592	0.946	0.143	-0.464
26594	0.051	0.22	0.238
26598	-0.194	-0.357	-0.134
26600	0.498	0.417	-0.344
26606	-0.07	-0.172	-1.1
26611	-1.081	-0.686	-0.139
26612	0.292	0.118	-0.428
26614	0.458	0.912	0.385
26616	-0.183	-0.483	0.441
26621	-0.175	-0.243	-0.681
26622	-0.295	-0.494	-0.653
26623	0.551	0.294	-0.144
26625	-0.023	-0.189	0.473
26626	-0.223	-1.636	0.102
26627	0.305	0.205	-0.406
26628	0.908	0.372	-0.345
26630	-1.156	-0.625	0.226
26632	0.064	0.16	-0.127
26637	-0.22	-0.504	0.418
26638	-1.049	-1.909	-0.444
26641	0.254	-0.041	-0.068
26642	-0.044	-0.208	-0.05
26649	-0.541	-0.152	0.803
26652	0.444	-0.16	-0.754
26655	-0.507	0.038	-0.009
26661	0.495	0.291	-0.709
26666	1.111	1.064	-0.261
26670	-0.962	-0.264	0.426
26672	-0.044	-0.069	0.144
26674	0.668	0.086	-0.359
26677	-0.597	-0.254	-0.192
26680	0.033	-0.037	-0.987
26685	-0.094	-0.12	-0.696
26686	-0.195	-0.432	-0.006
26688	0.532	0.164	-0.015
26691	0.688	0.215	-0.263
26695	0.53	0.297	-0.008
26696	-0.027	-0.376	0.311
26710	-0.115	0.416	-0.525
26715	-0.032	0.105	0.143
26716	-0.107	-0.432	0.313
26717	-0.172	-0.16	-0.386
26720	0.379	0.113	-0.24
26722	-0.217	-0.579	0.46
26724	-0.146	-0.046	-0.29
26725	0.798	0.787	0.166
26726	-0.666	-0.4	0.587
26727	1.106	1.233	-0.134
26729	0.59	1.027	-2.088
26743	-0.398	-0.034	0.262
26745	0.245	0.275	-0.729
26747	-0.051	-0.112	-1.48
26748	0.062	0.245	-0.626
26749	-0.289	-0.518	-1.365
26750	-0.402	-0.536	-0.433
26751	0.479	0.619	-0.643
26755	0.687	1.406	-2.322
26760	-0.055	-0.155	-0.519
26763	0.51	0.139	-1.678
26769	0.025	-0.066	-0.426
26771	0.405	0.264	-0.381
26775	-0.331	-0.31	-0.111
26778	1.282	1.916	0.178
26779	0.093	0.265	-0.093
26787	0.193	-0.129	-0.57
26795	1.117	0.863	0.426
26796	0.141	-0.288	0.9
26803	-0.27	-0.143	-0.567
26813	0.171	0.707	-0.469
26820	-0.177	-0.173	1.572
26827	-0.157	-0.53	0.269
26830	0.333	0.374	-0.925
26832	-2.737	-1.696	0.42
26836	0.42	0.167	-0.729
26841	-0.421	-0.675	-0.288
26842	0.166	-0.083	-0.404
26843	0.535	0.005	0.255
26846	-0.488	-0.615	0.154
26851	0.066	-0.044	-1.386
26853	0.096	-0.216	0.08
26855	-1.183	-0.329	-0.318
26857	-1.015	-0.7	-0.245
26858	1.161	0.745	0.105
26870	0.057	0.267	-0.991
26876	1.249	2.029	-0.22
26878	0.197	0.261	-0.002
26879	0.21	0.279	0.731
26882	-2.434	-2.728	-0.333
26900	-0.986	-1.328	0.806
26904	-0.245	-0.6	-0.688
26905	0.234	0.133	-0.015
26911	-0.674	-0.085	0.03
26923	0.109	-0.099	1.862
26926	0.346	-0.173	-0.192
26931	-0.203	-0.146	-0.525
26941	0.516	0.802	-0.446
26953	-0.193	0.143	-0.363
26956	-0.082	-0.388	0.14
26957	0.87	0.104	0.058
26958	-0.864	-1.348	0.412
26959	-0.079	-0.534	-0.1
26960	-0.125	-0.165	0.267
26961	-0.098	-0.317	0.253
26963	-0.383	-0.206	-0.604
26964	0.782	0.479	0.097
26965	0.027	-0.083	0.482
26967	0.527	0.301	0.804
26968	-0.17	0.219	0.612
26969	-0.015	0.378	0.146
26971	-0.313	0.492	0.042
26972	-0.063	0.393	0.116
26974	0.077	0.047	0.144
26976	-0.873	-0.456	0.823
26977	-0.161	-0.901	-0.717
26983	-1.546	-0.896	-0.438
26988	-0.604	-0.225	0.435
26992	-0.334	0.043	-0.336
26993	0.624	0.249	0.993
27001	-0.118	0.542	-0.273
27002	0.138	0.144	0.415
27004	-1.238	-0.738	-0.078
27016	-0.733	-0.432	-0.011
27021	-0.079	-0.135	-0.592
27023	0.116	0.064	0.213
27024	-0.118	-0.173	0.173
27025	-0.513	-0.071	-0.05
27030	-0.531	-0.715	0.425
27031	-0.062	-0.065	-0.062
27032	0.164	0.1	-0.236
27034	-1.554	-0.841	0.731
27036	0.183	0.108	1.459
27039	-0.202	-0.214	0.105
27040	-0.035	-0.237	0.649
27043	-0.046	0.012	0.281
27058	0.363	-0.111	-0.548
27060	0.323	1.378	0.015
27062	-0.149	-0.739	-0.3
27075	-0.05	-0.025	0.104
27076	-0.472	-0.736	-0.062
27080	-1.005	-0.781	0.904
27083	0.492	0.903	-0.551
27087	0.986	2.441	-0.745
27092	0.373	0.334	-0.651
27106	-0.546	-1.292	0.032
27111	1.114	0.537	-0.987
27113	0.277	0.817	-0.097
27114	-1.158	-1.448	-0.094
27118	0.022	0.212	0.162
27121	-0.269	-0.592	-0.09
27135	-0.228	-0.527	-0.172
27138	0.006	-0.248	-0.355
27141	1.193	1.073	-0.22
27142	0.424	0.557	0.467
27144	-0.129	0.194	-0.304
27145	-0.235	-0.433	1.317
27147	-0.483	-0.977	1.106
27148	-0.102	-0.182	1.297
27157	1.473	2.147	-0.104
27159	1.039	1.425	-0.999
27170	-0.236	-0.379	-0.832
27172	-0.32	0.014	-0.295
27178	-0.234	0.794	0.009
27183	-0.421	-0.521	1.16
27187	-0.009	-0.516	-0.931
27188	-0.488	-0.296	-0.042
27189	0.417	0.427	-1.677
27190	-1.435	-0.839	1.428
27197	0.402	0.469	-0.181
27201	-0.139	-0.27	-1.49
27202	-0.187	-0.316	-0.089
27206	0.743	0.65	0.184
27208	0.174	0.12	-0.804
27217	-0.115	-0.072	-0.291
27222	0.116	0.892	0.134
27228	0.272	0.493	-0.187
27231	0.06	0.019	-0.504
27232	-0.574	-0.714	-0.231
27233	-0.107	-0.151	0.02
27234	0.495	0.172	-0.006
27235	-0.248	-0.326	-0.639
27237	-0.219	-0.435	0.218
27239	0.363	0.512	0.248
27240	0.218	0.144	0.619
27245	0.147	0.007	0.061
27246	0.053	-0.133	0.163
27247	-0.202	0.033	-0.275
27251	0.125	0.124	-0.636
27256	0.164	-0.066	0.63
27267	-0.037	0.201	0.007
27269	-0.243	0.042	0.006
27270	-0.398	-0.306	-0.327
27280	0.554	-0.057	-0.49
27285	0.901	1.373	0.074
27291	0.392	0.066	-0.627
27301	1.203	2.146	0.044
27310	0.165	0.015	0.159
27318	-0.579	-0.407	0.316
27325	-0.59	-0.09	-0.204
27328	-0.905	-0.201	-0.361
27329	-0.557	-0.072	1.086
27331	0.125	0.523	-0.395
27332	0.005	0.051	0.449
27333	-0.303	-0.328	-0.021
27335	0.054	0.071	-0.008
27336	-1.516	-1.177	-0.24
27338	-0.072	0.521	-0.249
27345	0.404	0.38	1.574
27347	-0.775	-0.236	-0.247
27348	-0.07	0.055	-0.407
27353	-0.998	-0.619	0.915
27354	0.327	0.761	-0.17
27356	0.045	0.04	-0.72
27366	-0.103	-0.214	0.043
27370	-0.047	0.017	-0.036
27375	-0.823	-0.673	0.419
27377	0.227	0.736	-0.626
27382	-0.299	-0.599	-0.017
27385	-0.247	-0.437	0.052
27388	-0.927	-0.391	-0.05
27392	0.432	0.172	-0.065
27397	-0.169	0.181	-1.832
27402	0.174	-0.102	-0.827
27404	0.156	-0.446	-1.21
27412	-0.308	-0.384	-0.36
27415	1.145	0.816	-0.063
27417	0.499	0.296	0.214
27418	0.047	-0.02	-0.41
27420	0.834	0.986	-0.61
27423	-0.231	-0.379	-0.771
27424	1.054	0.438	0.172
27425	3.868	2.793	-0.78
27429	0.209	0.009	-0.495
27430	2.019	0.467	-1.526
27433	0.579	0.783	-0.387
27434	0.083	-0.585	-0.255
27436	0.128	0.485	-2.806
27439	0.077	-0.026	-0.232
27441	-0.082	-0.342	-0.504
27448	0.102	0.169	-0.485
27450	-0.065	-0.17	0.014
27453	0.071	0.602	-0.073
27456	0.128	0.118	0.101
27459	0.332	0.167	-0.311
27460	0.209	-0.004	-0.755
27461	0.065	-0.15	-0.484
27464	-0.842	-0.849	0.144
27466	-0.325	-0.041	-0.67
27467	0.315	0.163	-0.514
27469	-0.028	-0.248	-0.622
27471	1.127	1.071	-0.178
27474	0.759	0.883	-0.674
27478	2.582	2.13	-0.129
27479	0.708	0.24	-0.957
27482	-0.222	-0.137	0.268
27485	0.633	0.136	0.039
27486	-0.167	0.012	-1.7
27489	0.098	0.003	-0.907
27491	-0.04	0.167	-0.123
27492	0.276	0.742	-0.53
27493	0.698	1.138	-0.679
27497	-0.713	-0.325	0.493
27500	0.147	0.332	-0.073
27501	-0.232	0.319	-0.008
27502	0.412	1.173	-0.07
27503	0.649	0.337	-0.305
27504	0.619	1.013	-0.045
27508	0.284	0.245	0.105
27509	0.464	1.139	-0.21
27510	-0.175	0.193	-0.591
27512	0.105	0.102	-0.138
27513	0.241	0.21	-1.609
27515	-0.083	-0.326	0.076
27517	-0.253	-0.045	-0.703
27519	0.027	-0.19	0.285
27520	-0.049	0.281	-0.487
27521	0.612	0.324	-1.52
27523	-0.611	-0.663	-1.868
27527	0.236	-0.035	-0.2
27529	1.042	0.813	-0.792
27532	0.436	0.62	-2.507
27533	0.387	0.309	0.222
27534	-0.102	0.104	-1.131
27535	-0.241	-0.1	0.201
27537	-0.062	0.502	-0.735
27538	0.066	0.117	-0.177
27547	0.402	0.548	-1.02
27548	0.418	0.493	-0.689
27549	1.115	0.808	-0.726
27550	0.204	0.192	-0.269
27553	-0.048	-0.085	-0.929
27560	-0.185	-0.537	-0.828
27566	-0.712	-0.61	0.098
27570	0.007	0.382	-0.911
27576	-0.249	-0.131	-0.554
27581	0.021	0.006	-0.398
27585	0.345	0.284	-0.517
27587	0.073	-0.088	-0.158
27592	-0.902	-1.572	0.425
27595	0.372	0.066	-0.353
27598	-0.082	-0.333	0.278
27600	0.149	-0.089	0.376
27601	0.433	0.332	0.602
27602	0.085	0.59	-0.874
27605	-0.088	0.291	0.981
27608	-0.378	-0.223	0.322
27613	0.154	-0.067	-0.156
27619	-0.158	-0.249	-0.127
27621	0.131	0.393	0.56
27623	0.463	0.894	0.26
27624	-1.341	-1.43	-0.147
27625	0.357	0.286	-0.411
27630	0.669	0.241	-0.58
27634	0.422	0.775	-2.948
27639	-0.567	-0.305	-0.274
27647	-0.714	-0.116	-0.035
27653	0.23	0.371	0.633
27658	0.408	0.147	-0.355
27661	0.107	0.107	-0.53
27662	-0.26	-0.382	-0.694
27665	0.125	0.099	-0.287
27666	0.111	0.15	0.152
27667	-0.076	-0.209	0.133
27668	0.349	0.077	-0.083
27670	0.159	0.318	-0.091
27671	-0.271	0.136	1.076
27676	2.867	2.562	-0.024
27686	0.371	0.012	0.093
27688	0.1	0.025	0.616
27691	0.284	0.463	0.927
27694	0.033	0.535	-1.161
27697	-0.692	-0.361	-0.423
27700	0.436	0.61	-1.086
27704	0.732	0.873	0.075
27707	0.265	-0.102	0.066
27708	0.138	0.831	-0.787
27709	0.308	0.745	0.057
27724	-0.088	-0.323	0.154
27725	0.483	0.358	-0.828
27727	0.456	0.377	-1.169
27729	-0.897	-1.342	0.549
27730	0.716	0.651	-1.576
27748	0.009	0.166	-0.655
27749	0.082	0.283	-0.305
27750	0	-0.029	0.245
27753	0.572	0.653	-0.159
27762	0.118	-0.041	0.033
27765	0.685	1.083	-0.709
27767	1.342	0.948	1.187
27769	-0.378	-0.324	-0.587
27772	0.575	0.597	-0.142
27773	0.332	0.106	-0.258
27774	0.098	-0.004	-0.038
27785	-0.823	-0.246	-0.017
27798	0.397	0.31	-0.2
27800	0.139	0.038	-1.448
27801	0.365	0.637	0.074
27808	-0.395	-0.339	-0.335
27812	-0.025	0.198	-1.179
27814	-0.122	0.292	1.117
27823	0.048	-0.012	0.541
27824	-0.101	0.293	-0.246
27829	-0.54	-0.041	0.282
27841	1.441	0.526	-0.216
27845	0.591	0.307	-0.647
27847	0.608	0.211	-0.085
27849	0.306	0.459	-0.395
27850	0.38	0.378	-0.682
27854	0.169	-0.215	0.11
27857	-0.481	-0.141	0.058
27859	-0.855	-0.767	-0.071
27860	1.473	2.473	-0.612
27861	0.257	0.424	-0.499
27863	0.201	-0.435	0.497
27871	-0.534	0.034	1.195
27874	-0.185	0.255	0.413
27877	0.316	0.468	0.217
27881	0.261	-0.35	-1.349
27883	0.59	0.301	-0.628
27886	-0.29	-0.238	0.083
27889	-0.224	-0.299	0.224
27890	1.283	0.858	0.611
27902	0.393	-0.101	-0.869
27916	0.184	0.301	-0.045
27917	-0.04	0.096	-0.193
27926	0.614	0.177	0.113
27934	-1.216	-0.439	1.906
27936	0.127	0.461	-0.075
27938	0.073	0.22	0.273
27941	-0.051	0.164	0.004
27954	0.355	-0.157	0.122
27956	0.677	1.133	-1.669
27957	0.593	0.428	-1.267
27969	0.012	-0.249	-0.437
27973	0.044	0.427	-0.092
27976	1.317	1.287	0.303
27978	0.306	0.612	-0.343
27984	0.409	0.289	-0.043
27989	0.14	0.605	0.603
27993	0.039	0.072	0.379
27994	-0.307	0.043	-0.032
27995	0.45	0.259	-1.181
27999	0.228	0.072	0.068
28003	1.518	0.771	-0.194
28011	0.391	0.123	-0.267
28014	-0.081	-0.531	-1.016
28015	0.119	0.558	-1.725
28024	-0.176	-0.527	0.014
28034	1.146	0.259	-0.362
28042	0.098	0.568	-0.663
28054	0.193	0.143	-0.085
28066	0.397	0.561	0.263
28069	0.581	0.369	-0.158
28071	-1.233	-0.298	0.133
28075	0.29	0.502	0.084
28087	0.239	0.243	0.718
28088	0.249	0.315	-0.961
28089	0.147	-0.07	-0.24
28091	0.981	0.284	0.083
28104	1.081	0.431	-0.016
28113	0.123	-0.087	-0.073
28119	-0.023	-0.052	-0.307
28128	0.561	0.668	0.175
28133	-0.031	0.052	0.137
28148	0.573	0.915	0.481
28149	3.156	2.259	0.018
28150	0.59	0.231	0.147
28152	-0.09	0.036	-0.005
28154	0.855	0.759	-0.043
28168	0.1	0.344	-0.42
28177	0.851	0.921	0.416
28184	-0.607	0.046	0.043
28193	1.017	1.286	0.068
28208	0.006	0.496	0.642
28214	0.9	1.201	-0.094
28222	-1.924	-1.063	-0.171
28226	0.622	0.845	0.033
28228	0.529	0.289	-0.359
28229	0.129	0.089	-0.044
28244	-0.404	0.016	-0.121
28245	-0.159	-0.293	0.115
28257	-0.199	-0.111	-0.565
28262	-0.426	-1.203	-0.546
28266	0.761	1.031	-0.28
28267	0.298	0.774	-1.09
28276	0.937	0.96	0.185
28282	0.195	0.179	1.741
28287	2.404	1.187	0.125
28294	-0.24	-0.171	-0.51
28306	1.298	2.077	-1.092
28308	0.542	0.293	-0.042
28309	1.117	1.408	0.734
28310	-1.402	-0.647	-1.088
28326	-0.652	-0.025	-0.662
28328	0.297	0.604	-0.307
28331	0.265	0.383	0.915
28340	0.38	0.352	0.773
28355	-0.225	-0.058	-0.856
28359	0.421	0.216	-0.33
28362	-0.425	-0.345	-2.408
28364	-0.098	-0.087	0.055
28370	0.308	0.258	-0.018
28385	0.461	0.421	-0.132
28408	1.009	0.434	-0.41
28414	0.014	0.265	-0.007
28435	-0.136	0.001	0.124
28441	0.006	-0.019	-0.244
28478	0.682	0.466	0.387
28479	-0.182	-0.267	0.329
28486	0.38	0.228	0.057
28491	0.914	0.73	-0.463
28496	-0.041	0.108	-0.381
28530	0.476	0.713	-0.021
28543	0.012	0.062	-0.14
28546	-0.391	-0.185	0.1
28549	0.988	1.372	0.05
28558	-0.349	-0.186	0.185
28565	-0.457	-0.538	0.026
28566	-0.01	-0.391	0.003
28568	0.134	0.266	-0.272
28575	0.977	0.703	0.105
28590	0.864	0.566	-0.15
28631	0.699	0.696	0.587
28634	-0.057	0.126	1.363
28645	-0.164	-0.224	-0.069
28653	0.237	-0.104	0.008
28662	1.261	1.977	-1.421
28666	0.474	0.302	0.251
28671	-0.017	-0.746	-0.195
28697	0.011	-0.445	-0.173
28708	0.305	0.33	0.192
28710	1.251	0.236	0.048
28713	-0.009	0.38	-0.61
28716	0.329	0.485	-1.763
28732	0.081	-0.007	0.028
28737	0.255	0.075	-0.281
28740	0.256	0.056	-0.01
28742	1.051	1.066	-0.49
28747	-0.587	-0.767	-0.62
28758	-0.338	-0.006	-0.045
28760	0.143	0.637	-0.815
28764	0.73	0.771	-0.304
28787	0.751	0.532	0.098
28788	-0.825	-0.345	1.249
28795	-0.1	0.005	-2.557
28800	-0.09	0.217	-0.602
28803	-0.086	0.304	-1.196
28810	-1.865	-2.113	0.197
28821	0.819	0.571	0.161
28831	0.356	0.772	-0.605
28839	0.489	0.576	-0.105
28844	0.767	1.266	-0.106
28853	0.524	0.521	0.237
28855	-0.094	-0.066	-0.106
28868	-0.219	-0.222	0.85
28871	-0.332	0.2	-0.099
28890	-0.782	-0.238	0.16
28900	0.417	0.079	0.118
28911	-0.025	-0.124	0.392
28924	0.173	0.408	0.179
28925	0.205	-0.359	-0.203
28946	-0.085	-0.023	0.651
28947	0.752	0.288	0.357
28953	0.818	0.829	-0.364
28961	-0.168	-0.106	-0.295
28962	0.134	0.328	0.42
28977	-0.335	-0.52	-0.579
28989	-0.262	-0.029	-1.276
28990	-0.965	-0.618	-0.011
28995	0.07	0.118	0.451
29009	-0.083	0.383	-0.058
29016	0.402	0.645	-0.322
29020	-0.28	-0.127	0.082
29025	0.055	-0.096	-0.607
29027	0.066	0.189	0.368
29071	1.985	1.418	-1.697
29073	0.7	0.198	0.589
29077	-1.112	-0.806	0.526
29092	-0.17	0.104	-0.539
29093	0.602	1.46	-0.119
29094	-0.494	-1.223	0.368
29096	-0.386	-0.089	0.069
29098	0.044	0.293	1
29100	-0.211	-0.541	0.697
29114	-0.821	-0.819	-0.225
29119	0.033	0.3	0.128
29121	-0.299	-0.451	1.419
29136	0.034	-0.009	0.11
29159	0.362	0.135	0.235
29164	0.673	0.918	0.007
29174	-0.102	-0.045	0.525
29177	1.022	1.303	-0.09
29178	0.017	-0.025	0.303
29187	0.271	0.252	0.143
29202	-0.06	0.283	0.808
29207	-0.289	-0.034	-0.579
29209	0.706	1.216	-0.144
29212	0.262	0.095	-0.097
29224	0.482	-0.114	-0.706
29243	-0.265	-0.087	0.186
29246	-0.18	0.165	-0.006
29250	0.588	1.123	0.043
29251	1.221	0.55	0.199
29258	-0.523	-0.696	-0.21
29259	0.321	0.997	0.305
29263	1.555	1.974	0.11
29270	0.283	-0.155	-0.738
29277	0.718	1.335	0.176
29278	-0.101	-0.597	-0.268
29293	3.045	2.033	-0.391
29295	-0.859	-0.6	0.281
29297	0.872	0.911	-0.237
29300	-0.844	-0.22	-0.195
29307	-0.406	-0.244	0.015
29308	-0.317	-1.316	0.022
29310	0.087	0.031	-0.224
29315	-0.085	-0.02	0.793
29316	-0.356	-0.186	2.045
29318	-1.122	-1.41	0.157
29320	-0.457	-0.898	0.619
29321	-0.608	-1.229	0.471
29330	-2.075	-1.903	0.054
29331	-1.031	-0.919	-0.482
29333	-0.017	0.323	-0.18
29335	-0.25	-0.161	0.381
29339	-1.378	-1.026	0.493
29346	0.466	0.574	-0.15
29349	0.349	0.348	0.021
29367	0.018	0.683	0.023
29374	-0.694	-0.076	2.535
29382	0.326	-0.219	0.143
29386	-0.058	-0.152	-0.095
29405	-1.663	-2.102	0.529
29411	-0.299	-0.606	0.042
29424	0.423	1.527	-0.248
29428	-1.4	-0.56	-0.223
29429	-0.529	-0.171	0.614
29430	0.044	0.315	-1.48
29434	-0.23	-0.209	-0.472
29440	0.05	0.086	0.287
29450	-0.009	-0.291	-0.721
29456	-1.494	-0.722	-0.119
29462	0.395	0.51	-0.722
29468	0.434	-0.262	-0.538
29471	0.077	-0.045	-0.917
29473	0.203	-0.069	-1.003
29477	0.356	-0.069	0.149
29480	0.013	0.004	-0.375
29484	-2.37	-1.726	0.061
29492	0.319	0.057	-0.065
29494	-0.701	0.019	-0.105
29506	-0.352	0.129	-0.184
29508	-0.779	-0.13	-0.891
29513	1.087	1.936	-0.009
29517	-0.062	0.299	-1.113
29518	0.246	0.402	0.417
29521	-0.57	-0.558	-0.221
29529	0.203	-0.218	-0.204
29530	0.126	0.293	0.069
29538	-0.733	-0.425	0.786
29543	-1.125	-0.879	-1.146
29544	-0.028	-0.466	-0.083
29545	0.089	0.101	0.172
29555	0.248	0.295	-1.145
29556	1.172	2.034	0.274
29557	0.876	1.145	-1.581
29558	-0.427	-0.795	0.687
29560	0.104	-0.351	-0.363
29561	-1.323	-1.307	1.69
29562	-0.522	-0.759	1.079
29569	0.182	0.528	-0.226
29570	-0.54	-0.544	1.843
29571	-0.093	-0.258	0.11
29572	1.888	1.814	-0.641
29574	0.541	0.381	-0.043
29575	-1.076	-1.162	0.903
29576	0.184	0.16	0.113
29577	-0.031	-0.419	1.25
29585	0.295	1.989	-0.218
29587	0.153	0.078	-0.721
29593	0.093	0.313	-0.259
29596	0.929	1.537	0.135
29597	-0.14	-0.181	-0.304
29601	-0.356	-0.772	-0.286
29603	0.457	0.856	0.113
29605	0.619	1.201	-0.533
29606	1.242	2.063	-0.06
29607	-0.208	-0.585	1.096
29608	0.045	-0.077	0.27
29613	0.841	1.565	0.02
29614	2.464	2.57	-0.179
29615	0.495	0.224	-0.167
29620	0.09	-0.204	1.05
29621	-0.056	0.025	0.886
29625	0.315	0.27	0.063
29626	-0.355	-0.296	-0.347
29631	1.323	2.458	-0.023
29635	1.068	0.368	-0.196
29639	-0.261	0.01	0.546
29640	-0.813	-0.172	0.307
29645	0.311	0.169	0.139
29647	1.599	0.636	-2.063
29654	1.954	1.35	-0.604
29661	0.141	1.036	-0.076
29663	-2.148	-0.918	0.536
29665	-0.112	-0.236	0.092
29669	0.158	0.028	0.35
29671	0.342	1.509	-0.214
29675	-0.241	0.032	0.247
29677	-0.359	-1.212	0.213
29679	0.655	1.31	-0.036
29681	-0.919	-0.217	-0.608
29686	1.064	1.96	0.353
29690	-0.147	0.074	1.192
29691	1.224	1.506	-0.2
29700	0.287	0.153	1.193
29705	0.794	0.59	-0.361
29711	0.327	0.636	-0.329
29717	0.447	0.575	0.234
29721	3.001	2.491	-0.705
29730	0.366	0.759	0.023
29731	-0.513	-0.104	-0.464
29732	0.214	-0.215	0.132
29738	0.973	1.912	-0.122
29742	0.212	0.326	-0.414
29747	-0.471	0.256	-0.108
29749	1.647	0.642	-1.403
29753	0.434	0.403	-0.395
29767	0.788	0.583	0.015
29769	1.153	2.154	-0.087
29789	-0.06	0.008	-0.07
29804	0.082	0.194	0.03
29805	0.76	1.721	-0.554
29814	-0.139	-0.33	-1.9
29822	0.02	-0.427	-0.365
29830	0.013	-0.006	0.985
29843	0.629	0.217	-0.33
29848	0.332	-0.107	-0.619
29851	0.809	1.549	-0.448
