Row_ID	p_value|groups|oily-norm	p_value|base|sebum	p_value|base|skicon
6198	0.923	0.934	0.399
6199	0.99	0.866	0.745
6200	0.006	0.007	0.398
6201	0.82	0.665	0.854
6203	0.864	0.743	0.746
6204	0.927	0.264	0.475
6205	0.098	0.615	0.006
6206	0.093	0.074	0.057
6209	0.161	0.533	0.946
6211	0.027	0.035	0.895
6212	0.153	0.975	0.056
6213	0.072	0.01	0.739
6216	0.468	0.164	0.841
6217	0.734	0.99	0.138
6218	0	0.009	0.044
6219	0.918	0.599	0.367
6221	0.435	0.804	0.079
6222	0.481	0.876	0.018
6224	0.622	0.771	0.479
6226	0.717	0.719	0.224
6227	0.053	0.063	0.026
6229	0.858	0.392	0.746
6231	0.897	0.667	0.187
6233	0.361	0.931	0.477
6234	0.244	0.55	0.387
6235	0.212	0.153	0.759
6237	0.077	0.005	0.678
6238	0.719	0.777	0.245
6241	0.013	0.023	0.155
6242	0.564	0.257	0.831
6243	0.158	0.198	0.254
6244	0.868	0.372	0.483
6247	0.091	0.171	0.915
6248	0.452	0.705	0.51
6249	0.613	0.931	0.954
6250	0.741	0.091	0.524
6252	0.002	0.006	0.015
6253	0.699	0.546	0.479
6254	0.729	0.921	0.21
6255	0.279	0.163	0.799
6256	0.155	0.591	0.011
6258	0.917	0.694	0.86
6259	0.959	0.973	0.904
6261	0.784	0.155	0.006
6262	0.736	0.16	0.613
6263	0.228	0.25	0.172
6265	0.818	0.874	0.616
6266	0.843	0.66	0.953
6267	0.862	0.877	0.735
6268	0.377	0.173	0.031
6269	0.61	0.895	0.029
6270	0.856	0.918	0.865
6272	0.678	0.659	0.243
6273	0.941	0.868	0.898
6274	0.888	0.887	0.125
6275	0.578	0.389	0.804
6277	0.249	0.736	0.577
6280	0.955	0.562	0.886
6281	0.106	0.073	0.124
6282	0.953	0.509	0.395
6284	0.228	0.778	0.952
6285	0.47	0.583	0.205
6286	0.737	0.68	0.224
6287	0.631	0.097	0.677
6288	0.703	0.846	0.235
6289	0.714	0.834	0.218
6290	0.225	0.2	0.08
6291	0.696	0.413	0.083
6292	0.854	0.661	0.387
6293	0.537	0.958	0.472
6294	0.885	0.774	0.982
6296	0.145	0.484	0.012
6297	0.332	0.593	0.963
6300	0.424	0.388	0.308
6301	0.096	0.085	0.818
6302	0.378	0.917	0.134
6304	0.126	0.652	0.92
6305	0.394	0.021	0.62
6306	0.922	0.981	0.738
6307	0.51	0.077	0.283
6308	0.621	0.551	0.75
6309	0.545	0.917	0.196
6311	0.984	0.98	0.864
6312	0.447	0.258	0.037
6313	0.234	0.15	0.236
6315	0.691	0.789	0.604
6317	0.557	0.984	0.537
6318	0.543	0.415	0.673
6319	0.285	0.769	0.039
6320	0.721	0.551	0.414
6321	0.608	0.672	0.682
6322	0.15	0.289	0.774
6323	0.315	0.941	0.675
6324	0.156	0.178	0.674
6325	0.983	0.782	0.366
6326	0.291	0.244	0.086
6328	0.362	0.523	0.681
6329	0.765	0.995	0.658
6330	0.355	0.93	0.852
6331	0.023	0.279	0.011
6332	0.267	0.096	0.312
6333	0.665	0.668	0.002
6334	0.814	0.846	0.948
6335	0.193	0.182	0.253
6336	0.973	0.651	0.975
6338	0.566	0.427	0.055
6339	0.206	0.529	0.879
6341	0.54	0.763	0.874
6342	0.776	0.66	0.173
6343	0.494	0.846	0.001
6345	0.277	0.279	0.881
6346	0.214	0.019	0.922
6347	0.495	0.566	0.914
6349	0.978	0.555	0.585
6350	0.065	0.002	0.404
6351	0.988	0.642	0.503
6352	0.049	0.007	0.549
6354	0.524	0.684	0.483
6355	0.717	0.697	0.515
6356	0.225	0.245	0.026
6357	0.61	0.278	0.809
6358	0.605	0.596	0.008
6359	0.071	0.002	0.192
6360	0.38	0.108	0.681
6361	0.576	0.598	0.177
6362	0.007	0.002	0.232
6363	0.23	0.185	0.468
6364	0.671	0.674	0.527
6365	0.778	0.591	0.197
6366	0.262	0.149	0.882
6367	0.368	0.26	0.134
6368	0.361	0.17	0.184
6369	0.787	0.811	0.662
6370	0.305	0.167	0.048
6371	0.077	0.049	0.184
6372	0.36	0.372	0.615
6373	0.861	0.782	0.944
6374	0.126	0.336	0.259
6375	0.682	0.492	0.123
6376	0.275	0.631	0.678
6377	0.056	0.004	0.232
6378	0.505	0.133	0.74
6379	0.615	0.524	0.761
6380	0.32	0.819	0.398
6381	0.517	0.764	0.252
6383	0.418	0.747	0.578
6384	0.57	0.327	0.82
6388	0.502	0.856	0.47
6389	0.014	0.114	0
6391	0.948	0.721	0.855
6392	0.755	0.895	0.052
6393	0.589	0.68	0.049
6394	0.562	0.37	0.286
6396	0.4	0.643	0
6400	0.01	0.07	0.451
6401	0.946	0.686	0.706
6402	0.924	0.368	0.719
6403	0.53	0.52	0.69
6404	0.616	0.928	0.284
6406	0.928	0.76	0.141
6407	0.976	0.579	0.512
6408	0.193	0.02	0.505
6409	0.919	0.306	0.035
6413	0.24	0.214	0.657
6415	0.132	0.828	0.095
6416	0.211	0.1	0.824
6417	0.046	0.019	0.62
6419	0.319	0.174	0.362
6420	0.889	0.653	0.758
6421	0.199	0.322	0.585
6422	0.84	0.927	0.321
6425	0.832	0.758	0.44
6428	0.585	0.592	0.001
6429	0.483	0.904	0.176
6432	0.417	0.916	0.766
6433	0.776	0.484	0.217
6437	0.739	0.262	0.107
6438	0.231	0.065	0.103
6439	0.146	0.08	0.061
6440	0.971	0.74	0.11
6441	0.43	0.221	0.321
6442	0.482	0.166	0.293
6444	0.064	0.122	0.386
6445	0.817	0.638	0.084
6446	0.63	0.986	0.757
6447	0.587	0.748	0.243
6449	0.837	0.659	0.08
6450	0.049	0.102	0.038
6452	0.763	0.952	0.169
6454	0.155	0.006	0.329
6455	0.357	0.041	0.266
6456	0.554	0.721	0.041
6457	0.673	0.621	0.101
6459	0.238	0.913	0.009
6460	0.586	0.462	0.283
6461	0.161	0.018	0.835
6462	0.352	0.566	0.516
6464	0.867	0.3	0.303
6465	0.667	0.498	0.152
6466	0.862	0.71	0.901
6467	0.05	0.291	0.624
6468	0.84	0.684	0.312
6470	0.365	0.066	0.579
6471	0.525	0.709	0.005
6472	0.335	0.571	0.308
6473	0.258	0.45	0.093
6475	0.628	0.702	0.7
6477	0.046	0.01	0.092
6478	0.915	0.637	0.043
6479	0.26	0.561	0.993
6480	0.709	0.76	0.665
6481	0.08	0.002	0.803
6483	0.115	0.141	0.005
6484	0.703	0.884	0.101
6487	0.82	0.974	0.05
6488	0.548	0.495	0.561
6489	0.064	0.033	0.284
6490	0.736	0.328	0.529
6492	0.893	0.452	0.102
6493	0.422	0.984	0.607
6495	0.796	0.778	0.966
6498	0.031	0.004	0.098
6499	0.354	0.017	0.071
6500	0.666	0.672	0.776
6501	0.779	0.915	0.039
6502	0.282	0.594	0.52
6503	0.703	0.813	0.509
6504	0.508	0.135	0.007
6505	0.697	0.736	0.329
6506	0.853	0.921	0.014
6507	0.529	0.805	0.031
6509	0.112	0.031	0.63
6511	0.718	0.73	0.888
6514	0.926	0.178	0.007
6516	0.381	0.317	0.002
6522	0.649	0.667	0.256
6524	0.241	0.038	0.048
6525	0.397	0.264	0.726
6526	0.787	0.76	0.703
6527	0.99	0.97	0.687
6530	0.3	0.478	0.593
6532	0.589	0.377	0.796
6533	0.437	0.622	0.41
6534	0.562	0.563	0.885
6535	0.451	0.212	0.129
6538	0.878	0.568	0.642
6540	0.219	0.067	0.473
6541	0.956	0.468	0.16
6543	0.269	0.269	0.362
6544	0.52	0.657	0.501
6545	0.187	0.008	0.93
6547	0.304	0.579	0.356
6549	0.892	0.802	0.153
6551	0.374	0.239	0.784
6552	0.967	0.133	0.593
6553	0.835	0.282	0.765
6555	0.668	0.369	0.881
6556	0.557	0.672	0.134
6557	0.869	0.712	0.912
6558	0.463	0.045	0.464
6559	0.271	0.059	0.484
6560	0.367	0.275	0.186
6561	0.498	0.646	0.115
6562	0.592	0.436	0.068
6563	0.011	0	0.127
6564	0.332	0.053	0.777
6565	0.616	0.147	0.02
6566	0.61	0.63	0.604
6567	0.872	0.444	0.045
6568	0.742	0.373	0.772
6569	0.919	0.736	0.852
6570	0.499	0.918	0.229
6571	0.96	0.159	0.162
6572	0.204	0.019	0.935
6573	0.712	0.441	0.089
6574	0.269	0.18	0.056
6575	0.308	0.102	0.903
6578	0.509	0.176	0.731
6579	0.443	0.097	0.279
6580	0.726	0.701	0.569
6581	0.411	0.06	0.305
6582	0.863	0.724	0.211
6583	0.206	0.94	0.019
6585	0.75	0.767	0.248
6586	0.723	0.587	0.929
6587	0.9	0.126	0.447
6588	0.595	0.239	0.037
6589	0.288	0.159	0.333
6590	0.016	0	0.201
6591	0.987	0.086	0.179
6593	0.025	0.002	0.087
6594	0.024	0.001	0.601
6595	0.685	0.067	0.326
6596	0.833	0.961	0.163
6597	0.64	0.423	0.385
6598	0.45	0.662	0.088
6599	0.851	0.496	0.2
6600	0.946	0.155	0.413
6602	0.293	0.823	0.049
6605	0.838	0.139	0.079
6607	0.598	0.739	0.687
6608	0.406	0.601	0.226
6609	0.823	0.237	0.763
6611	0.867	0.142	0.814
6614	0.389	0.126	0.504
6615	0.302	0.019	0.414
6616	0.399	0.131	0.844
6617	0.912	0.225	0.998
6619	0.458	0.25	0.707
6620	0.357	0.053	0.9
6621	0.661	0.48	0.306
6623	0.31	0.115	0.167
6625	0.854	0.528	0.756
6627	0.764	0.161	0.268
6629	0.262	0.249	0.308
6631	0.106	0.029	0.732
6633	0.612	0.137	0.262
6634	0.23	0.025	0.682
6635	0.908	0.538	0.239
6636	0.858	0.677	0.2
6637	0.181	0.452	0.114
6639	0.659	0.577	0.724
6640	0.236	0.035	0.449
6641	0.211	0.19	0.192
6642	0.844	0.607	0.243
6643	0.496	0.57	0.271
6644	0.946	0.156	0.347
6645	0.554	0.65	0.364
6646	0.272	0.732	0.468
6647	0.211	0.211	0.419
6648	0.742	0.689	0.566
6650	0.702	0.453	0.63
6651	0.363	0.045	0.538
6653	0.807	0.6	0.115
6654	0.774	0.339	0.458
6655	0.192	0.009	0.52
6658	0.143	0.4	0.551
6660	0.587	0.232	0.342
6661	0.435	0.9	0.665
6662	0.612	0.697	0.028
6665	0.931	0.964	0.423
6667	0.817	0.432	0.614
6671	0.795	0.164	0.683
6672	0.261	0.161	0.281
6673	0.554	0.745	0.041
6676	0.488	0.636	0.346
6677	0.978	0.425	0.143
6678	0.055	0.035	0.51
6679	0.64	0.306	0.149
6680	0.825	0.66	0.896
6681	0.174	0.008	0.218
6683	0.501	0.844	0.817
6684	0.76	0.252	0.297
6685	0.534	0.585	0.674
6687	0.354	0.911	0.168
6689	0.703	0.732	0.236
6690	0.479	0.274	0.362
6691	0.997	0.185	0.422
6692	0.643	0.533	0.475
6693	0.053	0.021	0.032
6695	0.873	0.27	0.273
6696	0.344	0.221	0.97
6697	0.082	0.149	0.053
6698	0.141	0.057	0.559
6699	0.16	0.024	0.876
6700	0.916	0.923	0.148
6701	0.545	0.617	0.11
6702	0.475	0.231	0.667
6703	0.385	0.695	0.512
6704	0.981	0.616	0.57
6705	0.77	0.316	0.338
6707	0.366	0.199	0.296
6708	0.664	0.417	0.03
6710	0.438	0.15	0.782
6711	0.387	0.757	0.744
6713	0.139	0.105	0.563
6714	0.015	0.002	0.268
6716	0.263	0.043	0.346
6717	0.928	0.314	0.602
6718	0.929	0.586	0.917
6720	0.346	0.481	0.571
6721	0.019	0.022	0.398
6722	0.487	0.309	0.74
6724	0.907	0.621	0.279
6727	0.393	0.199	0.765
6731	0.741	0.952	0.475
6732	0.375	0.405	0.854
6734	0.742	0.703	0.867
6735	0.789	0.556	0.92
6737	0.859	0.795	0.136
6738	0.553	0.826	0.981
6739	0.063	0.321	0.409
6740	0.76	0.383	0.72
6741	0.695	0.134	0.998
6743	0.261	0.005	0.586
6745	0.84	0.162	0.676
6746	0.052	0.027	0.939
6747	0.483	0.345	0.317
6748	0.961	0.723	0.738
6749	0.385	0.026	0.544
6750	0.32	0.639	0.538
6751	0.217	0.386	0.105
6754	0.017	0.011	0.341
6755	0.96	0.608	0.059
6756	0.262	0.035	0.906
6757	0.367	0.267	0.673
6758	0.976	0.458	0.765
6761	0.269	0.658	0.664
6762	0.145	0.074	0.991
6763	0.27	0.131	0.901
6766	0.059	0.1	0.718
6768	0.912	0.308	0.409
6771	0.66	0.142	0.781
6772	0.386	0.393	0.192
6773	0.86	0.419	0.306
6774	0.143	0.329	0.022
6775	0.453	0.482	0.877
6776	0.848	0.648	0.147
6778	0.546	0.199	0.997
6780	0.898	0.81	0.857
6782	0.934	0.535	0.375
6783	0.662	0.873	0.062
6784	0.088	0.045	0.213
6785	0.845	0.562	0.581
6786	0.86	0.938	0.515
6789	0.027	0	0.116
6791	0.804	0.216	0.645
6794	0.274	0.047	0.497
6795	0.635	0.537	0.227
6796	0.373	0.068	0.258
6797	0.626	0.562	0.156
6798	0.049	0.01	0.796
6800	0.971	0.852	0.788
6801	0.055	0.009	0.384
6803	0.044	0.064	0.741
6804	0.47	0.463	0.491
6805	0.43	0.226	0.392
6806	0.024	0.024	0.107
6808	0.301	0.058	0.576
6809	0.414	0.997	0.319
6811	0.151	0.019	0.49
6812	0.438	0.242	0.751
6814	0.233	0.905	0.533
6815	0.905	0.339	0.639
6816	0.527	0.098	0.73
6817	0.506	0.527	0.916
6819	0.304	0.129	0.444
6820	0.026	0.07	0.006
6821	0.479	0.132	0.273
6822	0.089	0.017	0.575
6825	0.552	0.852	0.76
6831	0.275	0.013	0.207
6832	0.167	0.317	0.649
6833	0.777	0.991	0.066
6834	0.917	0.76	0.761
6835	0.053	0.144	0.028
6836	0.318	0.655	0.47
6839	0.855	0.456	0.739
6841	0.574	0.528	0.394
6844	0.431	0.11	0.73
6846	0.187	0.857	0.219
6847	0.324	0.102	0.811
6848	0.575	0.987	0.028
6849	0.476	0.356	0.096
6850	0.04	0.133	0.406
6851	0.568	0.313	0.745
6852	0.731	0.171	0.639
6853	0.867	0.909	0.59
6854	0.697	0.625	0.161
6855	0.978	0.629	0.154
6856	0.897	0.838	0.5
6858	0.359	0.341	0.152
6859	0.435	0.132	0.197
6864	0.185	0.837	0.757
6865	0.275	0.221	0.017
6866	0.251	0.46	0.16
6867	0.101	0.081	0.252
6868	0.806	0.711	0.535
6869	0.417	0.279	0.435
6870	0.643	0.642	0.16
6871	0.966	0.367	0.789
6872	0.184	0.317	0.764
6873	0.552	0.585	0.633
6875	0.952	0.341	0.715
6876	0.945	0.633	0.133
6879	0.361	0.282	0.699
6880	0.717	0.974	0.52
6881	0.884	0.854	0.523
6883	0.502	0.507	0.817
6884	0.973	0.965	0.714
6885	0.504	0.336	0.024
6886	0.926	0.21	0.748
6887	0.231	0.141	0.239
6888	0.37	0.83	0.246
6889	0.732	0.311	0.973
6890	0.93	0.792	0.322
6893	0.89	0.346	0.543
6896	0.887	0.166	0.925
6897	0.909	0.406	0.092
6898	0	0	0.957
6899	0.16	0.013	0.579
6903	0.922	0.636	0.85
6904	0.647	0.42	0.101
6905	0.225	0.431	0.924
6906	0.329	0.748	0.526
6907	0.746	0.938	0.156
6908	0.468	0.545	0.781
6909	0.312	0.249	0.108
6910	0.327	0.069	0.173
6912	0.347	0.111	0.461
6913	0.199	0.122	0.528
6914	0.92	0.866	0.993
6917	0.68	0.774	0.103
6918	0.288	0.207	0.773
6919	0.214	0.031	0.903
6920	0.041	0.028	0.244
6921	0.396	0.791	0.964
6924	0.212	0.066	0.262
6926	0.604	0.791	0.429
6929	0.426	0.489	0.703
6931	0.65	0.683	0.964
6933	0.693	0.197	0.491
6934	0.326	0.591	0.222
6935	0.336	0.11	0.94
6936	0.85	0.299	0.921
6937	0.943	0.738	0.041
6939	0.116	0.052	0.98
6941	0.961	0.706	0.273
6943	0.922	0.264	0.126
6945	0.268	0.241	0.515
6946	0.118	0.073	0.165
6947	0.498	0.795	0.238
6948	0.168	0.285	0.798
6949	0.432	0.445	0.362
6950	0.394	0.89	0.158
6952	0.214	0.018	0.2
6953	0.92	0.563	0.907
6954	0.213	0.226	0.297
6955	0.371	0.632	0.097
6956	0.386	0.525	0.184
6957	0.898	0.479	0.701
6958	0.365	0.349	0.9
6959	0.731	0.555	0.129
6960	0.928	0.322	0.229
6961	0.98	0.557	0.928
6962	0.85	0.814	0.992
6964	0.41	0.224	0.671
6965	0.435	0.893	0.925
6966	0.402	0.44	0.543
6967	0.948	0.732	0.444
6970	0.534	0.706	0.324
6971	0.087	0.446	0.632
6974	0.548	0.615	0.416
6976	0.8	0.233	0.933
6977	0.404	0.321	0.046
6983	0.692	0.51	0.123
6984	0.24	0.036	0.493
6985	0.342	0.057	0.108
6986	0.438	0.098	0.319
6987	0.511	0.3	0.54
6988	0.554	0.73	0.509
6990	0.267	0.062	0.29
6993	0.096	0.025	0.057
6995	0.949	0.824	0.263
6996	0.61	0.374	0.135
6997	0.129	0.071	0.736
6999	0.203	0.16	0.606
7000	0.229	0.032	0.595
7002	0.373	0.958	0.075
7003	0.265	0.643	0.722
7004	0.967	0.727	0.015
7005	0.941	0.877	0.599
7006	0.317	0.381	0.05
7007	0.415	0.851	0.013
7008	0.765	0.592	0.017
7009	0.322	0.509	0.778
7010	0.046	0.049	0.018
7011	0.109	0.312	0.367
7012	0.234	0.827	0.319
7013	0.789	0.916	0.113
7014	0.718	0.95	0.429
7015	0.076	0.047	0.226
7016	0.079	0.001	0.151
7018	0.658	0.083	0.024
7019	0.275	0.113	0.975
7020	0.712	0.472	0.416
7021	0.011	0.046	0.767
7022	0.247	0.07	0.876
7023	0.84	0.7	0.727
7025	0.875	0.504	0.015
7026	0.325	0.183	0.285
7027	0.614	0.859	0.048
7029	0.2	0.914	0.04
7030	0.723	0.216	0.566
7032	0.062	0.234	0.648
7033	0.584	0.832	0.976
7034	0.373	0.186	0.011
7039	0.922	0.339	0.335
7041	0.429	0.326	0.117
7043	0.746	0.632	0.832
7044	0.425	0.467	0.381
7045	0.43	0.454	0.699
7046	0.565	0.922	0.858
7047	0.378	0.496	0.015
7048	0.913	0.916	0.077
7049	0.195	0.149	0.063
7051	0.843	0.999	0.061
7053	0.371	0.892	0.082
7056	0.323	0.338	0.005
7058	0.86	0.804	0.619
7059	0.576	0.501	0.846
7060	0.759	0.813	0.93
7062	0.451	0.412	0.12
7063	0.513	0.377	0.092
7066	0.912	0.175	0.667
7067	0.287	0.283	0.175
7068	0.079	0.129	0.084
7069	0.227	0.104	0.011
7072	0.056	0.078	0.068
7073	0.955	0.4	0.964
7074	0.686	0.476	0.167
7075	0.687	0.176	0.564
7077	0.908	0.482	0.796
7079	0.006	0.022	0.325
7081	0.187	0.104	0.903
7083	0.231	0.82	0.468
7084	0.678	0.737	0.136
7086	0.931	0.507	0.771
7087	0.02	0.016	0.774
7088	0.62	0.971	0.002
7089	0.957	0.205	0.507
7092	0.565	0.861	0.178
7093	0.654	0.402	0.611
7094	0.537	0.345	0.011
7095	0.956	0.844	0.243
7096	0.11	0.693	0.033
7099	0.981	0.664	0.323
7102	0.856	0.555	0.794
7107	0.021	0.01	0.729
7108	0.231	0.49	0.307
7110	0.455	0.223	0.354
7111	0.606	0.529	0.756
7112	0.348	0.768	0.015
7114	0.426	0.751	0.165
7115	0.647	0.536	0.081
7116	0.668	0.763	0.694
7118	0.39	0.344	0.755
7119	0.41	0.031	0.105
7120	0.863	0.997	0.575
7121	0.858	0.664	0.805
7123	0.532	0.174	0.544
7126	0.551	0.849	0.779
7127	0.324	0.02	0.606
7128	0.821	0.886	0.675
7132	0.037	0.08	0.514
7133	0.357	0.155	0.004
7135	0.675	0.544	0.127
7136	0.073	0.064	0.753
7137	0.278	0.396	0.077
7138	0.042	0.113	0.847
7139	0.37	0.838	0.16
7142	0.184	0.016	0.734
7144	0.586	0.132	0.657
7147	0.181	0.027	0.81
7149	0.925	0.404	0.393
7150	0.95	0.546	0.243
7151	0.492	0.147	0.307
7152	0.022	0.003	0.562
7156	0.392	0.343	0.526
7158	0.213	0.075	0.481
7159	0.249	0.658	0.156
7160	0.949	0.755	0.715
7162	0.602	0.655	0.315
7164	0.494	0.378	0.016
7165	0.985	0.91	0.379
7167	0.988	0.227	0.744
7169	0.753	0.56	0.069
7170	0.814	0.697	0.815
7171	0.381	0.578	0.952
7172	0.16	0.058	0.971
7173	0.144	0.372	0.437
7174	0.183	0.867	0.15
7175	0.675	0.599	0.931
7176	0.65	0.518	0.153
7178	0.54	0.553	0.192
7179	0.87	0.051	0.582
7180	0.487	0.354	0.374
7181	0.52	0.174	0.598
7182	0.49	0.858	0.066
7184	0.368	0.292	0.425
7185	0.469	0.329	0.033
7186	0.559	0.717	0.694
7187	0.668	0.999	0.992
7188	0.276	0.322	0.93
7190	0.487	0.172	0.822
7191	0.215	0.039	0.137
7192	0.352	0.246	0.796
7193	0.772	0.898	0.263
7194	0.322	0.598	0.142
7196	0.859	0.797	0.177
7198	0.174	0.207	0.992
7199	0.771	0.856	0.659
7200	0.365	0.554	0.058
7201	0.628	0.118	0.7
7202	0.54	0.612	0.979
7203	0.06	0.087	0.924
7204	0.778	0.554	0.282
7205	0.368	0.585	0.331
7207	0.859	0.787	0.882
7210	0.92	0.682	0.84
7213	0.853	0.924	0.545
7214	0.148	0.299	0.007
7215	0.85	0.767	0.888
7216	0.753	0.996	0.937
7217	0.888	0.946	0.045
7218	0.679	0.686	0.725
7219	0.732	0.889	0.015
7220	0.956	0.176	0.597
7221	0.039	0.101	0.007
7224	0.837	0.087	0.964
7225	0.597	0.323	0.548
7226	0.402	0.162	0.248
7228	0.239	0.402	0.107
7229	0.07	0.016	0.687
7230	0.639	0.608	0.511
7231	0.108	0.321	0.058
7232	0.256	0.096	0.394
7235	0.618	0.409	0.645
7236	0.071	0.054	0.051
7237	0.218	0.258	0.442
7240	0.647	0.757	0.297
7241	0.528	0.574	0.758
7242	0.723	0.899	0.65
7243	0.037	0.148	0.015
7247	0.678	0.106	0.401
7248	0.922	0.18	0.13
7249	0.144	0.065	0.96
7250	0.762	0.608	0.061
7251	0.209	0.191	0.45
7252	0.343	0.656	0.017
7253	0.481	0.483	0.108
7254	0.821	0.664	0.745
7255	0.104	0.506	0.219
7257	0.402	0.213	0.764
7260	0.82	0.327	0.62
7261	0.354	0.316	0.397
7262	0.229	0.069	0.836
7263	0.963	0.773	0.278
7264	0.453	0.639	0.448
7266	0.051	0.375	0.176
7267	0.214	0.146	0.009
7268	0.294	0.639	0.27
7269	0.013	0.003	0.617
7270	0.331	0.701	0.988
7272	0.149	0.337	0.104
7273	0.564	0.985	0.23
7274	0.779	0.174	0.142
7276	0.015	0.006	0.094
7277	0.077	0.334	0.018
7278	0.657	0.71	0.12
7279	0.952	0.613	0.349
7280	0.97	0.897	0.405
7282	0.862	0.802	0.545
7283	0.762	0.61	0.557
7285	0.354	0.853	0.233
7286	0.326	0.303	0.596
7287	0.163	0.354	0.005
7288	0.021	0.041	0.325
7291	0.886	0.965	0.318
7292	0.23	0.369	0.421
7293	0.9	0.207	0.222
7294	0.574	0.727	0.555
7295	0.438	0.797	0.289
7296	0.48	0.653	0.132
7297	0.163	0.36	0.335
7298	0.306	0.996	0.671
7302	0.245	0.761	0.641
7303	0.627	0.878	0.85
7305	0.852	0.618	0.195
7308	0.066	0.102	0.138
7309	0.835	0.917	0.303
7311	0.648	0.915	0.199
7312	0.552	0.565	0.238
7314	0.134	0.496	0.7
7315	0.589	0.646	0.955
7316	0.433	0.992	0.091
7317	0.034	0.004	0.227
7320	0.329	0.723	0.291
7323	0.905	0.966	0.925
7324	0.8	0.498	0.099
7326	0.04	0.012	0.746
7327	0.827	0.552	0.101
7331	0.549	0.767	0.975
7335	0.395	0.858	0.045
7337	0.367	0.199	0.539
7338	0.252	0.134	0.011
7342	0.56	0.665	0.313
7346	0.781	0.909	0.608
7347	0.117	0.028	0.089
7349	0.823	0.926	0.989
7351	0.004	0.037	0.165
7352	0.358	0.136	0.439
7357	0.147	0.265	0.014
7358	0.787	0.459	0.211
7359	0.999	0.734	0.296
7360	0.828	0.576	0.053
7365	0.606	0.62	0.322
7366	0.835	0.541	0.044
7368	0.502	0.293	0.478
7369	0.311	0.512	0.218
7373	0.107	0.091	0.43
7374	0.979	0.637	0.084
7376	0.501	0.195	0.75
7383	0.806	0.582	0.654
7384	0.06	0.027	0.45
7386	0.999	0.673	0.55
7387	0.563	0.847	0.993
7388	0.287	0.161	0.654
7389	0.031	0.011	0.804
7390	0.007	0.019	0.12
7391	0.066	0.064	0.903
7393	0.28	0.177	0.393
7394	0.177	0.599	0.852
7395	0.108	0.473	0.102
7397	0.897	0.796	0.631
7398	0.045	0.093	0.172
7399	0.614	0.658	0.835
7400	0.668	0.674	0.289
7401	0.184	0.211	0.399
7402	0.156	0.382	0.984
7403	0.81	0.958	0.238
7404	0.394	0.285	0.936
7405	0.058	0.033	0.704
7406	0.923	0.307	0.875
7407	0.363	0.204	0.538
7408	0.169	0.589	0.812
7409	0.877	0.549	0.126
7410	0.071	0.043	0.539
7411	0.378	0.171	0.074
7412	0.238	0.281	0.958
7414	0.424	0.511	0.135
7415	0.18	0.087	0.6
7416	0.773	0.692	0.745
7417	0.35	0.57	0.232
7418	0.953	0.885	0.446
7419	0.012	0.007	0.82
7420	0.14	0.167	0.084
7421	0.771	0.948	0.772
7422	0.334	0.922	0.172
7423	0.246	0.182	0.161
7424	0.704	0.65	0.907
7425	0.476	0.985	0.415
7426	0.85	0.957	0.142
7427	0.195	0.26	0.066
7428	0.703	0.491	0.672
7430	0.409	0.624	0.603
7431	0.525	0.376	0.514
7432	0.66	0.835	0.469
7433	0.151	0.305	0.379
7434	0.115	0.27	0.354
7435	0.325	0.307	0.075
7436	0.992	0.821	0.957
7437	0.125	0.399	0.949
7438	0.192	0.198	0.286
7440	0.675	0.44	0.186
7441	0.642	0.525	0.325
7442	0.919	0.968	0.469
7444	0.148	0.018	0.312
7445	0.162	0.203	0.181
7446	0.156	0.124	0.156
7447	0.789	0.689	0.434
7448	0.384	0.149	0.609
7449	0.71	0.863	0.863
7450	0.103	0.279	0.812
7452	0.964	0.362	0.847
7454	0.299	0.289	0.1
7455	0.818	0.784	0.951
7459	0.055	0.044	0.686
7460	0.052	0.052	0.016
7463	0.978	0.631	0.027
7464	0.474	0.553	0.954
7465	0.808	0.788	0.162
7466	0.837	0.771	0.599
7468	0.523	0.927	0.948
7469	0.34	0.148	0.201
7470	0.27	0.622	0.135
7471	0.687	0.871	0.253
7472	0.577	0.891	0.667
7473	0.024	0.007	0.779
7474	0.886	0.666	0.059
7476	0.584	0.279	0.636
7477	0.49	0.772	0.003
7478	0.604	0.044	0.619
7479	0.818	0.616	0.179
7480	0.274	0.021	0.2
7481	0.01	0.014	0.465
7482	0.622	0.854	0.943
7483	0.52	0.544	0.481
7484	0.087	0.085	0.668
7485	0.837	0.909	0.131
7486	0.724	0.31	0.313
7487	0.389	0.981	0.338
7488	0.893	0.677	0.286
7489	0.977	0.862	0.514
7490	0.022	0.019	0.174
7491	0.473	0.973	0.74
7492	0.977	0.768	0.544
7493	0.526	0.531	0.936
7494	0.464	0.99	0.039
7495	0.976	0.53	0.085
7496	0.352	0.334	0.681
7497	0.962	0.234	0.993
7498	0.919	0.9	0.704
7499	0.105	0.484	0.205
7500	0.786	0.803	0.471
7501	0.096	0.897	0.171
7502	0.98	0.403	0.082
7504	0.032	0.204	0.831
7505	0.872	0.705	0.095
7506	0.851	0.444	0.852
7508	0.415	0.548	0.57
7509	0.714	0.776	0.1
7511	0.072	0.052	0.685
7512	0.344	0.215	0.261
7514	0.168	0.829	0.204
7515	0.083	0.026	0.603
7516	0.468	0.725	0.391
7517	0.746	0.376	0.447
7521	0.22	0.472	0.611
7523	0.279	0.156	0.827
7529	0.242	0.988	0.051
