Row_ID	p_cat_dir|groups|oily-norm	p_cat_dir|base|sebum	p_cat_dir|base|skicon
10126	Up, < 0.1	Up, < 0.1	
10128			Up, < 0.1
10134	Dn, < 0.001	Dn, < 0.001	
10138			Dn, < 0.1
10141	Up, < 0.1		
10143			Up, < 0.1
10144	Up, < 0.01	Up, < 0.1	Up, < 0.1
10145			Up, < 0.1
10146			Up, < 0.1
10149		Up, < 0.1	
10154			Dn, < 0.1
10156			Up, < 0.1
10159	Up, < 0.1	Up, < 0.1	
10161		Dn, < 0.1	
10163			Up, < 0.01
10164			Up, < 0.1
10165			Up, < 0.1
10166		Dn, < 0.1	
10171		Up, < 0.1	
10173			Up, < 0.1
10176		Up, < 0.1	
10177			Up, < 0.1
10178			Up, < 0.1
10179			Up, < 0.1
10184		Up, < 0.1	
10191		Up, < 0.1	
10192	Up, < 0.01	Up, < 0.01	
10196	Dn, < 0.01	Dn, < 0.1	
10199	Up, < 0.1		
10201			Up, < 0.1
10210			Dn, < 0.1
10217	Up, < 0.01	Up, < 0.1	
10219			Up, < 0.1
10223			Dn, < 0.1
10232	Dn, < 0.1		Up, < 0.01
10234		Dn, < 0.1	Up, < 0.1
10235			Up, < 0.1
10240			Up, < 0.01
10241	Dn, < 0.1		
10242		Up, < 0.1	
10247	Up, < 0.1	Up, < 0.1	
10249	Up, < 0.1	Up, < 0.1	
10252			Up, < 0.1
10259			Dn, < 0.1
10262		Dn, < 0.1	
10269			Dn, < 0.1
10273		Up, < 0.1	
10279			Up, < 0.1
10280			Up, < 0.1
10281		Up, < 0.1	
10287			Dn, < 0.1
10294		Up, < 0.1	
10295	Up, < 0.1	Up, < 0.01	
10300	Up, < 0.1		Dn, < 0.1
10305			Up, < 0.01
10352	Dn, < 0.1		
10362	Up, < 0.1	Up, < 0.1	Dn, < 0.1
10366			Up, < 0.1
10370			Dn, < 0.1
10373			Up, < 0.1
10374			Up, < 0.1
10377	Up, < 0.1		
10383			Up, < 0.01
10394		Dn, < 0.01	
10396			Up, < 0.1
10413			Up, < 0.1
10422			Dn, < 0.1
10426			Dn, < 0.1
10431		Up, < 0.1	
10436		Up, < 0.1	Dn, < 0.1
10439			Dn, < 0.1
10444	Up, < 0.01	Up, < 0.01	Dn, < 0.1
10447			Dn, < 0.01
10448			Dn, < 0.1
10449			Dn, < 0.01
10452			Dn, < 0.1
10453	Up, < 0.1	Up, < 0.1	
10455	Up, < 0.1		
10467	Up, < 0.1	Up, < 0.1	
10468			Dn, < 0.1
10469			Dn, < 0.1
10472			Dn, < 0.1
10473	Dn, < 0.1		
10481		Up, < 0.1	
10487			Dn, < 0.1
10495			Dn, < 0.1
10496			Dn, < 0.1
10500		Up, < 0.1	Dn, < 0.1
10502			Dn, < 0.1
10503	Up, < 0.1	Up, < 0.1	Dn, < 0.1
10509	Up, < 0.1	Up, < 0.1	Dn, < 0.1
10510			Dn, < 0.1
10517			Dn, < 0.1
10522	Up, < 0.1	Up, < 0.1	
10523			Dn, < 0.1
10524			Dn, < 0.01
10528			Dn, < 0.1
10531			Dn, < 0.1
10536			Dn, < 0.1
10537			Dn, < 0.01
10541	Dn, < 0.001	Dn, < 0.01	
10554			Dn, < 0.1
10561			Dn, < 0.01
10563			Dn, < 0.1
10565		Up, < 0.1	
10574			Dn, < 0.1
10580			Dn, < 0.1
10581			Dn, < 0.1
10587	Dn, < 0.1		
10588			Dn, < 0.1
10589			Dn, < 0.1
10592	Up, < 0.1		Dn, < 0.01
10593			Dn, < 0.1
10597			Dn, < 0.1
10599	Dn, < 0.01	Dn, < 0.1	
10601			Dn, < 0.01
10602			Dn, < 0.1
10603	Dn, < 0.1	Dn, < 0.1	
10613			Dn, < 0.1
10617	Up, < 0.01		Dn, < 0.01
10623	Up, < 0.1		
10633			Dn, < 0.1
10638			Dn, < 0.1
10640			Dn, < 0.1
10642			Dn, < 0.01
10654			Dn, < 0.1
10658		Dn, < 0.1	
10662			Dn, < 0.1
10666			Dn, < 0.1
10669			Up, < 0.1
10675			Dn, < 0.1
10676			Dn, < 0.01
10677		Dn, < 0.1	
10678	Up, < 0.01	Up, < 0.01	
10681	Dn, < 0.1		Dn, < 0.1
10688			Dn, < 0.1
10701	Dn, < 0.1	Dn, < 0.1	
10704	Dn, < 0.1	Dn, < 0.1	
10705			Up, < 0.1
10706		Up, < 0.1	Dn, < 0.1
10707			Dn, < 0.01
10709			Dn, < 0.1
10712		Up, < 0.1	
10718		Up, < 0.1	
10719	Dn, < 0.1		
10720			Dn, < 0.001
10723			Dn, < 0.01
10731			Dn, < 0.1
10732			Dn, < 0.01
10735	Up, < 0.01	Up, < 0.01	Dn, < 0.1
10736		Up, < 0.1	
10739			Dn, < 0.1
10741		Up, < 0.1	
10749			Dn, < 0.1
10758			Dn, < 0.1
10767	Dn, < 0.1		Dn, < 0.01
10768			Up, < 0.1
10770	Dn, < 0.1		
10779			Dn, < 0.01
10780			Dn, < 0.1
10782		Up, < 0.1	
10786	Dn, < 0.1	Dn, < 0.1	
10789	Up, < 0.1		
10791	Up, < 0.1	Up, < 0.1	
10793			Up, < 0.1
10798		Up, < 0.1	Dn, < 0.1
10806	Dn, < 0.001	Dn, < 0.01	
10807	Up, < 0.1		
10809			Dn, < 0.1
10819	Dn, < 0.1		Dn, < 0.1
10822	Up, < 0.1		
10830		Dn, < 0.1	
10834		Dn, < 0.1	
10842	Dn, < 0.1	Dn, < 0.1	
10845		Dn, < 0.1	Up, < 0.1
10850		Up, < 0.1	
10854			Dn, < 0.1
10856			Dn, < 0.1
10858		Up, < 0.1	
10866	Dn, < 0.01	Dn, < 0.01	Up, < 0.01
10869	Dn, < 0.1	Dn, < 0.1	
10877	Dn, < 0.01	Dn, < 0.1	
10879	Dn, < 0.1		Up, < 0.1
10881		Up, < 0.1	
10882		Up, < 0.1	
10890	Up, < 0.1		
10893			Dn, < 0.1
10898	Dn, < 0.01	Dn, < 0.01	
10899		Up, < 0.1	
10903	Dn, < 0.1		
10913			Up, < 0.1
10917	Dn, < 0.1	Dn, < 0.1	
10918	Up, < 0.1	Up, < 0.1	
10920	Up, < 0.01	Up, < 0.01	
10921			Dn, < 0.1
10926	Up, < 0.01	Up, < 0.01	
10928			Up, < 0.1
10931			Up, < 0.001
10932	Dn, < 0.1	Dn, < 0.1	
10936			Dn, < 0.1
10938			Up, < 0.1
10941	Up, < 0.1	Up, < 0.1	
10942	Dn, < 0.1	Dn, < 0.1	
10944	Dn, < 0.1		
10946		Dn, < 0.1	
10951			Dn, < 0.1
10954			Dn, < 0.1
10956		Dn, < 0.1	
10958		Up, < 0.1	Dn, < 0.1
10959	Up, < 0.1		Dn, < 0.1
10961			Dn, < 0.1
10965			Dn, < 0.1
10968			Dn, < 0.1
10974	Dn, < 0.1	Dn, < 0.01	
10975			Dn, < 0.1
10982			Dn, < 0.1
10983			Dn, < 0.1
10988			Dn, < 0.1
10990			Dn, < 0.1
10993			Dn, < 0.1
10995			Dn, < 0.1
10996			Dn, < 0.1
10999			Dn, < 0.01
11000			Dn, < 0.1
11002			Dn, < 0.01
11003			Up, < 0.1
11007	Dn, < 0.1		
11009			Dn, < 0.1
11013			Dn, < 0.1
11016	Up, < 0.1		
11022			Dn, < 0.1
11023			Dn, < 0.1
11027	Up, < 0.1	Up, < 0.1	Dn, < 0.1
11038	Up, < 0.1	Up, < 0.1	
11042		Dn, < 0.1	
11047			Dn, < 0.1
11054			Up, < 0.1
11065		Up, < 0.1	
11070	Dn, < 0.1		
11071		Dn, < 0.1	
11092	Dn, < 0.1	Dn, < 0.1	
11096			Up, < 0.1
11101		Dn, < 0.1	
11110		Up, < 0.1	
11116	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
11136			Up, < 0.1
11146		Up, < 0.1	
11151	Dn, < 0.1		
11163			Dn, < 0.1
11168	Up, < 0.1		
11179	Dn, < 0.01	Dn, < 0.1	
11190			Up, < 0.01
11192			Up, < 0.1
11199		Up, < 0.1	Dn, < 0.1
11209			Dn, < 0.1
11215	Up, < 0.1	Up, < 0.1	
11230		Dn, < 0.1	
11235		Dn, < 0.1	
11246		Dn, < 0.1	
11255		Up, < 0.1	
11261		Dn, < 0.1	
11271			Up, < 0.1
11272	Up, < 0.1		
11285			Dn, < 0.1
11286	Dn, < 0.1	Dn, < 0.1	
11290			Dn, < 0.1
11292	Dn, < 0.1		
11294		Dn, < 0.1	
11297	Up, < 0.1		
11308			Dn, < 0.1
11318	Dn, < 0.1	Dn, < 0.1	
11325			Up, < 0.1
11369	Dn, < 0.1		
11370	Dn, < 0.1		
11380	Dn, < 0.1		
11382	Dn, < 0.1		
11386			Dn, < 0.1
11387	Dn, < 0.1		Dn, < 0.1
11388			Dn, < 0.1
11393	Up, < 0.1		
11396		Up, < 0.1	
11402			Dn, < 0.1
11404	Up, < 0.1	Up, < 0.1	
11414			Dn, < 0.1
11416	Dn, < 0.01	Dn, < 0.1	
11418			Dn, < 0.1
11420			Dn, < 0.1
11421			Up, < 0.1
11432		Up, < 0.1	
11433			Dn, < 0.01
11441			Dn, < 0.1
11443			Dn, < 0.01
11444		Dn, < 0.1	
11451			Up, < 0.1
11456			Dn, < 0.1
11460			Dn, < 0.01
11462			Dn, < 0.1
11465		Up, < 0.1	
11467			Dn, < 0.1
11468		Dn, < 0.1	Up, < 0.1
11471	Up, < 0.001	Up, < 0.1	
11472	Up, < 0.1	Up, < 0.1	
11477	Up, < 0.1	Up, < 0.1	
11492			Up, < 0.1
11493			Dn, < 0.1
11509			Dn, < 0.1
11512			Up, < 0.1
11518		Up, < 0.1	
11530	Dn, < 0.1	Dn, < 0.1	
11537			Dn, < 0.1
11540	Up, < 0.1	Up, < 0.1	
11542		Up, < 0.1	
11552			Dn, < 0.1
11553	Dn, < 0.1	Dn, < 0.1	
11556			Up, < 0.1
11557	Dn, < 0.1	Dn, < 0.1	
11560			Dn, < 0.1
11565	Dn, < 0.1	Dn, < 0.1	
11572			Dn, < 0.01
11575			Up, < 0.1
11577			Dn, < 0.01
11582			Dn, < 0.1
11584			Dn, < 0.1
11585		Up, < 0.1	Dn, < 0.1
11586	Dn, < 0.1	Dn, < 0.1	
11603			Dn, < 0.1
11604		Up, < 0.1	Dn, < 0.01
11605			Dn, < 0.1
11607		Up, < 0.1	Dn, < 0.1
11608			Dn, < 0.01
11611			Dn, < 0.1
11616		Up, < 0.1	
11618	Up, < 0.1	Up, < 0.1	Dn, < 0.01
11619		Up, < 0.1	Dn, < 0.1
11620			Dn, < 0.1
11632		Up, < 0.1	
11636			Dn, < 0.01
11641		Up, < 0.1	Dn, < 0.1
11645		Dn, < 0.1	
11646	Dn, < 0.1		
11652			Dn, < 0.1
11654	Dn, < 0.1	Dn, < 0.1	
11655			Dn, < 0.1
11660			Dn, < 0.1
11661			Dn, < 0.1
11665	Dn, < 0.1	Dn, < 0.1	
11666			Dn, < 0.1
11674	Up, < 0.1		Dn, < 0.1
11678	Dn, < 0.1	Dn, < 0.1	
11679			Dn, < 0.1
11683	Up, < 0.1		
11684	Dn, < 0.1		
11689	Dn, < 0.01	Dn, < 0.1	
11692	Dn, < 0.1	Dn, < 0.1	
11706			Up, < 0.1
11709	Up, < 0.1	Up, < 0.1	
11712		Dn, < 0.1	
11723		Dn, < 0.1	
11729			Up, < 0.1
11731			Up, < 0.1
11741			Up, < 0.1
11756			Up, < 0.1
11765		Dn, < 0.1	
11778			Up, < 0.1
11795			Up, < 0.1
11802			Up, < 0.01
11810			Up, < 0.1
11813			Up, < 0.1
11814			Up, < 0.1
11816			Up, < 0.1
11818			Up, < 0.1
11827			Up, < 0.1
11832			Up, < 0.1
11838			Up, < 0.1
11857			Up, < 0.1
11859		Up, < 0.1	Up, < 0.1
11864			Up, < 0.1
11868			Up, < 0.1
11871		Dn, < 0.1	
11874	Dn, < 0.1	Dn, < 0.1	
11875		Up, < 0.1	
11876			Up, < 0.1
11890			Up, < 0.1
11892	Dn, < 0.1		
11895			Dn, < 0.1
11899	Up, < 0.1	Up, < 0.001	Up, < 0.1
11902	Up, < 0.1	Up, < 0.1	
11907			Up, < 0.1
11927	Up, < 0.1		
11944			Up, < 0.1
11952		Up, < 0.1	Dn, < 0.1
11961	Up, < 0.1	Up, < 0.1	
11962		Up, < 0.1	
11963		Up, < 0.1	
11964			Up, < 0.1
11970			Dn, < 0.1
11972			Up, < 0.1
11973		Up, < 0.1	Up, < 0.01
11974			Up, < 0.1
11976		Up, < 0.1	
11978			Up, < 0.1
11983			Up, < 0.1
11986	Up, < 0.1		Up, < 0.1
11988	Up, < 0.1	Up, < 0.1	Up, < 0.1
11992			Up, < 0.01
11997			Up, < 0.1
11999		Up, < 0.1	
12000		Up, < 0.1	
12007	Up, < 0.1	Up, < 0.1	
12008		Up, < 0.1	
12009			Up, < 0.1
12011		Up, < 0.1	
12013	Up, < 0.1	Up, < 0.1	
12014		Up, < 0.1	
12018		Up, < 0.1	Up, < 0.1
12019	Dn, < 0.1	Dn, < 0.1	
12020	Up, < 0.1		
12021			Up, < 0.1
12027		Up, < 0.1	Up, < 0.1
12029			Up, < 0.1
12031			Up, < 0.1
12032		Up, < 0.1	Up, < 0.1
12034		Up, < 0.1	
12042		Dn, < 0.1	
12047	Dn, < 0.1	Dn, < 0.1	
12051			Up, < 0.1
12053	Up, < 0.1	Up, < 0.1	
12056			Up, < 0.1
12060	Dn, < 0.1	Dn, < 0.1	
12067			Up, < 0.1
12069	Dn, < 0.01	Dn, < 0.01	
12072	Dn, < 0.1	Dn, < 0.1	
12073			Up, < 0.1
12076		Up, < 0.1	
12079	Up, < 0.1		
12088			Up, < 0.1
12089	Dn, < 0.1	Dn, < 0.1	
12090			Up, < 0.1
12095	Up, < 0.1	Up, < 0.1	
12096	Dn, < 0.1		
12097			Up, < 0.1
12100			Up, < 0.1
12103		Up, < 0.1	
12104	Up, < 0.1		
12106	Dn, < 0.1	Dn, < 0.01	
12117			Up, < 0.1
12121			Dn, < 0.1
12125	Dn, < 0.01	Dn, < 0.1	
12128		Up, < 0.1	
12132		Up, < 0.1	
12134		Up, < 0.1	
12136		Up, < 0.1	
12138		Dn, < 0.1	
12146		Up, < 0.1	Up, < 0.1
12147		Up, < 0.1	
12151	Dn, < 0.1	Dn, < 0.1	
12158			Dn, < 0.1
12162			Up, < 0.01
12164	Up, < 0.1	Up, < 0.1	
12165		Dn, < 0.1	
12166	Up, < 0.1		
12167	Dn, < 0.01	Dn, < 0.01	
12169	Up, < 0.1	Up, < 0.1	
12171			Up, < 0.1
12176		Up, < 0.1	
12177		Up, < 0.1	Up, < 0.1
12178			Up, < 0.01
12180			Up, < 0.1
12181		Up, < 0.1	
12187	Up, < 0.1		
12191	Up, < 0.001	Up, < 0.01	
12195			Up, < 0.1
12202		Up, < 0.1	
12210	Dn, < 0.1	Dn, < 0.1	
12213		Dn, < 0.1	
12220			Up, < 0.1
12221	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
12229	Dn, < 0.1		Dn, < 0.1
12233		Dn, < 0.1	Dn, < 0.1
12237		Dn, < 0.1	Up, < 0.1
12254			Up, < 0.1
12255	Dn, < 0.1	Dn, < 0.01	
12257			Dn, < 0.1
12262			Up, < 0.1
12264		Up, < 0.1	
12271			Up, < 0.01
12274	Dn, < 0.1	Dn, < 0.1	
12277	Up, < 0.1		
12278			Up, < 0.1
12280			Dn, < 0.01
12283			Up, < 0.1
12284			Dn, < 0.1
12290	Dn, < 0.1	Dn, < 0.1	
12297			Up, < 0.1
12299			Up, < 0.1
12303	Dn, < 0.1	Dn, < 0.1	
12310	Up, < 0.1	Up, < 0.1	
12311			Dn, < 0.01
12315			Dn, < 0.1
12316	Up, < 0.01	Up, < 0.01	
12318	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
12319			Up, < 0.1
12321		Up, < 0.1	Up, < 0.1
12323		Up, < 0.1	
12324		Dn, < 0.1	
12339	Dn, < 0.1	Dn, < 0.01	
12342			Dn, < 0.1
12348	Dn, < 0.01	Dn, < 0.01	Dn, < 0.1
12350	Up, < 0.1	Up, < 0.1	
12357		Up, < 0.1	Up, < 0.1
12360			Dn, < 0.1
12363			Dn, < 0.01
12366			Dn, < 0.1
12368	Dn, < 0.1		
12370			Dn, < 0.1
12372			Dn, < 0.1
12378			Dn, < 0.1
12379			Dn, < 0.1
12380			Dn, < 0.1
12383			Dn, < 0.1
12384		Up, < 0.1	
12385		Up, < 0.1	
12388	Dn, < 0.1	Dn, < 0.1	Up, < 0.01
12395			Dn, < 0.1
12400			Dn, < 0.1
12405			Dn, < 0.1
12407			Dn, < 0.1
12408			Dn, < 0.1
12411			Up, < 0.1
12413			Dn, < 0.1
12414			Dn, < 0.1
12416			Dn, < 0.1
12421		Up, < 0.1	Dn, < 0.01
12424	Up, < 0.1		Dn, < 0.1
12425	Up, < 0.1		
12429		Up, < 0.1	
12432			Dn, < 0.1
12449		Dn, < 0.1	
12458			Dn, < 0.1
12460	Up, < 0.1	Up, < 0.1	
12465			Dn, < 0.1
12470	Up, < 0.01		
12477			Dn, < 0.1
12494			Up, < 0.1
12503	Dn, < 0.1		Up, < 0.1
12504	Dn, < 0.1	Dn, < 0.1	
12508	Dn, < 0.1	Dn, < 0.1	
12514			Dn, < 0.1
12521	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
12522	Dn, < 0.1		
12529		Dn, < 0.1	
12530	Dn, < 0.1		
12532			Up, < 0.1
12554	Dn, < 0.1	Dn, < 0.01	Up, < 0.1
12564	Dn, < 0.1		
12565		Up, < 0.1	
12574			Dn, < 0.1
12577	Dn, < 0.1	Dn, < 0.1	
12579			Up, < 0.1
12588	Dn, < 0.1	Dn, < 0.1	
12589	Dn, < 0.1	Dn, < 0.1	
12593			Up, < 0.1
12595		Dn, < 0.01	
12603	Dn, < 0.1	Dn, < 0.1	
12606		Up, < 0.1	
12611			Dn, < 0.1
12614	Dn, < 0.1		
12615	Dn, < 0.1	Dn, < 0.01	
12618			Dn, < 0.01
12621			Up, < 0.1
12633		Dn, < 0.1	
12634		Up, < 0.1	
12638			Up, < 0.1
12646	Dn, < 0.1	Dn, < 0.1	
12648	Dn, < 0.1	Dn, < 0.01	
12661		Dn, < 0.1	
12675			Up, < 0.1
12679			Up, < 0.1
12687		Up, < 0.1	
12689			Dn, < 0.1
12691	Dn, < 0.1		
12699	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
12702	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
12704			Dn, < 0.1
12729	Dn, < 0.1	Dn, < 0.01	
12731			Up, < 0.1
12744			Dn, < 0.1
12747	Dn, < 0.1	Dn, < 0.1	
12753			Up, < 0.1
12754		Dn, < 0.1	
12755	Dn, < 0.1	Dn, < 0.1	
12770	Dn, < 0.1	Dn, < 0.1	
12771		Dn, < 0.1	
12784		Dn, < 0.1	
12786	Dn, < 0.01	Dn, < 0.01	Up, < 0.01
12788	Dn, < 0.1	Dn, < 0.1	
12795			Dn, < 0.1
12796	Dn, < 0.1	Dn, < 0.1	Dn, < 0.1
12812	Dn, < 0.01	Dn, < 0.1	
12818			Up, < 0.1
12819			Up, < 0.1
12839	Up, < 0.1		Dn, < 0.1
12849		Dn, < 0.1	
12857			Up, < 0.1
12859			Dn, < 0.1
12865	Up, < 0.1	Up, < 0.1	
12877		Dn, < 0.1	
12878			Dn, < 0.1
12888		Up, < 0.1	
12892	Dn, < 0.1	Dn, < 0.1	
12894			Up, < 0.1
12900	Dn, < 0.1	Dn, < 0.01	
12906		Dn, < 0.1	
12910			Dn, < 0.1
12913	Dn, < 0.1		
12917	Up, < 0.1		
12926	Dn, < 0.1	Dn, < 0.01	
12927	Dn, < 0.01	Dn, < 0.001	
12935			Dn, < 0.1
12941		Dn, < 0.1	
12948			Up, < 0.1
12949			Dn, < 0.1
12950		Dn, < 0.1	
12953		Dn, < 0.1	
12954	Up, < 0.1	Up, < 0.1	
12960			Up, < 0.1
12962	Up, < 0.1	Up, < 0.1	
12964		Dn, < 0.1	
12972		Dn, < 0.1	
12979		Up, < 0.1	
12980		Up, < 0.1	
12981			Dn, < 0.1
12982			Dn, < 0.1
12989		Up, < 0.1	Dn, < 0.1
12991	Dn, < 0.01	Dn, < 0.1	
12993			Dn, < 0.1
13002			Dn, < 0.1
13003	Up, < 0.1		Dn, < 0.01
13006		Dn, < 0.1	
13007	Dn, < 0.01	Dn, < 0.01	
13016			Dn, < 0.1
13019			Dn, < 0.1
13022		Up, < 0.1	
13024		Up, < 0.1	
13036			Dn, < 0.1
13037			Dn, < 0.001
13049			Dn, < 0.1
13050			Up, < 0.1
13055			Dn, < 0.001
13059			Dn, < 0.1
13063			Up, < 0.1
13081			Dn, < 0.1
13082			Dn, < 0.1
13089	Dn, < 0.01	Dn, < 0.01	
13090	Dn, < 0.1		
13091		Up, < 0.1	Dn, < 0.1
13100		Up, < 0.1	
13110			Up, < 0.1
13112	Dn, < 0.01	Dn, < 0.01	Up, < 0.1
13115	Dn, < 0.1		
13118			Dn, < 0.1
13119		Up, < 0.1	
13125		Dn, < 0.1	
13129	Up, < 0.1		
13130		Dn, < 0.01	
13131			Dn, < 0.1
13138	Dn, < 0.1	Dn, < 0.1	
13139			Dn, < 0.1
13154			Up, < 0.1
13163			Dn, < 0.1
13164	Dn, < 0.1	Dn, < 0.01	Up, < 0.1
13166		Up, < 0.1	
13169		Up, < 0.1	Dn, < 0.1
13177		Dn, < 0.1	
13184			Dn, < 0.1
13196			Dn, < 0.1
13200			Dn, < 0.01
13204			Dn, < 0.1
13207			Dn, < 0.1
13210			Up, < 0.1
13216		Up, < 0.1	
13217	Up, < 0.1		
13221	Up, < 0.1		
13226		Up, < 0.1	
13232		Up, < 0.1	
13246	Up, < 0.1		Dn, < 0.1
13253		Up, < 0.1	Dn, < 0.1
13258			Dn, < 0.1
13263			Dn, < 0.1
13275	Dn, < 0.1		
13281			Dn, < 0.1
13283		Dn, < 0.1	Up, < 0.1
13292	Up, < 0.1	Up, < 0.1	
13293	Dn, < 0.1		
13306			Dn, < 0.1
13311		Up, < 0.1	
13325			Up, < 0.1
13326			Up, < 0.1
13335			Dn, < 0.1
13339			Dn, < 0.1
13342			Dn, < 0.01
13345			Dn, < 0.1
13349			Dn, < 0.1
13351		Up, < 0.1	Dn, < 0.1
13352			Dn, < 0.001
13353		Up, < 0.1	Dn, < 0.1
13355		Up, < 0.1	Dn, < 0.1
13357		Up, < 0.1	Dn, < 0.1
13358		Up, < 0.1	
13359	Up, < 0.1		
13360		Up, < 0.1	
13361			Dn, < 0.1
13363	Up, < 0.1	Up, < 0.1	Dn, < 0.1
13364			Dn, < 0.1
13370		Up, < 0.1	
13378		Up, < 0.1	Dn, < 0.1
13381			Dn, < 0.1
13384			Dn, < 0.1
13388	Dn, < 0.1	Dn, < 0.1	
13394			Dn, < 0.001
13396	Dn, < 0.1		
13397			Dn, < 0.1
13400		Up, < 0.1	Dn, < 0.1
13402			Dn, < 0.1
13403			Dn, < 0.1
13415			Dn, < 0.1
13418			Dn, < 0.01
13421	Dn, < 0.1	Dn, < 0.1	
13422	Up, < 0.1	Up, < 0.1	Dn, < 0.01
13433		Up, < 0.1	Dn, < 0.1
13438	Up, < 0.01		
13439		Up, < 0.1	
13444			Dn, < 0.1
13448	Up, < 0.1	Up, < 0.01	Dn, < 0.001
13450	Up, < 0.1		
13451		Up, < 0.1	
13453			Dn, < 0.1
13455		Up, < 0.1	
13456			Dn, < 0.1
13459			Dn, < 0.001
13460			Dn, < 0.01
13464			Dn, < 0.1
13465	Dn, < 0.1		
13466			Dn, < 0.1
13469			Dn, < 0.1
13473	Dn, < 0.1		
13483			Dn, < 0.1
13488	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
13491			Dn, < 0.01
13496			Dn, < 0.01
13499			Dn, < 0.1
13500	Up, < 0.1	Up, < 0.1	
13501		Up, < 0.1	
13504		Up, < 0.1	Dn, < 0.1
13505	Up, < 0.1	Up, < 0.1	Dn, < 0.1
13506			Dn, < 0.1
13507			Dn, < 0.01
13508		Up, < 0.1	Dn, < 0.1
13513	Dn, < 0.1	Dn, < 0.1	
13514		Up, < 0.1	Dn, < 0.1
13520		Up, < 0.1	Dn, < 0.1
13523			Dn, < 0.1
13525			Dn, < 0.1
13528		Up, < 0.1	Dn, < 0.1
13536			Up, < 0.1
13538	Up, < 0.1		
13539			Dn, < 0.01
13540			Dn, < 0.1
13541			Dn, < 0.1
13551		Dn, < 0.1	
13552	Up, < 0.1	Up, < 0.1	
13557		Up, < 0.1	
13558			Dn, < 0.1
13559			Dn, < 0.1
13560		Up, < 0.01	
13561			Dn, < 0.1
13564	Up, < 0.1		Dn, < 0.1
13565			Dn, < 0.1
13566		Up, < 0.1	Dn, < 0.001
13571			Dn, < 0.1
13572		Dn, < 0.1	
13573			Dn, < 0.1
13575		Up, < 0.1	
13576			Dn, < 0.1
13585			Dn, < 0.1
13591			Dn, < 0.1
13595			Up, < 0.1
13606			Dn, < 0.01
13608	Up, < 0.1		
13614			Dn, < 0.1
13619	Up, < 0.1		
13620			Dn, < 0.1
13621			Dn, < 0.1
13622	Up, < 0.1		
13625			Dn, < 0.1
13628	Up, < 0.1	Up, < 0.1	
13633		Up, < 0.1	Dn, < 0.1
13635			Dn, < 0.1
13642			Dn, < 0.01
13644			Dn, < 0.1
13647			Dn, < 0.1
13650			Dn, < 0.01
13652			Dn, < 0.1
13660			Dn, < 0.1
13662		Dn, < 0.1	
13664			Dn, < 0.1
13665	Up, < 0.1	Up, < 0.01	Dn, < 0.01
13668			Up, < 0.01
13670			Dn, < 0.1
13672		Up, < 0.1	Dn, < 0.1
13680		Up, < 0.1	
13681		Dn, < 0.1	
13683			Dn, < 0.1
13684		Up, < 0.1	Dn, < 0.1
13685			Dn, < 0.01
13686			Dn, < 0.1
13687			Dn, < 0.1
13688	Up, < 0.1	Up, < 0.1	
13694	Dn, < 0.1	Dn, < 0.1	
13696			Dn, < 0.1
13700			Dn, < 0.1
13708			Dn, < 0.1
13711	Up, < 0.1		Dn, < 0.1
13713			Dn, < 0.1
13715	Up, < 0.1		
13720			Dn, < 0.1
13721	Up, < 0.1	Up, < 0.1	
13722	Up, < 0.1	Up, < 0.01	
13727			Dn, < 0.1
13731			Dn, < 0.1
13732			Dn, < 0.1
13733	Up, < 0.1	Up, < 0.1	Dn, < 0.1
13740			Dn, < 0.1
13745			Dn, < 0.1
13752			Dn, < 0.1
13756			Dn, < 0.1
13761		Up, < 0.1	Dn, < 0.1
13762			Dn, < 0.1
13764			Dn, < 0.1
13766			Dn, < 0.1
13767			Dn, < 0.01
13768	Up, < 0.1	Up, < 0.1	
13776		Up, < 0.1	Dn, < 0.1
13777			Dn, < 0.1
13778			Dn, < 0.1
13780		Dn, < 0.1	
13781			Dn, < 0.1
13782			Dn, < 0.1
13789		Up, < 0.1	
13794			Dn, < 0.1
13796	Up, < 0.1	Up, < 0.1	
13797			Dn, < 0.1
13798		Up, < 0.1	Dn, < 0.1
13799			Dn, < 0.1
13800	Up, < 0.1		Dn, < 0.1
13806			Dn, < 0.1
13809	Up, < 0.1	Up, < 0.1	Dn, < 0.1
13811			Dn, < 0.1
13815		Up, < 0.1	
13817			Dn, < 0.01
13820	Up, < 0.1	Up, < 0.1	Dn, < 0.1
13825	Dn, < 0.1		
13829			Dn, < 0.1
13833			Dn, < 0.1
13845			Dn, < 0.1
13848	Dn, < 0.1		
13849			Dn, < 0.1
13853	Up, < 0.1	Up, < 0.1	
13854			Dn, < 0.1
13855			Dn, < 0.1
13863			Dn, < 0.1
13866		Dn, < 0.1	
13872			Dn, < 0.1
13874			Dn, < 0.01
13877			Dn, < 0.1
13881			Dn, < 0.1
13885			Dn, < 0.1
13893	Up, < 0.1	Up, < 0.1	
13894			Dn, < 0.1
13896			Dn, < 0.1
