Row_ID	p_cat_dir|groups|oily-norm	p_cat_dir|base|sebum	p_cat_dir|base|skicon
22921	Up, < 0.01	Up, < 0.1	
22929	Dn, < 0.1	Dn, < 0.1	
22934	Up, < 0.01	Up, < 0.01	Up, < 0.1
22956		Up, < 0.1	
22965		Up, < 0.1	
22968		Dn, < 0.1	
22971	Up, < 0.1	Up, < 0.01	
22982		Up, < 0.1	Up, < 0.1
23009		Up, < 0.1	
23010	Dn, < 0.01	Dn, < 0.1	Up, < 0.1
23021		Up, < 0.1	
23053		Up, < 0.1	
23057			Up, < 0.1
23058		Dn, < 0.1	
23059	Dn, < 0.01	Dn, < 0.01	
23076			Dn, < 0.1
23078		Up, < 0.1	
23102			Dn, < 0.1
23112	Up, < 0.01	Up, < 0.01	
23114			Up, < 0.1
23131			Up, < 0.1
23137	Dn, < 0.01	Dn, < 0.1	
23154		Dn, < 0.1	Up, < 0.01
23166	Dn, < 0.1		
23168		Up, < 0.1	
23170		Up, < 0.1	
23171		Up, < 0.1	
23178		Up, < 0.1	
23186	Dn, < 0.1		
23187		Up, < 0.1	
23188		Up, < 0.1	
23197		Up, < 0.1	
23199		Up, < 0.1	
23201		Up, < 0.1	Up, < 0.1
23205		Up, < 0.1	
23207		Up, < 0.1	
23208		Up, < 0.1	
23210		Up, < 0.1	
23212	Dn, < 0.1		
23213			Dn, < 0.1
23215			Up, < 0.1
23218		Up, < 0.1	
23219			Up, < 0.1
23220			Up, < 0.1
23223		Up, < 0.1	Up, < 0.1
23227			Up, < 0.1
23232	Dn, < 0.1		Up, < 0.1
23237			Up, < 0.1
23238	Dn, < 0.1		
23241		Up, < 0.1	
23243		Up, < 0.1	
23247	Up, < 0.1	Up, < 0.1	
23248		Up, < 0.1	
23249	Up, < 0.1	Up, < 0.01	
23250		Up, < 0.1	
23254		Up, < 0.1	
23255	Up, < 0.1	Up, < 0.01	
23260		Up, < 0.1	
23262		Up, < 0.01	
23263		Up, < 0.1	
23265			Up, < 0.1
23266		Up, < 0.1	
23267		Up, < 0.1	
23269		Up, < 0.1	
23271		Up, < 0.1	
23272	Up, < 0.1	Up, < 0.1	Up, < 0.1
23273			Up, < 0.1
23276		Up, < 0.1	
23281		Up, < 0.1	
23282			Up, < 0.1
23285		Up, < 0.1	
23286		Up, < 0.1	
23293	Up, < 0.1		
23297			Up, < 0.1
23298		Up, < 0.1	
23304		Up, < 0.1	
23313			Up, < 0.1
23323	Up, < 0.1	Up, < 0.1	
23332	Up, < 0.1	Up, < 0.01	
23338		Up, < 0.1	
23351			Up, < 0.1
23352	Up, < 0.1		
23356		Up, < 0.1	Up, < 0.1
23358	Dn, < 0.1	Dn, < 0.1	
23359	Up, < 0.1	Up, < 0.1	Dn, < 0.1
23360	Up, < 0.1	Up, < 0.01	
23361	Up, < 0.1	Up, < 0.1	
23365			Up, < 0.01
23367		Up, < 0.1	
23368	Up, < 0.1	Up, < 0.01	
23369		Up, < 0.1	
23372	Up, < 0.01	Up, < 0.01	
23374		Up, < 0.1	
23376			Up, < 0.1
23378		Up, < 0.1	
23379	Up, < 0.1	Up, < 0.01	
23380			Dn, < 0.1
23381	Up, < 0.1	Up, < 0.01	Dn, < 0.1
23384	Dn, < 0.1		
23392		Up, < 0.01	Dn, < 0.1
23403	Up, < 0.1		
23404			Dn, < 0.1
23405			Up, < 0.1
23410	Dn, < 0.1		
23413	Up, < 0.1		
23415		Up, < 0.1	
23416		Up, < 0.1	
23425		Up, < 0.1	
23427	Dn, < 0.1		
23429	Up, < 0.1	Up, < 0.1	
23432			Up, < 0.1
23434		Up, < 0.1	
23435		Up, < 0.01	
23439		Up, < 0.01	
23440		Up, < 0.1	
23446	Up, < 0.1	Up, < 0.01	
23448		Up, < 0.1	
23470	Up, < 0.1	Up, < 0.1	
23471		Up, < 0.1	
23473			Up, < 0.1
23474			Up, < 0.1
23476		Up, < 0.1	
23477	Up, < 0.1	Up, < 0.1	
23479		Up, < 0.1	
23481		Up, < 0.1	
23485		Up, < 0.1	
23495		Up, < 0.1	
23497		Up, < 0.1	
23509	Up, < 0.1	Up, < 0.01	
23510		Up, < 0.1	
23515	Up, < 0.1	Up, < 0.01	
23519	Up, < 0.1	Up, < 0.01	
23522		Up, < 0.1	
23525	Up, < 0.1	Up, < 0.1	
23530			Up, < 0.1
23531			Up, < 0.1
23537		Up, < 0.1	
23542			Up, < 0.1
23545	Dn, < 0.1		
23546		Up, < 0.1	
23547			Up, < 0.1
23552	Dn, < 0.1		
23559		Up, < 0.01	
23562		Up, < 0.1	
23570		Up, < 0.1	
23576		Up, < 0.01	
23603			Up, < 0.1
23619	Dn, < 0.1		
23637		Up, < 0.1	
23648		Up, < 0.1	
23651	Up, < 0.1		
23674			Dn, < 0.1
23679			Dn, < 0.1
23680			Up, < 0.1
23715	Up, < 0.1		
23723	Up, < 0.1	Up, < 0.1	
23738	Up, < 0.1	Up, < 0.01	
23761	Dn, < 0.01	Dn, < 0.1	
23764		Up, < 0.1	
23765	Up, < 0.1	Up, < 0.1	
23767			Up, < 0.01
23777		Up, < 0.1	
23784	Dn, < 0.1	Dn, < 0.1	
23803	Dn, < 0.1		
23804	Dn, < 0.01	Dn, < 0.1	
23816	Dn, < 0.1		
23820		Up, < 0.1	
23835			Up, < 0.1
23853	Up, < 0.01	Up, < 0.1	
23854			Dn, < 0.1
23858	Up, < 0.01	Up, < 0.01	
23859		Up, < 0.1	
23898			Up, < 0.1
23928	Dn, < 0.01	Dn, < 0.01	Up, < 0.001
23950	Up, < 0.01	Up, < 0.1	Dn, < 0.1
23971	Up, < 0.1	Up, < 0.01	Dn, < 0.1
23975		Up, < 0.1	
24014	Dn, < 0.01	Dn, < 0.1	
24015	Up, < 0.1	Up, < 0.1	
24023	Up, < 0.1	Up, < 0.1	
24057	Up, < 0.1		
24063	Up, < 0.1		
24066			Up, < 0.001
24086			Up, < 0.1
24108	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
24116	Dn, < 0.1	Dn, < 0.1	
24117	Dn, < 0.01	Dn, < 0.1	
24120	Dn, < 0.1	Dn, < 0.01	
24121	Dn, < 0.1	Dn, < 0.1	
24124	Dn, < 0.1	Dn, < 0.01	
24129	Dn, < 0.001	Dn, < 0.01	
24134		Up, < 0.01	
24135	Dn, < 0.001	Dn, < 0.001	
24140	Dn, < 0.001	Dn, < 0.01	
24142	Dn, < 0.001	Dn, < 0.001	
24149	Dn, < 0.01	Dn, < 0.1	
24161	Dn, < 0.1	Dn, < 0.01	
24162	Dn, < 0.001	Dn, < 0.001	
24165	Dn, < 0.01	Dn, < 0.1	
24167	Dn, < 0.1	Dn, < 0.1	
24173	Dn, < 0.1	Dn, < 0.1	
24199	Up, < 0.1	Up, < 0.01	
24200		Up, < 0.1	
24204			Up, < 0.1
24209	Dn, < 0.1	Dn, < 0.01	
24213		Dn, < 0.1	
24214	Dn, < 0.01	Dn, < 0.001	
24220	Dn, < 0.1	Dn, < 0.01	
24221	Dn, < 0.1	Dn, < 0.1	Dn, < 0.1
24240	Dn, < 0.1		
24241	Dn, < 0.01	Dn, < 0.001	
24248	Dn, < 0.01	Dn, < 0.01	
24256			Up, < 0.1
24260	Dn, < 0.1		
24283		Up, < 0.1	
24290		Up, < 0.01	
24294			Up, < 0.1
24326			Dn, < 0.1
24335	Dn, < 0.1		
24370	Dn, < 0.1		
24377	Dn, < 0.1	Dn, < 0.1	
24404			Dn, < 0.1
24423	Up, < 0.1		
24461		Dn, < 0.1	
24475	Dn, < 0.01	Dn, < 0.01	
24545	Dn, < 0.1		Up, < 0.1
24563		Up, < 0.1	
24578	Dn, < 0.1	Dn, < 0.1	
24616			Dn, < 0.1
24630		Up, < 0.1	
24639		Up, < 0.1	
24641	Dn, < 0.001	Dn, < 0.001	
24697	Up, < 0.1	Up, < 0.1	
24726	Dn, < 0.1	Dn, < 0.1	
24731	Dn, < 0.1		
24743			Dn, < 0.1
24756	Dn, < 0.1		
24779	Up, < 0.01	Up, < 0.001	
24807	Up, < 0.1	Up, < 0.1	
24816		Up, < 0.1	
24823	Dn, < 0.1	Dn, < 0.1	
24840	Up, < 0.1	Up, < 0.1	
24870	Dn, < 0.1		
24919	Up, < 0.1	Up, < 0.1	
24927	Up, < 0.1	Up, < 0.1	
24936			Dn, < 0.1
24941			Up, < 0.1
24947			Dn, < 0.1
24968		Up, < 0.1	
25006	Dn, < 0.1		Dn, < 0.1
25052			Dn, < 0.01
25077	Up, < 0.1		
25080			Dn, < 0.1
25088	Up, < 0.1	Up, < 0.1	
25094	Dn, < 0.1		Dn, < 0.1
25109	Up, < 0.1	Up, < 0.1	
25119			Up, < 0.1
25122	Dn, < 0.01	Dn, < 0.01	
25123	Up, < 0.1	Up, < 0.1	
25138		Dn, < 0.1	Up, < 0.1
25158			Up, < 0.1
25174	Dn, < 0.1	Dn, < 0.1	Up, < 0.01
25176		Dn, < 0.1	
25181	Dn, < 0.1	Dn, < 0.1	
25184		Dn, < 0.01	Up, < 0.01
25191			Up, < 0.1
25201		Up, < 0.1	
25222	Dn, < 0.1	Dn, < 0.1	Dn, < 0.1
25228			Up, < 0.1
25236			Dn, < 0.1
25241	Up, < 0.1		
25244			Dn, < 0.1
25249			Dn, < 0.1
25250	Dn, < 0.1		
25253		Dn, < 0.1	Up, < 0.1
25267		Dn, < 0.1	
25274			Dn, < 0.1
25306		Up, < 0.1	
25322		Dn, < 0.1	
25344		Dn, < 0.1	
25377			Up, < 0.1
25379	Up, < 0.1	Up, < 0.1	
25410			Dn, < 0.1
25439	Dn, < 0.1	Dn, < 0.1	
25449			Dn, < 0.1
25486		Up, < 0.1	
25489			Up, < 0.01
25498		Dn, < 0.1	
25500	Dn, < 0.1	Dn, < 0.1	
25505			Dn, < 0.1
25507	Up, < 0.1		
25508	Up, < 0.01	Up, < 0.01	Dn, < 0.1
25515	Up, < 0.1		Dn, < 0.1
25517	Up, < 0.1		
25522		Up, < 0.1	
25528	Up, < 0.1	Up, < 0.1	
25529			Dn, < 0.1
25533		Up, < 0.1	
25535			Dn, < 0.1
25537	Up, < 0.1	Up, < 0.01	
25538		Up, < 0.1	
25539		Up, < 0.1	
25544		Up, < 0.1	Dn, < 0.1
25545	Up, < 0.1	Up, < 0.1	
25557			Dn, < 0.1
25566	Up, < 0.1	Up, < 0.1	Dn, < 0.1
25582			Dn, < 0.1
25595	Up, < 0.1		
25596			Dn, < 0.1
25602			Dn, < 0.1
25612	Dn, < 0.1	Dn, < 0.1	
25627			Dn, < 0.1
25628	Dn, < 0.001	Dn, < 0.01	
25698			Dn, < 0.1
25721			Dn, < 0.1
25739		Dn, < 0.1	
25757			Up, < 0.1
25759	Dn, < 0.001	Dn, < 0.01	
25761	Dn, < 0.01	Dn, < 0.01	
25769	Up, < 0.1	Up, < 0.1	
25786	Up, < 0.1	Up, < 0.1	
25799		Up, < 0.1	
25807	Dn, < 0.1	Dn, < 0.1	
25810		Up, < 0.1	
25814	Up, < 0.1	Up, < 0.01	
25816			Dn, < 0.1
25817		Up, < 0.1	
25829	Up, < 0.1	Up, < 0.01	
25831		Up, < 0.1	
25838		Up, < 0.1	
25850	Up, < 0.1	Up, < 0.01	
25869	Dn, < 0.1	Dn, < 0.1	Dn, < 0.1
25898	Up, < 0.1	Up, < 0.01	
25914			Dn, < 0.1
26015			Dn, < 0.1
26017	Dn, < 0.1		
26018	Dn, < 0.1		
26019	Dn, < 0.1		
26020	Dn, < 0.1		
26021	Dn, < 0.1		Dn, < 0.1
26024			Dn, < 0.1
26025			Dn, < 0.1
26026			Dn, < 0.1
26028			Dn, < 0.1
26034			Dn, < 0.1
26035			Dn, < 0.1
26036			Dn, < 0.1
26038			Dn, < 0.1
26039			Dn, < 0.1
26042			Dn, < 0.01
26045	Dn, < 0.1		
26046			Dn, < 0.1
26048			Dn, < 0.1
26049			Dn, < 0.1
26050			Dn, < 0.1
26053			Dn, < 0.1
26054			Dn, < 0.01
26060	Up, < 0.1		Dn, < 0.1
26064			Dn, < 0.1
26065			Dn, < 0.01
26097	Up, < 0.1		
26102			Dn, < 0.1
26114			Dn, < 0.1
26122		Up, < 0.1	
26137	Dn, < 0.1	Dn, < 0.1	
26157	Up, < 0.1	Up, < 0.1	
26158		Up, < 0.1	
26159	Dn, < 0.1		Up, < 0.01
26183	Up, < 0.1	Up, < 0.1	
26186			Up, < 0.1
26207	Up, < 0.1	Up, < 0.1	
26224	Up, < 0.1	Up, < 0.01	
26237	Up, < 0.1	Up, < 0.01	
26257		Up, < 0.1	
26272	Up, < 0.1	Up, < 0.1	Dn, < 0.1
26276	Dn, < 0.1	Dn, < 0.01	
26291			Up, < 0.1
26302	Up, < 0.1	Up, < 0.1	
26312	Up, < 0.01	Up, < 0.1	
26328			Up, < 0.1
26342	Up, < 0.01	Up, < 0.01	
26343		Up, < 0.1	
26454	Dn, < 0.001	Dn, < 0.001	
26468	Dn, < 0.1	Dn, < 0.01	Up, < 0.1
26497			Up, < 0.1
26508			Up, < 0.01
26516			Up, < 0.1
26518			Dn, < 0.01
26529	Dn, < 0.1	Dn, < 0.1	
26532	Dn, < 0.1	Dn, < 0.1	
26537	Up, < 0.1	Up, < 0.01	Dn, < 0.01
26538	Dn, < 0.01	Dn, < 0.01	
26539	Up, < 0.1	Up, < 0.1	
26540			Dn, < 0.1
26543	Up, < 0.1		
26569			Dn, < 0.1
26570	Up, < 0.1	Up, < 0.1	
26577			Dn, < 0.1
26587	Up, < 0.1	Up, < 0.1	
26591			Dn, < 0.1
26606			Dn, < 0.1
26611	Dn, < 0.1		
26626		Dn, < 0.1	
26630	Dn, < 0.1		
26638	Dn, < 0.1	Dn, < 0.1	
26666	Up, < 0.1	Up, < 0.1	
26727	Up, < 0.1	Up, < 0.1	
26729		Up, < 0.1	Dn, < 0.01
26747			Dn, < 0.1
26749			Dn, < 0.1
26755		Up, < 0.1	Dn, < 0.01
26763			Dn, < 0.1
26778	Up, < 0.1	Up, < 0.1	
26795	Up, < 0.1		
26820			Up, < 0.1
26832	Dn, < 0.01	Dn, < 0.1	
26851			Dn, < 0.1
26855	Dn, < 0.1		
26857	Dn, < 0.1		
26858	Up, < 0.1		
26876	Up, < 0.1	Up, < 0.01	
26882	Dn, < 0.01	Dn, < 0.01	
26900		Dn, < 0.1	
26923			Up, < 0.1
26958		Dn, < 0.1	
26983	Dn, < 0.1		
27004	Dn, < 0.1		
27034	Dn, < 0.1		
27036			Up, < 0.1
27060		Up, < 0.1	
27080	Dn, < 0.1		
27087		Up, < 0.01	
27106		Dn, < 0.1	
27111	Up, < 0.1		
27114	Dn, < 0.1	Dn, < 0.1	
27141	Up, < 0.1	Up, < 0.1	
27145			Up, < 0.1
27147			Up, < 0.1
27148			Up, < 0.1
27157	Up, < 0.1	Up, < 0.01	
27159	Up, < 0.1	Up, < 0.1	
27183			Up, < 0.1
27189			Dn, < 0.1
27190	Dn, < 0.1		Up, < 0.1
27201			Dn, < 0.1
27285		Up, < 0.1	
27301	Up, < 0.1	Up, < 0.01	
27329			Up, < 0.1
27336	Dn, < 0.1	Dn, < 0.1	
27345			Up, < 0.1
27397			Dn, < 0.1
27404			Dn, < 0.1
27415	Up, < 0.1		
27424	Up, < 0.1		
27425	Up, < 0.001	Up, < 0.01	
27430	Up, < 0.01		Dn, < 0.1
27436			Dn, < 0.01
27471	Up, < 0.1	Up, < 0.1	
27478	Up, < 0.01	Up, < 0.01	
27486			Dn, < 0.1
27493		Up, < 0.1	
27502		Up, < 0.1	
27504		Up, < 0.1	
27509		Up, < 0.1	
27513			Dn, < 0.1
27521			Dn, < 0.1
27523			Dn, < 0.1
27529	Up, < 0.1		
27532			Dn, < 0.01
27534			Dn, < 0.1
27547			Dn, < 0.1
27549	Up, < 0.1		
27592		Dn, < 0.1	
27624	Dn, < 0.1	Dn, < 0.1	
27634			Dn, < 0.01
27671			Up, < 0.1
27676	Up, < 0.01	Up, < 0.01	
27694			Dn, < 0.1
27700			Dn, < 0.1
27727			Dn, < 0.1
27729		Dn, < 0.1	
27730			Dn, < 0.1
27765		Up, < 0.1	
27767	Up, < 0.1		Up, < 0.1
27800			Dn, < 0.1
27812			Dn, < 0.1
27814			Up, < 0.1
27841	Up, < 0.1		
27860	Up, < 0.1	Up, < 0.01	
27871			Up, < 0.1
27881			Dn, < 0.1
27890	Up, < 0.1		
27934	Dn, < 0.1		Up, < 0.1
27956		Up, < 0.1	Dn, < 0.1
27957			Dn, < 0.1
27976	Up, < 0.1	Up, < 0.1	
27995			Dn, < 0.1
28003	Up, < 0.1		
28014			Dn, < 0.1
28015			Dn, < 0.1
28034	Up, < 0.1		
28071	Dn, < 0.1		
28104	Up, < 0.1		
28149	Up, < 0.001	Up, < 0.01	
28193	Up, < 0.1	Up, < 0.1	
28214		Up, < 0.1	
28222	Dn, < 0.1	Dn, < 0.1	
28262		Dn, < 0.1	
28266		Up, < 0.1	
28267			Dn, < 0.1
28282			Up, < 0.1
28287	Up, < 0.01	Up, < 0.1	
28306	Up, < 0.1	Up, < 0.01	Dn, < 0.1
28309	Up, < 0.1	Up, < 0.1	
28310	Dn, < 0.1		Dn, < 0.1
28362			Dn, < 0.01
28408	Up, < 0.1		
28549		Up, < 0.1	
28634			Up, < 0.1
28662	Up, < 0.1	Up, < 0.1	Dn, < 0.1
28710	Up, < 0.1		
28716			Dn, < 0.1
28742	Up, < 0.1	Up, < 0.1	
28788			Up, < 0.1
28795			Dn, < 0.01
28803			Dn, < 0.1
28810	Dn, < 0.1	Dn, < 0.01	
28844		Up, < 0.1	
28989			Dn, < 0.1
29071	Up, < 0.1	Up, < 0.1	Dn, < 0.1
29077	Dn, < 0.1		
29093		Up, < 0.1	
29094		Dn, < 0.1	
29121			Up, < 0.1
29177	Up, < 0.1	Up, < 0.1	
29209		Up, < 0.1	
29250		Up, < 0.1	
29251	Up, < 0.1		
29263	Up, < 0.1	Up, < 0.1	
29277		Up, < 0.1	
29293	Up, < 0.001	Up, < 0.01	
29308		Dn, < 0.1	
29316			Up, < 0.01
29318	Dn, < 0.1	Dn, < 0.1	
29321		Dn, < 0.1	
29330	Dn, < 0.01	Dn, < 0.1	
29331	Dn, < 0.1		
29339	Dn, < 0.1	Dn, < 0.1	
29374			Up, < 0.01
29405	Dn, < 0.1	Dn, < 0.01	
29424		Up, < 0.1	
29428	Dn, < 0.1		
29430			Dn, < 0.1
29456	Dn, < 0.1		
29473			Dn, < 0.1
29484	Dn, < 0.01	Dn, < 0.1	
29513	Up, < 0.1	Up, < 0.1	
29517			Dn, < 0.1
29543	Dn, < 0.1		Dn, < 0.1
29555			Dn, < 0.1
29556	Up, < 0.1	Up, < 0.01	
29557		Up, < 0.1	Dn, < 0.1
29561	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
29562			Up, < 0.1
29570			Up, < 0.1
29572	Up, < 0.1	Up, < 0.1	
29575	Dn, < 0.1	Dn, < 0.1	
29577			Up, < 0.1
29585		Up, < 0.1	
29596		Up, < 0.1	
29605		Up, < 0.1	
29606	Up, < 0.1	Up, < 0.01	
29607			Up, < 0.1
29613		Up, < 0.1	
29614	Up, < 0.01	Up, < 0.01	
29620			Up, < 0.1
29631	Up, < 0.1	Up, < 0.01	
29635	Up, < 0.1		
29647	Up, < 0.1		Dn, < 0.01
29654	Up, < 0.1	Up, < 0.1	
29661		Up, < 0.1	
29663	Dn, < 0.01		
29671		Up, < 0.1	
29677		Dn, < 0.1	
29679		Up, < 0.1	
29686	Up, < 0.1	Up, < 0.1	
29690			Up, < 0.1
29691	Up, < 0.1	Up, < 0.1	
29700			Up, < 0.1
29721	Up, < 0.001	Up, < 0.01	
29738		Up, < 0.1	
29749	Up, < 0.1		Dn, < 0.1
29769	Up, < 0.1	Up, < 0.01	
29805		Up, < 0.1	
29814			Dn, < 0.1
29851		Up, < 0.1	
29873	Up, < 0.1	Up, < 0.01	
29884	Up, < 0.1	Up, < 0.01	
29910	Dn, < 0.1	Dn, < 0.1	
29920	Dn, < 0.1		
29923			Up, < 0.1
29933	Dn, < 0.001	Dn, < 0.1	
29951	Dn, < 0.1	Dn, < 0.1	
29952	Dn, < 0.1	Dn, < 0.1	
29954	Dn, < 0.1	Dn, < 0.01	
29974			Dn, < 0.1
29977			Dn, < 0.1
29991	Up, < 0.1		Dn, < 0.1
30002	Up, < 0.1	Up, < 0.1	
30011			Up, < 0.1
30012			Dn, < 0.01
30016	Dn, < 0.1	Dn, < 0.1	
30021		Dn, < 0.1	Up, < 0.1
30022	Dn, < 0.1		
30026	Up, < 0.1		Dn, < 0.1
30027	Dn, < 0.1	Dn, < 0.1	
30029		Dn, < 0.1	
30036			Up, < 0.1
30041			Up, < 0.1
30051			Up, < 0.1
30074			Up, < 0.1
30079			Up, < 0.1
30081			Up, < 0.01
30084			Up, < 0.1
30107			Up, < 0.1
30132			Up, < 0.1
30156			Up, < 0.1
30157	Dn, < 0.1	Dn, < 0.1	
30194		Dn, < 0.1	
30216			Up, < 0.1
30222			Up, < 0.01
30230			Up, < 0.1
30248			Up, < 0.1
30265		Dn, < 0.1	
30270	Up, < 0.1	Up, < 0.1	
30279			Dn, < 0.01
30292	Up, < 0.1	Up, < 0.1	
30293			Up, < 0.1
30360			Up, < 0.01
30368	Up, < 0.1		
30387			Dn, < 0.1
30388		Dn, < 0.1	
30407			Dn, < 0.1
30412		Dn, < 0.1	
30421			Up, < 0.1
30436		Dn, < 0.1	Up, < 0.1
30438			Up, < 0.1
30441	Up, < 0.1	Up, < 0.01	
30445			Up, < 0.1
30454	Up, < 0.1	Up, < 0.1	
30455	Dn, < 0.1	Dn, < 0.01	
30456	Up, < 0.01	Up, < 0.1	
30462			Up, < 0.1
30472	Up, < 0.1	Up, < 0.01	
30474	Up, < 0.1		
30475	Up, < 0.1	Up, < 0.01	
30482		Up, < 0.1	
30484	Dn, < 0.01	Dn, < 0.1	
30506	Up, < 0.01		
30510	Up, < 0.1	Up, < 0.1	
30526			Up, < 0.01
30532			Up, < 0.1
30554	Up, < 0.001	Up, < 0.001	
30570	Dn, < 0.1	Dn, < 0.1	
30589			Dn, < 0.1
30597			Dn, < 0.1
30600	Up, < 0.1	Up, < 0.01	
30601	Up, < 0.1		
30666			Dn, < 0.1
30669			Up, < 0.1
30670	Up, < 0.1	Up, < 0.1	
30677			Up, < 0.1
30707			Up, < 0.1
30719			Up, < 0.1
30721			Dn, < 0.1
30725			Up, < 0.1
30726			Dn, < 0.1
30727		Dn, < 0.1	
30728			Up, < 0.1
30740	Dn, < 0.1	Dn, < 0.01	
30760			Dn, < 0.1
30771			Up, < 0.1
30781	Dn, < 0.1	Dn, < 0.1	
30848	Dn, < 0.1	Dn, < 0.01	
30910			Up, < 0.1
30927		Up, < 0.1	
30929	Up, < 0.1	Up, < 0.1	
30959			Dn, < 0.1
31002			Dn, < 0.1
31042	Dn, < 0.1	Dn, < 0.1	
31056	Dn, < 0.1	Dn, < 0.1	
31057	Dn, < 0.1		Up, < 0.1
31121	Up, < 0.1	Up, < 0.1	
31131	Up, < 0.01	Up, < 0.01	
31132	Dn, < 0.1		
31146			Dn, < 0.01
31149		Up, < 0.1	
31152	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
31163	Dn, < 0.1	Dn, < 0.1	
31198	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
31204	Dn, < 0.1	Dn, < 0.01	
31207	Dn, < 0.1		
31215			Up, < 0.1
31229		Up, < 0.1	
31241	Up, < 0.1	Up, < 0.01	
31253		Dn, < 0.1	
31260	Dn, < 0.1		Up, < 0.1
31261	Dn, < 0.01	Dn, < 0.1	
31270	Up, < 0.1	Up, < 0.1	
31291		Up, < 0.1	
31294			Dn, < 0.1
31328	Up, < 0.1	Up, < 0.1	
31350	Dn, < 0.01	Dn, < 0.001	Up, < 0.1
31351	Up, < 0.1		
31357	Up, < 0.1		
31375	Dn, < 0.01	Dn, < 0.1	
31391	Dn, < 0.1		
31409			Up, < 0.1
31427	Up, < 0.1	Up, < 0.1	
31459	Up, < 0.1		
31475			Up, < 0.1
31494	Up, < 0.1	Up, < 0.1	
31522			Dn, < 0.1
31555		Up, < 0.1	
31630			Up, < 0.1
31677	Up, < 0.1	Up, < 0.1	
31680	Dn, < 0.01	Dn, < 0.1	
31733			Dn, < 0.1
31734			Up, < 0.1
31746			Dn, < 0.1
31791	Dn, < 0.1		
31800			Up, < 0.1
31815	Dn, < 0.1		Dn, < 0.1
31817		Dn, < 0.01	
31826			Dn, < 0.1
31853			Dn, < 0.1
31859			Dn, < 0.1
31864			Dn, < 0.1
31880	Dn, < 0.1		
31887			Dn, < 0.1
31892		Up, < 0.1	
31905	Dn, < 0.1		
31908		Up, < 0.1	
31969		Up, < 0.1	
32000	Dn, < 0.01		
32043			Dn, < 0.1
32063			Dn, < 0.1
32066		Up, < 0.1	
32071			Dn, < 0.1
32077		Up, < 0.1	
32157	Up, < 0.1	Up, < 0.01	
32158		Up, < 0.1	
32176	Dn, < 0.1	Dn, < 0.1	
32183		Dn, < 0.1	Dn, < 0.1
32184			Dn, < 0.1
32185			Up, < 0.1
32206	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
32208	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
32210			Dn, < 0.1
32243	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
32272	Dn, < 0.1	Dn, < 0.1	
32273	Dn, < 0.1	Dn, < 0.1	
32284	Dn, < 0.1	Dn, < 0.1	
32291			Dn, < 0.01
32317	Up, < 0.1	Up, < 0.01	
32323			Up, < 0.1
32337		Up, < 0.1	
32352		Up, < 0.1	
32360	Up, < 0.1		
32374		Up, < 0.1	
32384		Up, < 0.1	
32400		Up, < 0.1	
32401			Up, < 0.1
32405			Up, < 0.1
32406		Up, < 0.1	
32428	Dn, < 0.1		Up, < 0.01
32447			Up, < 0.01
32449			Up, < 0.1
32451		Up, < 0.1	
32462	Dn, < 0.1	Dn, < 0.1	
32463			Up, < 0.1
32465	Dn, < 0.1	Dn, < 0.01	
32498		Dn, < 0.1	
32499		Up, < 0.1	Dn, < 0.1
32500		Up, < 0.1	Dn, < 0.1
32501	Dn, < 0.1		
32522	Up, < 0.1		
32529			Dn, < 0.1
32543	Dn, < 0.01		
32673	Up, < 0.1		
32689	Dn, < 0.1	Dn, < 0.1	
32726		Up, < 0.1	
32736	Up, < 0.1	Up, < 0.1	
32777			Up, < 0.1
32790	Up, < 0.1		
32807	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
32857			Up, < 0.1
32863			Dn, < 0.1
32902			Up, < 0.1
32904			Up, < 0.01
32923			Up, < 0.1
32953	Dn, < 0.1	Dn, < 0.1	
32968	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
32970	Dn, < 0.01	Dn, < 0.001	
32971	Dn, < 0.1		
32972		Dn, < 0.1	
32976	Dn, < 0.1		Up, < 0.1
32981	Up, < 0.01	Up, < 0.1	Up, < 0.1
32983	Up, < 0.1		
33003			Up, < 0.1
33010	Dn, < 0.1	Dn, < 0.1	
33011			Dn, < 0.1
33018	Dn, < 0.1		
33019	Up, < 0.1		
33023	Dn, < 0.1		
33035			Dn, < 0.01
33043		Up, < 0.1	
33045	Dn, < 0.01	Dn, < 0.1	
33066			Up, < 0.01
33067	Dn, < 0.1	Dn, < 0.01	
33088		Up, < 0.1	
33097			Dn, < 0.1
33101	Dn, < 0.1		Up, < 0.1
33127			Dn, < 0.01
33150			Up, < 0.1
33154	Up, < 0.1	Up, < 0.1	Up, < 0.1
33161			Up, < 0.1
33188	Up, < 0.01	Up, < 0.001	
33204		Up, < 0.1	
33211	Dn, < 0.01	Dn, < 0.1	
33213			Dn, < 0.1
33214	Dn, < 0.01	Dn, < 0.01	
33215	Dn, < 0.1	Dn, < 0.1	
33216	Up, < 0.1	Up, < 0.1	
