Row_ID	p_cat|groups|oily-norm	p_cat|base|sebum	p_cat|base|skicon
14818	< 0.1		
14827		< 0.1	< 0.1
14831			< 0.1
14837			< 0.1
14842			< 0.1
14844	< 0.1	< 0.01	
14855	< 0.01	< 0.01	
14858	< 0.1	< 0.1	
14861		< 0.1	
14864			< 0.1
14866			< 0.1
14870			< 0.1
14884			< 0.1
14885			< 0.01
14887		< 0.1	< 0.1
14895			< 0.1
14897		< 0.1	< 0.01
14906		< 0.1	
14917		< 0.1	< 0.1
14919			< 0.1
14921		< 0.1	
14925		< 0.1	
14928		< 0.1	
14932			< 0.01
14933			< 0.1
14935			< 0.01
14937		< 0.1	
14941			< 0.1
14943		< 0.1	
14947			< 0.1
14948		< 0.1	< 0.1
14949		< 0.1	
14950	< 0.1	< 0.1	
14951			< 0.1
14952		< 0.01	
14962			< 0.01
14970			< 0.1
14971	< 0.1		
14972		< 0.1	
14976		< 0.1	
14988	< 0.1	< 0.1	< 0.01
14993			< 0.1
14994			< 0.1
14996	< 0.1		
14999	< 0.1	< 0.1	< 0.1
15001		< 0.1	
15002			< 0.01
15006	< 0.01	< 0.1	< 0.1
15007			< 0.1
15009			< 0.1
15010	< 0.1	< 0.1	
15014			< 0.1
15033			< 0.1
15038	< 0.1	< 0.1	< 0.01
15044			< 0.1
15056		< 0.1	< 0.1
15059	< 0.1	< 0.1	
15060		< 0.1	
15065	< 0.1	< 0.1	< 0.1
15067			< 0.1
15068	< 0.1		
15072		< 0.1	
15084		< 0.1	
15086			< 0.1
15093			< 0.1
15094			< 0.1
15099			< 0.01
15101			< 0.1
15107			< 0.1
15109		< 0.1	< 0.1
15111	< 0.001	< 0.001	
15113	< 0.1		
15116			< 0.1
15120	< 0.1	< 0.1	
15121	< 0.01	< 0.01	< 0.01
15126			< 0.1
15128		< 0.1	
15129	< 0.1	< 0.1	
15130	< 0.01	< 0.1	< 0.01
15131		< 0.1	< 0.1
15133	< 0.1	< 0.1	< 0.01
15140		< 0.1	
15145			< 0.1
15159	< 0.1		< 0.01
15165			< 0.01
15167		< 0.1	
15169	< 0.1	< 0.01	< 0.1
15174		< 0.1	
15183	< 0.1	< 0.1	
15184		< 0.1	
15191			< 0.001
15196			< 0.1
15200			< 0.1
15210	< 0.1	< 0.1	
15218			< 0.1
15233	< 0.1	< 0.1	
15235	< 0.1		
15237			< 0.01
15239	< 0.1	< 0.1	< 0.1
15240		< 0.1	< 0.1
15241		< 0.1	
15249			< 0.1
15258		< 0.1	< 0.01
15266			< 0.1
15268			< 0.1
15269		< 0.1	
15270	< 0.1	< 0.1	
15273		< 0.1	< 0.1
15274			< 0.01
15279			< 0.1
15286		< 0.1	
15289			< 0.1
15294			< 0.1
15296			< 0.1
15297			< 0.1
15298	< 0.01	< 0.01	< 0.1
15303	< 0.1	< 0.1	< 0.01
15312			< 0.01
15313			< 0.1
15322		< 0.1	
15323			< 0.1
15330			< 0.1
15331		< 0.1	
15332	< 0.1	< 0.1	< 0.1
15340		< 0.1	
15350	< 0.1	< 0.1	
15358			< 0.1
15360			< 0.1
15361		< 0.1	< 0.1
15365			< 0.01
15366			< 0.1
15371	< 0.1	< 0.1	
15374	< 0.1	< 0.1	
15375			< 0.1
15376			< 0.1
15380	< 0.1	< 0.1	
15390			< 0.1
15391		< 0.1	
15392		< 0.1	
15396			< 0.1
15401			< 0.1
15408	< 0.1	< 0.1	
15409			< 0.1
15410	< 0.1	< 0.1	
15412	< 0.1	< 0.1	
15413	< 0.1		
15418		< 0.1	< 0.1
15421	< 0.1		
15422			< 0.1
15423			< 0.1
15426	< 0.1	< 0.1	
15428			< 0.1
15439		< 0.1	
15444		< 0.1	
15448		< 0.1	
15450	< 0.1		
15454		< 0.1	
15468	< 0.1	< 0.1	
15476			< 0.1
15478	< 0.1	< 0.1	
15482			< 0.1
15483	< 0.1		
15486	< 0.1		
15488		< 0.1	
15491		< 0.1	
15494			< 0.1
15497			< 0.1
15502			< 0.01
15510			< 0.1
15512			< 0.1
15514			< 0.1
15515		< 0.1	
15518			< 0.1
15521		< 0.1	
15523	< 0.1		< 0.01
15524	< 0.1		
15525			< 0.1
15530		< 0.1	< 0.1
15533		< 0.1	
15535			< 0.01
15536	< 0.1	< 0.1	< 0.1
15542			< 0.1
15543	< 0.1		< 0.1
15548			< 0.1
15550			< 0.1
15552			< 0.1
15562	< 0.1	< 0.1	
15565			< 0.01
15566			< 0.1
15568			< 0.1
15569			< 0.1
15580	< 0.1	< 0.1	
15581	< 0.1	< 0.1	
15583	< 0.1		
15598			< 0.1
15599		< 0.1	
15604			< 0.1
15605			< 0.1
15607			< 0.1
15611			< 0.1
15618			< 0.1
15627			< 0.01
15635			< 0.1
15636		< 0.1	
15651			< 0.1
15653		< 0.1	
15658			< 0.1
15673			< 0.1
15675			< 0.1
15676			< 0.001
15677	< 0.1	< 0.1	< 0.1
15682	< 0.1	< 0.1	
15685			< 0.1
15687	< 0.01	< 0.1	
15692			< 0.1
15695		< 0.1	< 0.01
15698	< 0.1		< 0.001
15707		< 0.1	< 0.01
15712			< 0.1
15717		< 0.1	
15718	< 0.1		< 0.1
15720	< 0.1	< 0.1	
15726	< 0.001	< 0.001	< 0.001
15733		< 0.1	< 0.1
15735			< 0.1
15747			< 0.001
15749		< 0.1	< 0.1
15755	< 0.1		
15756			< 0.1
15758			< 0.01
15764		< 0.1	
15765			< 0.1
15766		< 0.1	
15767		< 0.1	
15771			< 0.1
15772			< 0.1
15774			< 0.01
15775			< 0.01
15779			< 0.1
15781			< 0.1
15793	< 0.1		
15797		< 0.1	< 0.1
15800	< 0.1		< 0.1
15804			< 0.001
15809			< 0.1
15827			< 0.1
15830		< 0.1	
15834		< 0.1	
15837			< 0.1
15840	< 0.1		
15843			< 0.1
15849			< 0.1
15851	< 0.1		
15857		< 0.1	< 0.01
15858	< 0.1		< 0.1
15865			< 0.1
15875		< 0.1	< 0.01
15877	< 0.1		< 0.01
15878			< 0.01
15881			< 0.1
15885		< 0.1	
15888	< 0.1		
15889		< 0.1	< 0.1
15896	< 0.1		
15898	< 0.1	< 0.1	
15902			< 0.01
15903	< 0.1		
15904			< 0.1
15911			< 0.1
15912		< 0.1	< 0.01
15916			< 0.1
15918		< 0.1	
15919			< 0.1
15921			< 0.1
15924			< 0.1
15925	< 0.1	< 0.01	< 0.1
15927		< 0.1	< 0.1
15928	< 0.1	< 0.1	
15930	< 0.1	< 0.1	< 0.1
15938		< 0.1	
15943	< 0.1		
15944			< 0.1
15954	< 0.1		
15955		< 0.1	< 0.1
15958			< 0.1
15959			< 0.1
15977			< 0.1
15978	< 0.01	< 0.1	
15980	< 0.1		
15982		< 0.1	
15992			< 0.1
15995		< 0.1	
16005		< 0.01	
16006			< 0.1
16008	< 0.1	< 0.1	
16009			< 0.1
16010			< 0.1
16011			< 0.1
16015			< 0.1
16020	< 0.1		< 0.1
16023	< 0.1	< 0.1	< 0.1
16028			< 0.1
16029	< 0.1		
16035			< 0.1
16037	< 0.01	< 0.1	
16039			< 0.01
16042			< 0.1
16045	< 0.01	< 0.1	< 0.1
16048	< 0.1		
16049			< 0.1
16051		< 0.01	
16053			< 0.1
16054			< 0.1
16066	< 0.1		
16072			< 0.1
16075			< 0.1
16077	< 0.1	< 0.1	
16078			< 0.1
16081			< 0.1
16082		< 0.1	< 0.01
16083		< 0.1	
16084			< 0.1
16089			< 0.1
16090		< 0.1	
16094	< 0.1	< 0.1	
16098	< 0.1		
16099	< 0.01	< 0.1	
16103		< 0.1	
16111			< 0.1
16115			< 0.1
16117		< 0.1	
16126			< 0.01
16129			< 0.1
16131		< 0.1	
16135	< 0.1		
16136			< 0.1
16141			< 0.1
16144			< 0.1
16152			< 0.001
16153			< 0.1
16154			< 0.1
16161		< 0.1	
16162			< 0.1
16168			< 0.01
16169		< 0.1	
16170		< 0.1	< 0.1
16171		< 0.1	
16176		< 0.1	
16177	< 0.1		
16183			< 0.01
16185			< 0.1
16187		< 0.1	
16197			< 0.01
16198			< 0.1
16199	< 0.1		
16200	< 0.1		
16201		< 0.1	< 0.1
16207			< 0.01
16209		< 0.1	
16219			< 0.1
16220			< 0.1
16224		< 0.1	
16227			< 0.1
16229			< 0.1
16230	< 0.1		
16231			< 0.1
16234			< 0.1
16235		< 0.1	
16237			< 0.1
16238		< 0.1	< 0.1
16241			< 0.1
16250	< 0.1		
16252			< 0.1
16260			< 0.1
16262		< 0.1	< 0.1
16264			< 0.1
16269			< 0.1
16274		< 0.1	
16284		< 0.1	
16287			< 0.1
16288	< 0.1	< 0.1	
16289			< 0.1
16301	< 0.1	< 0.1	
16303			< 0.1
16304		< 0.1	< 0.1
16306	< 0.1		
16308			< 0.1
16315		< 0.1	
16316			< 0.1
16330			< 0.1
16331		< 0.1	< 0.01
16337	< 0.1		
16339	< 0.1		< 0.1
16344			< 0.01
16348			< 0.1
16351		< 0.1	< 0.1
16359			< 0.1
16364			< 0.1
16368	< 0.1		
16377			< 0.1
16378			< 0.1
16379			< 0.1
16380			< 0.1
16382			< 0.01
16384			< 0.1
16388	< 0.1	< 0.1	
16393		< 0.1	< 0.1
16396			< 0.1
16397	< 0.1		
16400	< 0.1	< 0.1	
16405			< 0.1
16409			< 0.1
16410	< 0.1		
16422			< 0.1
16430			< 0.1
16439	< 0.1		
16444		< 0.1	
16445	< 0.1	< 0.1	< 0.01
16448		< 0.1	
16452		< 0.1	
16455			< 0.01
16458	< 0.1	< 0.1	
16460	< 0.1		
16461	< 0.1	< 0.1	
16462		< 0.1	
16470	< 0.1	< 0.1	
16473	< 0.01	< 0.1	
16475	< 0.1	< 0.1	
16490			< 0.01
16501	< 0.1		
16504	< 0.1	< 0.1	
16514		< 0.1	
16518		< 0.1	
16522		< 0.1	< 0.001
16532			< 0.1
16543			< 0.1
16546			< 0.1
16564	< 0.1	< 0.01	
16568	< 0.1	< 0.1	
16570	< 0.1	< 0.01	
16571			< 0.01
16576	< 0.1		
16578		< 0.1	
16580	< 0.1	< 0.01	
16584		< 0.1	
16588			< 0.1
16590	< 0.1	< 0.1	
16593	< 0.1		< 0.1
16602		< 0.1	
16606		< 0.1	
16608		< 0.1	< 0.1
16610	< 0.1		
16621			< 0.1
16649	< 0.1		< 0.1
16682		< 0.1	
16683		< 0.1	
16684	< 0.01	< 0.001	< 0.1
16687			< 0.1
16700	< 0.1		
16727	< 0.1		
16743			< 0.1
16756	< 0.1		
16761			< 0.1
16764		< 0.1	
16765			< 0.1
16781	< 0.1		< 0.01
16782			< 0.1
16784			< 0.1
16785			< 0.1
16788			< 0.01
16789	< 0.1		
16794			< 0.1
16795			< 0.1
16802			< 0.1
16803	< 0.1	< 0.1	
16808		< 0.1	< 0.1
16811		< 0.1	
16815	< 0.1	< 0.1	< 0.1
16816		< 0.1	< 0.1
16821		< 0.1	
16822		< 0.01	< 0.1
16824			< 0.1
16826	< 0.1	< 0.1	
16829			< 0.1
16834		< 0.1	< 0.1
16845			< 0.1
16852			< 0.1
16853	< 0.1	< 0.1	< 0.1
16857		< 0.1	< 0.1
16869	< 0.01	< 0.01	< 0.01
16870	< 0.1	< 0.01	< 0.1
16877			< 0.1
16881			< 0.1
16882			< 0.1
16883			< 0.001
16893		< 0.1	
16903			< 0.01
16915	< 0.1	< 0.1	
16924		< 0.1	
16929	< 0.1	< 0.01	< 0.1
16940			< 0.1
16945			< 0.1
16952	< 0.1	< 0.1	< 0.1
16954		< 0.1	
16955			< 0.1
16961	< 0.1	< 0.1	
16971			< 0.01
16979			< 0.1
16990			< 0.1
16995		< 0.1	
17006		< 0.1	
17015	< 0.1		< 0.01
17022	< 0.1	< 0.1	
17023	< 0.1	< 0.1	
17026		< 0.1	
17054			< 0.01
17056			< 0.1
17058			< 0.01
17060			< 0.1
17064		< 0.1	
17067			< 0.1
17070	< 0.1	< 0.1	
17072			< 0.1
17079			< 0.1
17080			< 0.1
17081	< 0.1	< 0.01	
17084			< 0.1
17085		< 0.1	
17090			< 0.1
17091		< 0.1	
17093			< 0.01
17112			< 0.1
17118			< 0.1
17125	< 0.1	< 0.1	
17131		< 0.1	
17140			< 0.1
17141			< 0.1
17144			< 0.1
17145			< 0.1
17146	< 0.1	< 0.01	
17148		< 0.1	
17158		< 0.1	< 0.01
17163			< 0.1
17165	< 0.1	< 0.001	
17166			< 0.1
17172	< 0.1		
17219	< 0.1	< 0.1	
17260			< 0.1
17262			< 0.1
17266			< 0.1
17270			< 0.1
17273		< 0.1	
17274			< 0.1
17283			< 0.1
17288		< 0.1	< 0.001
17291			< 0.1
17299	< 0.1	< 0.1	< 0.1
17303			< 0.1
17304			< 0.1
17306		< 0.1	
17307		< 0.1	
17308	< 0.1	< 0.1	
17313	< 0.1		< 0.1
17325			< 0.1
17333		< 0.1	
17335			< 0.1
17343	< 0.1		
17345	< 0.1	< 0.01	
17357		< 0.1	
17358	< 0.01	< 0.01	
17362			< 0.1
17372		< 0.1	
17373	< 0.1	< 0.1	< 0.1
17375			< 0.1
17382	< 0.1		
17386			< 0.1
17389	< 0.1		
17396			< 0.1
17401	< 0.1	< 0.1	
17408	< 0.1	< 0.1	
17416	< 0.1	< 0.01	
17421			< 0.01
17425			< 0.1
17428	< 0.1	< 0.1	
17431	< 0.1	< 0.1	< 0.1
17432		< 0.1	
17433			< 0.1
17436	< 0.1	< 0.1	
17440			< 0.1
17443	< 0.1		
17446			< 0.1
17449			< 0.01
17451			< 0.1
17452		< 0.1	
17455	< 0.1		
17459	< 0.1		
17460			< 0.01
17461			< 0.01
17467		< 0.1	
17470	< 0.1	< 0.01	
17471			< 0.01
17472			< 0.1
17475			< 0.1
17490			< 0.1
17491	< 0.1		
17495			< 0.01
17498	< 0.1		< 0.1
17500			< 0.1
17509			< 0.01
17512			< 0.1
17513		< 0.1	
17520			< 0.1
17523		< 0.1	
17529			< 0.01
17530			< 0.1
17535			< 0.01
17539		< 0.1	
17540			< 0.01
17548			< 0.1
17549	< 0.01	< 0.01	
17551			< 0.1
17553	< 0.01	< 0.01	< 0.1
17554			< 0.1
17569		< 0.1	
17571			< 0.1
17574			< 0.1
17577			< 0.1
17585			< 0.1
17589		< 0.1	
17593	< 0.1		< 0.1
17601			< 0.01
17602	< 0.1		
17603		< 0.1	
17604	< 0.1	< 0.1	
17612			< 0.1
17616			< 0.1
17617			< 0.1
17619	< 0.01	< 0.1	< 0.1
17620			< 0.1
17622	< 0.1		
17625			< 0.01
17627			< 0.1
17630	< 0.01	< 0.01	< 0.1
17631	< 0.1	< 0.1	< 0.1
17634		< 0.1	< 0.1
17635	< 0.1		
17636			< 0.1
17637		< 0.1	
17639			< 0.01
17651			< 0.1
17657			< 0.1
17661	< 0.01		< 0.1
17668	< 0.1	< 0.1	
17672		< 0.1	
17677	< 0.1		
17687			< 0.1
17692			< 0.01
17699			< 0.1
17704	< 0.1	< 0.1	< 0.1
17705	< 0.1		
17706		< 0.1	
17716			< 0.1
17720	< 0.1	< 0.01	
17723	< 0.1		
17729			< 0.1
17732			< 0.1
17735			< 0.1
17738	< 0.1		
17742			< 0.1
17744		< 0.1	
17752			< 0.01
17781			< 0.1
17793			< 0.1
17799		< 0.1	
17827	< 0.1		< 0.001
17834		< 0.1	
17846			< 0.1
17848			< 0.01
17849	< 0.1		
17857	< 0.1		
17863	< 0.1	< 0.1	
17866		< 0.1	
17882	< 0.001	< 0.001	< 0.1
17885	< 0.1		< 0.1
17887			< 0.1
17898	< 0.1		
17899			< 0.1
17931	< 0.1		
17945	< 0.1		< 0.1
17952		< 0.1	
17967		< 0.1	
17969		< 0.1	< 0.1
17979		< 0.1	< 0.01
17983			< 0.1
17985			< 0.1
17987			< 0.01
17991			< 0.1
18001	< 0.1	< 0.1	< 0.1
18002			< 0.1
18006			< 0.1
18011	< 0.1	< 0.01	
18012			< 0.1
18019			< 0.1
18048			< 0.1
18049		< 0.1	< 0.1
18050			< 0.1
18054			< 0.1
18057			< 0.1
18059			< 0.1
18060			< 0.1
18065			< 0.1
18066		< 0.01	
18070			< 0.1
18073			< 0.01
18074			< 0.01
18076			< 0.1
18077		< 0.1	
18080			< 0.1
18084			< 0.01
18094	< 0.1		
18095			< 0.1
18103		< 0.1	
18106	< 0.01	< 0.01	
18109			< 0.1
18113	< 0.1	< 0.1	< 0.1
18117	< 0.1		
18123			< 0.1
18125			< 0.1
18127			< 0.01
18128		< 0.1	
18133		< 0.1	
18134			< 0.1
18135		< 0.1	< 0.1
18141	< 0.1		
18149	< 0.1	< 0.1	
18153			< 0.1
18157			< 0.1
18161			< 0.1
18166	< 0.1	< 0.1	
18185	< 0.1		
18191			< 0.01
18193			< 0.1
18197			< 0.1
18200	< 0.1	< 0.1	
18207		< 0.1	
18208	< 0.1	< 0.1	
18210		< 0.1	
18222		< 0.1	
18227	< 0.1	< 0.1	< 0.1
18235	< 0.01	< 0.1	< 0.1
18240	< 0.1		
18245		< 0.1	
18248			< 0.1
18253			< 0.01
18271			< 0.1
18272			< 0.1
18281		< 0.1	< 0.1
18288	< 0.1		
18295		< 0.1	
18304		< 0.1	< 0.1
18306			< 0.1
18311		< 0.1	
18317			< 0.1
18322			< 0.1
18325			< 0.1
18340			< 0.1
18342		< 0.1	< 0.1
18364			< 0.1
18365	< 0.1		
18366			< 0.1
18374			< 0.1
18377			< 0.1
18380	< 0.1	< 0.1	< 0.1
18381	< 0.1		
18400	< 0.1	< 0.1	
18402			< 0.1
18404			< 0.1
18409			< 0.1
18415		< 0.1	< 0.01
18419			< 0.1
18425			< 0.1
18435			< 0.01
18446	< 0.1	< 0.1	
18447			< 0.1
18451	< 0.1		
18453			< 0.1
18460		< 0.1	< 0.1
18470	< 0.1	< 0.1	
18477	< 0.1	< 0.01	< 0.01
18498		< 0.1	< 0.1
18508			< 0.1
18509			< 0.1
18519			< 0.01
18534	< 0.1	< 0.1	
18537			< 0.1
18539			< 0.1
18542			< 0.1
18551	< 0.1	< 0.1	
18558			< 0.1
18565		< 0.1	
18570			< 0.1
18580	< 0.1		
18583	< 0.1		
18584	< 0.1	< 0.1	
18587			< 0.01
18612			< 0.01
18613	< 0.1		< 0.1
18619	< 0.1	< 0.01	< 0.1
18625			< 0.1
18635	< 0.1		
18638		< 0.1	
18652		< 0.1	< 0.1
18659			< 0.1
18661	< 0.1	< 0.1	
18667	< 0.1		
18677		< 0.1	< 0.1
18683			< 0.001
18687			< 0.1
18698			< 0.1
18701			< 0.1
18704		< 0.1	
18714			< 0.1
18720			< 0.1
18727			< 0.01
18731		< 0.1	
18733		< 0.1	< 0.1
18739			< 0.1
18744			< 0.1
18749			< 0.1
18750	< 0.1	< 0.1	
18756			< 0.1
18757		< 0.1	
18778		< 0.1	
18795		< 0.1	
18804		< 0.1	< 0.1
18812			< 0.1
18813	< 0.1		
18821	< 0.1		
18823			< 0.1
18833			< 0.001
18838			< 0.1
18839	< 0.1		< 0.1
18844		< 0.1	
18845			< 0.1
18857		< 0.1	< 0.1
18862	< 0.1		
18867	< 0.1		
18875	< 0.1	< 0.1	
18880		< 0.1	
18881		< 0.1	
18884	< 0.1		
18887			< 0.1
18890			< 0.1
18895			< 0.1
18907	< 0.1		
18911		< 0.1	< 0.1
18915	< 0.1		
18924			< 0.1
18925			< 0.1
18926			< 0.1
18933			< 0.1
18937	< 0.1		
18939	< 0.1		
18941	< 0.1		
18943			< 0.1
18944		< 0.1	
18945		< 0.1	< 0.01
18946			< 0.1
18948			< 0.01
18954			< 0.1
18956		< 0.1	
18958		< 0.1	
18962	< 0.1		< 0.01
18964	< 0.1		
18969			< 0.1
18970	< 0.1		< 0.1
18973	< 0.1	< 0.1	
18975	< 0.1	< 0.1	< 0.1
18976		< 0.1	< 0.01
18977			< 0.1
18981	< 0.1	< 0.1	< 0.1
18991		< 0.1	< 0.1
18992	< 0.1		
18993			< 0.1
19003			< 0.1
19004			< 0.1
19006			< 0.1
19007			< 0.1
19014			< 0.01
19019			< 0.1
19022			< 0.1
19025	< 0.1	< 0.1	
19026	< 0.1		
19027	< 0.1		
19029		< 0.1	
19032	< 0.01	< 0.1	
19037	< 0.1		
19045	< 0.1	< 0.1	< 0.1
19047	< 0.1	< 0.01	
19069			< 0.1
19082			< 0.1
19088			< 0.1
19098			< 0.1
19103		< 0.1	
19111	< 0.01	< 0.01	
19112			< 0.1
19114		< 0.1	
19116		< 0.1	
19121	< 0.1	< 0.01	
19154	< 0.1	< 0.1	
19155	< 0.1	< 0.1	
19164	< 0.1	< 0.1	< 0.1
19178		< 0.1	
19182	< 0.1		< 0.1
19195			< 0.1
19201			< 0.1
19209		< 0.1	
19225			< 0.1
19226			< 0.1
19232	< 0.1	< 0.1	< 0.1
19238		< 0.1	
19242	< 0.1	< 0.01	
19244			< 0.1
19254			< 0.1
19258			< 0.1
19261			< 0.1
19263	< 0.1		< 0.01
19269			< 0.1
19270			< 0.1
19277			< 0.1
19282			< 0.1
19289			< 0.01
19298	< 0.1	< 0.1	
19302			< 0.01
19303			< 0.1
19304	< 0.1		< 0.1
19308			< 0.1
19311		< 0.1	< 0.1
19315	< 0.1	< 0.1	< 0.1
19324	< 0.1	< 0.1	< 0.1
19325			< 0.1
19326		< 0.1	
19334	< 0.1	< 0.1	< 0.01
19335			< 0.1
19337			< 0.1
19350		< 0.1	
19352			< 0.1
19355			< 0.1
19359			< 0.1
19361			< 0.1
19362	< 0.1	< 0.1	< 0.1
19363			< 0.1
19366	< 0.01	< 0.01	
19369	< 0.1	< 0.1	
19370	< 0.1	< 0.1	
19378			< 0.1
19381			< 0.1
19394	< 0.1	< 0.1	
19397	< 0.1	< 0.1	
19398			< 0.1
19399			< 0.1
19412			< 0.1
19425	< 0.1		< 0.1
19434			< 0.1
19436			< 0.1
19455			< 0.1
19457	< 0.1		
19472	< 0.1		
19476		< 0.1	< 0.001
19504			< 0.1
19505		< 0.1	
19511			< 0.1
19528		< 0.1	< 0.1
19546		< 0.1	< 0.1
19550			< 0.1
19575	< 0.1		
19585			< 0.1
19609			< 0.1
19610			< 0.1
19617			< 0.1
19620		< 0.1	
19622	< 0.1		
19643	< 0.1		
19649		< 0.1	< 0.1
19655			< 0.1
19664	< 0.1		
19668		< 0.1	
19672		< 0.1	
19681	< 0.1	< 0.1	< 0.1
19685	< 0.1		< 0.1
19693	< 0.1	< 0.1	
19700			< 0.1
19703	< 0.1	< 0.1	
19709	< 0.1	< 0.1	
19724			< 0.1
19732	< 0.1	< 0.1	
19741	< 0.1		
19779		< 0.1	
19815	< 0.1		
19835			< 0.1
19842	< 0.1		< 0.1
19868			< 0.1
19869	< 0.1		
19875	< 0.1		< 0.1
19883			< 0.1
19885		< 0.1	
19899		< 0.1	
19906	< 0.1		
19910			< 0.1
19911			< 0.1
19912			< 0.001
19916			< 0.1
19956			< 0.1
19960			< 0.1
19961			< 0.1
19962			< 0.1
19965		< 0.1	
19966	< 0.1	< 0.01	
19972			< 0.1
19973			< 0.1
19974			< 0.1
19975		< 0.1	
19981	< 0.1		< 0.1
19987			< 0.1
19988		< 0.01	
19991	< 0.1		
19992			< 0.1
19999			< 0.01
20000		< 0.1	
20007		< 0.1	< 0.01
20011			< 0.1
20012		< 0.1	< 0.1
20017			< 0.1
20019			< 0.1
20023			< 0.1
20028			< 0.1
20031		< 0.1	
20035			< 0.1
20037			< 0.1
20039	< 0.1	< 0.1	
20040			< 0.1
20044			< 0.1
20046	< 0.1		
20047	< 0.1	< 0.1	
20052		< 0.1	
20057			< 0.1
20060		< 0.1	
20064		< 0.1	
20080		< 0.1	
20091	< 0.1		< 0.1
20092	< 0.1	< 0.1	< 0.1
20095		< 0.1	
20102			< 0.1
20103	< 0.1		
20104	< 0.1	< 0.1	< 0.1
20107	< 0.1		
20126		< 0.1	
20127			< 0.1
20129			< 0.1
20131		< 0.1	
20132		< 0.1	< 0.01
20135			< 0.1
20145		< 0.1	< 0.1
20146	< 0.1	< 0.1	
20147	< 0.1	< 0.1	
20153			< 0.1
20154		< 0.1	< 0.1
20156			< 0.1
20157	< 0.1	< 0.1	
20158	< 0.1		
20159			< 0.1
20164	< 0.1		
20165	< 0.1	< 0.1	
20175			< 0.1
20178	< 0.1	< 0.1	
20179		< 0.1	< 0.1
20188			< 0.1
20189			< 0.1
20197			< 0.1
20199		< 0.1	
20201			< 0.1
20204		< 0.1	< 0.1
20205			< 0.01
20207			< 0.1
20208			< 0.1
20210			< 0.1
20211		< 0.1	
20212		< 0.1	
20213	< 0.1		
20219	< 0.01	< 0.01	
20223		< 0.1	< 0.1
20234		< 0.1	
20240			< 0.1
20244		< 0.1	< 0.1
20252		< 0.1	
20253			< 0.1
20255	< 0.1		< 0.01
20263			< 0.1
20265			< 0.1
20271	< 0.1	< 0.1	
20273			< 0.1
20274	< 0.1	< 0.1	< 0.1
20277		< 0.1	
20278			< 0.1
20282		< 0.1	
20283			< 0.1
20298	< 0.1		
20303	< 0.1	< 0.1	< 0.1
20305	< 0.1	< 0.1	< 0.1
20309	< 0.1		
20314	< 0.1		
20317	< 0.1	< 0.1	
20321	< 0.1		
20322	< 0.1	< 0.1	< 0.1
20324			< 0.1
20328	< 0.1		< 0.1
20331			< 0.1
20334			< 0.1
20336			< 0.1
20339	< 0.01	< 0.01	< 0.1
20348		< 0.1	< 0.01
20351	< 0.1		
20356			< 0.1
20360			< 0.1
20371	< 0.1		
20375		< 0.1	
20377			< 0.1
20378	< 0.1	< 0.1	< 0.1
20379			< 0.1
20383			< 0.01
20391			< 0.1
20394			< 0.1
20395	< 0.1	< 0.1	< 0.001
20401			< 0.1
20403		< 0.1	
20404	< 0.01	< 0.1	
20405			< 0.1
20408	< 0.1		< 0.1
20409			< 0.1
20417			< 0.01
20427		< 0.1	
20428	< 0.1	< 0.1	
20430	< 0.1		
20431	< 0.1	< 0.001	< 0.01
20433			< 0.1
20435			< 0.1
20438		< 0.1	< 0.1
20440	< 0.01	< 0.1	
20445			< 0.1
20448	< 0.1	< 0.1	
20455		< 0.1	
20458	< 0.1		
20461	< 0.1		
20463	< 0.1		
20465	< 0.1	< 0.1	
20473			< 0.1
20474			< 0.1
20478			< 0.1
20481			< 0.1
20482			< 0.1
20487	< 0.1	< 0.1	< 0.1
20493			< 0.1
20495		< 0.1	
20497			< 0.1
20498		< 0.1	
20503	< 0.1		< 0.1
20505			< 0.1
20506	< 0.1		
20508			< 0.1
20509	< 0.1	< 0.1	< 0.1
20513		< 0.1	
20519		< 0.1	
20520	< 0.1	< 0.1	< 0.1
20521		< 0.1	< 0.1
20525			< 0.1
20530	< 0.1	< 0.1	
20533	< 0.1	< 0.01	
20541	< 0.1		
20546			< 0.1
20551			< 0.1
20552	< 0.1	< 0.1	< 0.1
20558		< 0.1	< 0.1
20562			< 0.1
20563	< 0.1		< 0.1
20572			< 0.1
20575			< 0.1
20576			< 0.1
20578			< 0.1
20582			< 0.1
20583	< 0.1		
20587		< 0.1	
20590	< 0.1		
20593	< 0.1		
20594			< 0.1
20596	< 0.1		< 0.1
20599	< 0.1		
20601	< 0.1		
20607			< 0.001
20622	< 0.1	< 0.1	< 0.1
20623	< 0.1		< 0.1
20628			< 0.1
20632			< 0.1
20634			< 0.1
20637		< 0.1	< 0.1
20639	< 0.1	< 0.01	< 0.1
20643			< 0.1
20644		< 0.1	< 0.1
20650	< 0.1		
20653		< 0.1	
20655	< 0.1		
20662			< 0.1
20664			< 0.01
20665	< 0.1	< 0.1	< 0.1
20669	< 0.01	< 0.1	
20670	< 0.1	< 0.1	< 0.1
20673			< 0.01
20678			< 0.1
20680			< 0.1
20681	< 0.1	< 0.001	< 0.1
20686	< 0.1		
20687			< 0.1
20688	< 0.1		
20696	< 0.1	< 0.1	< 0.1
20698			< 0.01
20707		< 0.1	< 0.1
20708	< 0.1		
20709			< 0.1
20716			< 0.1
20721	< 0.1		
20724		< 0.1	
